IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
89.168.112.243,443,443,true,FRA,Europe,DE,Frankfurt,301,6.67
193.123.190.133,443,443,true,FRA,Europe,DE,Frankfurt,337,6.66
141.147.85.6,443,443,true,FRA,Europe,DE,Frankfurt,349,6.66
132.226.210.122,443,443,true,FRA,Europe,DE,Frankfurt,258,6.65
141.147.26.96,443,443,true,FRA,Europe,DE,Frankfurt,332,6.65
141.148.227.19,443,443,true,AMS,Europe,NL,Amsterdam,208,6.64
164.152.26.70,2086,443,true,ORD,North America,US,Chicago,255,6.64
129.80.43.106,443,443,true,IAD,North America,US,Ashburn,289,6.61
89.168.71.30,443,443,true,FRA,Europe,DE,Frankfurt,227,6.61
132.145.235.36,443,443,true,FRA,Europe,DE,Frankfurt,268,6.61
152.70.168.168,443,443,true,FRA,Europe,DE,Frankfurt,331,6.54
141.144.249.95,443,443,true,FRA,Europe,DE,Frankfurt,273,6.53
158.180.31.14,443,443,true,FRA,Europe,DE,Frankfurt,271,6.51
141.144.205.214,443,443,true,FRA,Europe,DE,Frankfurt,206,6.50
89.168.88.18,443,443,true,FRA,Europe,DE,Frankfurt,276,6.45
144.21.51.255,443,443,true,FRA,Europe,DE,Frankfurt,303,6.43
141.144.202.251,443,443,true,FRA,Europe,DE,Frankfurt,274,6.42
141.147.12.243,443,443,true,FRA,Europe,DE,Frankfurt,383,6.42
130.162.212.27,443,443,true,FRA,Europe,DE,Frankfurt,290,6.41
132.226.197.28,443,443,true,FRA,Europe,DE,Frankfurt,280,6.40
158.180.32.208,443,443,true,FRA,Europe,DE,Frankfurt,243,6.40
132.226.5.16,443,443,true,LAX,North America,US,Los Angeles,289,6.38
84.235.174.30,443,443,true,FRA,Europe,DE,Frankfurt,213,6.38
144.21.39.30,443,443,true,FRA,Europe,DE,Frankfurt,274,6.37
144.21.57.133,443,443,true,FRA,Europe,DE,Frankfurt,235,6.36
158.180.15.33,443,443,true,FRA,Europe,DE,Frankfurt,296,6.36
129.151.225.228,8443,443,true,MRS,Europe,FR,Marseille,390,6.35
89.168.76.40,443,443,true,FRA,Europe,DE,Frankfurt,258,6.33
