IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
48.209.148.15,8443,443,true,DUB,Europe,Dublin,304,11.90
48.209.148.15,2053,443,true,DUB,Europe,Dublin,335,11.88
20.100.9.147,443,443,true,FRA,Europe,Frankfurt,478,11.88
20.169.80.29,443,443,true,LAX,North America,Los Angeles,329,11.76
4.219.15.140,2053,443,true,CPH,Europe,Copenhagen,170,11.74
20.91.225.232,2053,443,true,ARN,Europe,Stockholm,577,11.67
4.219.15.140,8443,443,true,CPH,Europe,Copenhagen,181,11.54
172.179.181.196,443,443,true,SEA,North America,Seattle,453,11.41
20.163.71.179,443,443,true,SJC,North America,San Jose,323,11.15
20.217.216.51,2053,443,true,VIE,Europe,Vienna,422,11.08
20.217.216.51,8443,443,true,VIE,Europe,Vienna,773,10.95
4.231.122.2,443,443,true,AMS,Europe,Amsterdam,195,10.87
4.221.60.243,8443,443,true,JNB,Africa,Johannesburg,209,10.82
4.221.60.243,2053,443,true,JNB,Africa,Johannesburg,223,10.61
98.71.19.116,443,443,true,DUB,Europe,Dublin,206,9.75
172.214.176.68,8443,443,true,ORD,North America,Chicago,512,9.74
172.214.176.68,2053,443,true,ORD,North America,Chicago,382,9.34
74.249.233.213,443,443,true,ORD,North America,Chicago,202,9.16
20.84.117.28,443,443,true,IAD,North America,Ashburn,330,8.96
4.255.56.137,443,443,true,IAD,North America,Ashburn,259,8.93
20.62.202.159,443,443,true,IAD,North America,Ashburn,460,8.89
158.23.81.224,8443,443,true,DFW,North America,Dallas,305,8.71
20.25.205.37,8443,443,true,ORD,North America,Chicago,289,8.61
4.255.56.138,443,443,true,IAD,North America,Ashburn,403,8.58
20.25.205.37,2053,443,true,ORD,North America,Chicago,397,8.55
158.23.81.224,2053,443,true,DFW,North America,Dallas,214,8.42
20.151.60.161,8443,443,true,YYZ,North America,Toronto,344,8.24
172.191.74.198,443,443,true,IAD,North America,Ashburn,228,8.03
20.220.29.122,2053,443,true,YYZ,North America,Toronto,554,7.92
20.36.131.211,443,443,true,IAD,North America,Ashburn,491,7.88
4.172.225.82,8443,443,true,YYZ,North America,Toronto,316,7.87
20.151.63.165,8443,443,true,YYZ,North America,Toronto,302,7.86
13.68.186.91,443,443,true,IAD,North America,Ashburn,499,7.81
104.46.111.142,8443,443,true,IAD,North America,Ashburn,499,7.77
48.217.34.120,443,443,true,IAD,North America,Ashburn,374,7.77
20.109.23.42,443,443,true,IAD,North America,Ashburn,257,7.74
20.228.249.211,2053,443,true,IAD,North America,Ashburn,402,7.73
20.127.201.36,443,443,true,IAD,North America,Ashburn,260,7.72
172.177.248.69,8443,443,true,IAD,North America,Ashburn,475,7.71
20.151.238.192,8443,443,true,YYZ,North America,Toronto,226,7.71
40.123.41.147,8443,443,true,IAD,North America,Ashburn,564,7.68
20.228.249.211,8443,443,true,IAD,North America,Ashburn,396,7.64
40.123.47.225,8443,443,true,IAD,North America,Ashburn,448,7.34
20.246.127.166,443,443,true,IAD,North America,Ashburn,423,7.17
40.79.73.114,8443,443,true,IAD,North America,Ashburn,339,7.16
104.46.101.90,8443,443,true,IAD,North America,Ashburn,329,7.14
172.212.108.47,443,443,true,IAD,North America,Ashburn,277,7.12
4.248.47.209,8443,443,true,YUL,North America,Montréal,559,7.07
172.200.2.241,443,443,true,IAD,North America,Ashburn,353,6.92
4.172.225.98,8443,443,true,YYZ,North America,Toronto,256,6.84
172.174.249.255,443,443,true,IAD,North America,Ashburn,286,6.69
40.123.47.252,8443,443,true,IAD,North America,Ashburn,312,6.53
172.208.44.21,443,443,true,IAD,North America,Ashburn,240,5.99
191.235.86.71,8443,443,true,GRU,South America,São Paulo,340,3.94
20.74.223.241,443,443,true,MCI,North America,Kansas City,579,3.88
20.74.223.241,8080,443,true,MCI,North America,Kansas City,394,3.77
191.235.86.71,2053,443,true,GRU,South America,São Paulo,461,3.66
40.123.42.160,8443,443,true,IAD,North America,Ashburn,630,2.10
20.220.204.217,443,443,true,YYZ,North America,Toronto,545,0.07
20.204.43.57,80,443,false,BOM,Asia Pacific,Mumbai,97,0.07
137.116.251.154,80,443,false,DUB,Europe,Dublin,218,0.02
52.226.76.91,80,443,false,IAD,North America,Ashburn,254,0.02
13.90.157.110,80,443,false,IAD,North America,Ashburn,221,0.02
40.66.63.160,80,80,false,CDG,Europe,Paris,148,0.00
51.145.10.26,80,8080,false,LHR,Europe,London,151,0.00
51.140.154.44,2086,2086,false,LHR,Europe,London,152,0.00
104.40.244.228,80,80,false,AMS,Europe,Amsterdam,154,0.00
51.141.162.228,80,80,false,SEA,North America,Seattle,162,0.00
20.48.5.180,80,80,false,NRT,Asia Pacific,Tokyo,162,0.00
20.58.24.221,2086,2086,false,LHR,Europe,London,164,0.00
13.95.193.125,80,443,false,AMS,Europe,Amsterdam,167,0.00
