IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
54.71.238.195,443,443,true,SEA,North America,US,Seattle,225,0.13
13.61.22.225,443,443,true,CPH,Europe,DK,Copenhagen,203,0.10
15.157.7.168,443,443,true,YUL,North America,CA,Montréal,258,0.09
63.32.109.47,443,443,true,DUB,Europe,IE,Dublin,219,0.07
3.111.33.105,2095,80,false,ORD,North America,US,Chicago,61,0.00
3.111.33.105,2083,80,false,ORD,North America,US,Chicago,61,0.00
35.154.150.53,8080,80,false,ORD,North America,US,Chicago,61,0.00
13.233.116.250,2096,80,false,ORD,North America,US,Chicago,115,0.00
13.233.116.250,2053,80,false,ORD,North America,US,Chicago,87,0.00
13.235.79.32,2082,80,false,ORD,North America,US,Chicago,125,0.00
13.235.79.32,2052,80,false,ORD,North America,US,Chicago,75,0.00
13.235.79.32,2096,80,false,ORD,North America,US,Chicago,133,0.00
13.235.79.32,8880,80,false,ORD,North America,US,Chicago,67,0.00
13.235.79.32,2087,80,false,ORD,North America,US,Chicago,136,0.00
35.154.150.53,2083,80,false,ORD,North America,US,Chicago,62,0.00
18.170.24.234,8443,80,false,ORD,North America,US,Chicago,182,0.00
18.170.24.234,2083,80,false,ORD,North America,US,Chicago,174,0.00
18.170.24.234,2087,80,false,ORD,North America,US,Chicago,167,0.00
18.175.233.222,2052,80,false,ORD,North America,US,Chicago,165,0.00
18.170.24.234,2096,80,false,ORD,North America,US,Chicago,183,0.00
18.175.233.222,2086,80,false,ORD,North America,US,Chicago,179,0.00
18.170.24.234,80,80,false,ORD,North America,US,Chicago,173,0.00
18.170.24.234,443,80,false,ORD,North America,US,Chicago,179,0.00
18.170.24.234,2082,80,false,ORD,North America,US,Chicago,168,0.00
18.170.24.234,2095,80,false,ORD,North America,US,Chicago,178,0.00
18.175.233.222,8080,80,false,ORD,North America,US,Chicago,171,0.00
18.170.24.234,2086,80,false,ORD,North America,US,Chicago,180,0.00
18.170.24.234,8080,80,false,ORD,North America,US,Chicago,173,0.00
18.170.24.234,2053,80,false,ORD,North America,US,Chicago,181,0.00
35.88.241.242,80,80,false,ORD,North America,US,Chicago,198,0.00
35.94.204.35,8443,80,false,ORD,North America,US,Chicago,207,0.00
35.85.50.210,2083,80,false,ORD,North America,US,Chicago,203,0.00
35.85.50.210,2052,80,false,ORD,North America,US,Chicago,199,0.00
35.86.122.221,2053,80,false,ORD,North America,US,Chicago,198,0.00
35.94.204.35,2052,80,false,ORD,North America,US,Chicago,211,0.00
34.219.51.192,8443,80,false,ORD,North America,US,Chicago,208,0.00
52.88.195.8,2082,80,false,ORD,North America,US,Chicago,201,0.00
34.219.51.192,2087,80,false,ORD,North America,US,Chicago,196,0.00
18.175.233.222,8880,80,false,ORD,North America,US,Chicago,176,0.00
35.88.241.242,2052,80,false,ORD,North America,US,Chicago,202,0.00
35.88.241.242,8880,80,false,ORD,North America,US,Chicago,203,0.00
34.222.124.69,443,80,false,ORD,North America,US,Chicago,202,0.00
54.184.26.67,2096,80,false,ORD,North America,US,Chicago,199,0.00
35.85.50.210,2096,80,false,ORD,North America,US,Chicago,200,0.00
34.215.25.25,2086,80,false,ORD,North America,US,Chicago,205,0.00
44.243.221.214,2087,80,false,ORD,North America,US,Chicago,198,0.00
52.88.195.8,2096,80,false,ORD,North America,US,Chicago,200,0.00
54.202.59.123,80,80,false,ORD,North America,US,Chicago,218,0.00
35.86.122.221,8080,80,false,ORD,North America,US,Chicago,196,0.00
44.243.221.214,443,80,false,ORD,North America,US,Chicago,205,0.00
34.219.51.192,2096,80,false,ORD,North America,US,Chicago,213,0.00
35.85.50.210,8880,80,false,ORD,North America,US,Chicago,204,0.00
52.88.195.8,2095,80,false,ORD,North America,US,Chicago,201,0.00
34.215.25.25,2087,80,false,ORD,North America,US,Chicago,195,0.00
