IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
16.162.177.179,2083,80,false,HKG,Asia Pacific,Hong Kong,129,0.00
13.54.173.154,2053,80,false,SYD,Oceania,Sydney,131,0.00
13.54.173.154,2083,80,false,SYD,Oceania,Sydney,132,0.00
13.54.173.154,2082,80,false,SYD,Oceania,Sydney,133,0.00
13.238.235.196,2083,80,false,SYD,Oceania,Sydney,137,0.00
13.238.235.196,2096,80,false,SYD,Oceania,Sydney,143,0.00
13.54.173.154,2086,80,false,SYD,Oceania,Sydney,144,0.00
13.55.237.163,2086,80,false,SYD,Oceania,Sydney,144,0.00
13.238.235.196,2052,80,false,SYD,Oceania,Sydney,147,0.00
13.55.238.1,2053,80,false,SYD,Oceania,Sydney,147,0.00
13.238.235.196,2095,80,false,SYD,Oceania,Sydney,149,0.00
13.209.166.73,80,8080,false,ICN,Asia Pacific,Seoul,149,0.00
13.238.235.196,2087,80,false,SYD,Oceania,Sydney,150,0.00
13.54.173.154,2052,80,false,SYD,Oceania,Sydney,152,0.00
16.162.177.179,2096,80,false,HKG,Asia Pacific,Hong Kong,155,0.00
13.54.173.154,2096,80,false,SYD,Oceania,Sydney,156,0.00
13.55.238.1,2052,80,false,SYD,Oceania,Sydney,159,0.00
15.236.116.199,2052,80,false,CDG,Europe,Paris,160,0.00
16.162.177.179,2095,80,false,HKG,Asia Pacific,Hong Kong,163,0.00
13.55.238.1,2096,80,false,SYD,Oceania,Sydney,163,0.00
176.116.21.220,2095,80,false,LHR,Europe,London,165,0.00
176.116.21.186,2096,80,false,LHR,Europe,London,166,0.00
176.116.21.84,2086,80,false,LHR,Europe,London,166,0.00
176.116.21.84,2096,80,false,LHR,Europe,London,167,0.00
15.236.116.199,2083,80,false,CDG,Europe,Paris,167,0.00
16.63.33.251,2087,80,false,MXP,Europe,Milan,168,0.00
13.215.80.221,2096,80,false,SIN,Asia Pacific,Singapore,168,0.00
176.116.21.131,2083,80,false,LHR,Europe,London,169,0.00
16.63.33.251,2082,80,false,MXP,Europe,Milan,169,0.00
13.238.235.196,2053,80,false,SYD,Oceania,Sydney,169,0.00
13.36.162.145,2053,80,false,CDG,Europe,Paris,169,0.00
13.36.162.145,2052,80,false,CDG,Europe,Paris,169,0.00
13.114.59.37,2052,80,false,NRT,Asia Pacific,Tokyo,169,0.00
16.63.55.49,2053,80,false,MXP,Europe,Milan,169,0.00
176.116.21.77,2087,80,false,LHR,Europe,London,170,0.00
176.116.21.108,2095,80,false,LHR,Europe,London,170,0.00
13.36.63.124,2052,80,false,CDG,Europe,Paris,170,0.00
15.236.116.199,2082,80,false,CDG,Europe,Paris,170,0.00
176.116.21.123,2053,80,false,LHR,Europe,London,171,0.00
15.188.168.174,2087,80,false,CDG,Europe,Paris,171,0.00
176.116.21.95,2095,80,false,LHR,Europe,London,171,0.00
176.116.21.124,2095,80,false,LHR,Europe,London,172,0.00
13.36.63.124,2083,80,false,CDG,Europe,Paris,172,0.00
176.116.21.124,2086,80,false,LHR,Europe,London,172,0.00
13.36.253.240,2087,80,false,CDG,Europe,Paris,172,0.00
13.36.24.111,2083,80,false,CDG,Europe,Paris,172,0.00
13.36.24.111,2096,80,false,CDG,Europe,Paris,173,0.00
176.116.21.124,2053,80,false,LHR,Europe,London,173,0.00
13.230.34.30,80,80,false,NRT,Asia Pacific,Tokyo,173,0.00
13.36.162.145,2083,80,false,CDG,Europe,Paris,173,0.00
13.36.24.111,2082,80,false,CDG,Europe,Paris,173,0.00
13.36.253.240,2096,80,false,CDG,Europe,Paris,173,0.00
13.36.24.111,2052,80,false,CDG,Europe,Paris,173,0.00
13.55.59.224,2086,80,false,SYD,Oceania,Sydney,173,0.00
18.157.78.22,2082,80,false,FRA,Europe,Frankfurt,174,0.00
16.63.33.251,2083,80,false,MXP,Europe,Milan,175,0.00
176.116.21.142,2083,80,false,LHR,Europe,London,175,0.00
15.188.168.174,2052,80,false,CDG,Europe,Paris,175,0.00
16.63.55.49,2083,80,false,MXP,Europe,Milan,175,0.00
13.36.24.111,2095,80,false,CDG,Europe,Paris,176,0.00
15.160.15.101,2082,80,false,MXP,Europe,Milan,177,0.00
13.36.63.124,2095,80,false,CDG,Europe,Paris,177,0.00
15.188.168.174,2095,80,false,CDG,Europe,Paris,177,0.00
15.161.74.249,2096,80,false,MXP,Europe,Milan,177,0.00
15.160.15.101,2096,80,false,MXP,Europe,Milan,177,0.00
176.116.21.100,2087,80,false,LHR,Europe,London,177,0.00
15.236.116.199,2087,80,false,CDG,Europe,Paris,177,0.00
13.36.24.111,2086,80,false,CDG,Europe,Paris,177,0.00
15.188.168.174,2082,80,false,CDG,Europe,Paris,178,0.00
13.36.63.124,2087,80,false,CDG,Europe,Paris,178,0.00
15.160.80.28,2083,80,false,MXP,Europe,Milan,178,0.00
15.161.74.249,2052,80,false,MXP,Europe,Milan,178,0.00
15.161.119.140,2082,80,false,MXP,Europe,Milan,178,0.00
13.36.63.124,2082,80,false,CDG,Europe,Paris,178,0.00
15.160.19.149,2086,80,false,MXP,Europe,Milan,178,0.00
176.116.21.73,2053,80,false,LHR,Europe,London,178,0.00
176.116.21.104,2053,80,false,LHR,Europe,London,178,0.00
176.116.21.136,2082,80,false,LHR,Europe,London,178,0.00
15.160.15.255,2096,80,false,MXP,Europe,Milan,178,0.00
15.160.14.66,2086,80,false,MXP,Europe,Milan,178,0.00
15.161.119.140,2086,80,false,MXP,Europe,Milan,178,0.00
176.116.21.93,2082,80,false,LHR,Europe,London,178,0.00
15.160.15.255,2086,80,false,MXP,Europe,Milan,179,0.00
176.116.21.137,2082,80,false,LHR,Europe,London,179,0.00
15.236.116.199,2053,80,false,CDG,Europe,Paris,179,0.00
