IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
35.86.99.194,8080,80,false,ORD,North America,US,Chicago,201,0.00
35.86.99.194,2096,80,false,ORD,North America,US,Chicago,203,0.00
52.10.67.245,80,80,false,ORD,North America,US,Chicago,193,0.00
35.86.99.194,2095,80,false,ORD,North America,US,Chicago,199,0.00
52.24.206.112,80,80,false,ORD,North America,US,Chicago,194,0.00
52.24.206.112,2086,80,false,ORD,North America,US,Chicago,206,0.00
35.163.120.39,2095,80,false,ORD,North America,US,Chicago,200,0.00
34.221.166.44,2086,80,false,ORD,North America,US,Chicago,210,0.00
34.221.166.44,2082,80,false,ORD,North America,US,Chicago,199,0.00
52.24.206.112,2095,80,false,ORD,North America,US,Chicago,192,0.00
34.217.90.249,2095,80,false,ORD,North America,US,Chicago,201,0.00
34.221.166.44,2083,80,false,ORD,North America,US,Chicago,202,0.00
34.221.166.44,2087,80,false,ORD,North America,US,Chicago,199,0.00
34.217.90.249,2087,80,false,ORD,North America,US,Chicago,206,0.00
44.244.53.204,2052,80,false,ORD,North America,US,Chicago,196,0.00
34.221.166.44,2096,80,false,ORD,North America,US,Chicago,207,0.00
34.217.90.249,80,80,false,ORD,North America,US,Chicago,203,0.00
34.217.90.249,8880,80,false,ORD,North America,US,Chicago,200,0.00
13.40.116.247,2095,80,false,ORD,North America,US,Chicago,229,0.00
13.40.116.247,2087,80,false,ORD,North America,US,Chicago,251,0.00
34.217.90.249,2096,80,false,ORD,North America,US,Chicago,207,0.00
13.40.116.247,80,80,false,ORD,North America,US,Chicago,241,0.00
13.235.79.32,2082,80,false,ORD,North America,US,Chicago,122,0.00
13.235.79.32,2095,80,false,ORD,North America,US,Chicago,94,0.00
13.235.79.32,2086,80,false,ORD,North America,US,Chicago,126,0.00
13.235.79.32,2087,80,false,ORD,North America,US,Chicago,121,0.00
13.235.79.32,2083,80,false,ORD,North America,US,Chicago,77,0.00
13.235.79.32,80,80,false,ORD,North America,US,Chicago,125,0.00
13.235.79.32,8880,80,false,ORD,North America,US,Chicago,118,0.00
13.235.79.32,443,80,false,ORD,North America,US,Chicago,115,0.00
13.235.79.32,8443,80,false,ORD,North America,US,Chicago,109,0.00
13.235.79.32,2053,80,false,ORD,North America,US,Chicago,117,0.00
13.235.79.32,2052,80,false,ORD,North America,US,Chicago,105,0.00
34.210.73.42,8880,80,false,ORD,North America,US,Chicago,200,0.00
44.242.196.224,8880,80,false,ORD,North America,US,Chicago,198,0.00
