IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
34.90.238.89,443,443,true,AMS,Europe,NL,Amsterdam,335,7.42
34.90.238.89,443,443,true,AMS,Europe,NL,Amsterdam,363,7.40
34.22.142.117,443,443,true,CDG,Europe,FR,Paris,306,7.27
34.175.202.195,443,443,true,MAD,Europe,ES,Madrid,301,6.85
34.88.56.88,443,443,true,FRA,Europe,DE,Frankfurt,302,6.34
34.88.56.88,443,443,true,CDG,Europe,FR,Paris,353,6.31
34.88.56.88,443,443,true,FRA,Europe,DE,Frankfurt,292,6.29
34.88.56.88,443,443,true,FRA,Europe,DE,Frankfurt,320,6.23
35.228.36.82,443,443,true,ARN,Europe,SE,Stockholm,409,6.17
34.105.233.161,443,443,true,LHR,Europe,GB,London,283,5.75
34.105.189.25,443,443,true,LHR,Europe,GB,London,181,5.15
35.235.84.162,443,443,true,LAX,North America,US,Los Angeles,273,4.27
34.94.205.15,443,443,true,LAX,North America,US,Los Angeles,424,2.03
35.236.11.184,443,443,true,LAX,North America,US,Los Angeles,243,1.62
35.235.84.162,443,443,true,LAX,North America,US,Los Angeles,198,1.15
34.94.205.15,443,443,true,LAX,North America,US,Los Angeles,304,0.78
34.111.135.19,80,80,false,SIN,Asia Pacific,SG,Singapore,16,0.00
35.185.140.186,80,80,false,TPE,Asia Pacific,TW,Taipei,65,0.00
34.93.79.152,80,80,false,BOM,Asia Pacific,IN,Mumbai,66,0.00
35.200.202.118,80,80,false,BOM,Asia Pacific,IN,Mumbai,72,0.00
34.93.226.165,80,80,false,BOM,Asia Pacific,IN,Mumbai,75,0.00
34.93.226.165,80,80,false,BOM,Asia Pacific,IN,Mumbai,78,0.00
34.146.203.30,8080,80,false,NRT,Asia Pacific,JP,Tokyo,78,0.00
34.93.79.152,80,80,false,BOM,Asia Pacific,IN,Mumbai,87,0.00
35.187.229.127,80,8080,false,SIN,Asia Pacific,SG,Singapore,92,0.00
34.117.254.68,80,80,false,SIN,Asia Pacific,SG,Singapore,93,0.00
34.93.226.165,80,80,false,BOM,Asia Pacific,IN,Mumbai,95,0.00
34.36.237.86,80,80,false,SIN,Asia Pacific,SG,Singapore,95,0.00
34.93.226.165,80,80,false,BOM,Asia Pacific,IN,Mumbai,98,0.00
34.160.118.77,80,80,false,SIN,Asia Pacific,SG,Singapore,104,0.00
34.146.203.30,8080,80,false,NRT,Asia Pacific,JP,Tokyo,107,0.00
34.120.230.33,80,80,false,SIN,Asia Pacific,SG,Singapore,111,0.00
34.93.79.152,80,80,false,BOM,Asia Pacific,IN,Mumbai,120,0.00
35.200.202.118,80,80,false,BOM,Asia Pacific,IN,Mumbai,120,0.00
35.244.133.3,80,80,false,SIN,Asia Pacific,SG,Singapore,129,0.00
35.200.202.118,80,80,false,BOM,Asia Pacific,IN,Mumbai,141,0.00
34.93.79.152,80,80,false,BOM,Asia Pacific,IN,Mumbai,142,0.00
34.105.49.234,80,80,false,SEA,North America,US,Seattle,156,0.00
35.199.178.99,80,80,false,SEA,North America,US,Seattle,157,0.00
34.82.90.65,80,80,false,SEA,North America,US,Seattle,158,0.00
34.82.90.65,443,80,false,SEA,North America,US,Seattle,159,0.00
34.105.49.234,80,80,false,SEA,North America,US,Seattle,159,0.00
34.82.90.65,443,80,false,SEA,North America,US,Seattle,159,0.00
34.82.90.65,443,80,false,SEA,North America,US,Seattle,160,0.00
34.82.76.253,80,80,false,SEA,North America,US,Seattle,161,0.00
34.147.101.117,2052,80,false,AMS,Europe,NL,Amsterdam,162,0.00
34.147.101.117,2082,80,false,AMS,Europe,NL,Amsterdam,162,0.00
34.82.76.253,80,80,false,SEA,North America,US,Seattle,162,0.00
34.141.221.33,2083,80,false,AMS,Europe,NL,Amsterdam,162,0.00
34.147.101.117,2087,80,false,SYD,Oceania,AU,Sydney,162,0.00
34.147.101.117,2086,80,false,AMS,Europe,NL,Amsterdam,163,0.00
34.147.101.117,2096,80,false,AMS,Europe,NL,Amsterdam,163,0.00
34.147.101.117,2053,80,false,AMS,Europe,NL,Amsterdam,163,0.00
34.147.82.194,2053,80,false,AMS,Europe,NL,Amsterdam,163,0.00
34.147.101.117,2082,80,false,AMS,Europe,NL,Amsterdam,163,0.00
34.141.248.249,2095,80,false,AMS,Europe,NL,Amsterdam,163,0.00
34.147.101.117,2083,80,false,AMS,Europe,NL,Amsterdam,164,0.00
34.141.221.33,2052,80,false,AMS,Europe,NL,Amsterdam,164,0.00
34.147.101.117,2095,80,false,AMS,Europe,NL,Amsterdam,164,0.00
34.147.101.117,2095,80,false,AMS,Europe,NL,Amsterdam,165,0.00
34.141.221.33,2096,80,false,AMS,Europe,NL,Amsterdam,166,0.00
34.141.248.249,2053,80,false,AMS,Europe,NL,Amsterdam,166,0.00
34.141.248.249,2082,80,false,AMS,Europe,NL,Amsterdam,166,0.00
34.141.248.249,2096,80,false,AMS,Europe,NL,Amsterdam,166,0.00
34.141.248.249,2083,80,false,AMS,Europe,NL,Amsterdam,168,0.00
35.247.124.181,80,80,false,SEA,North America,US,Seattle,169,0.00
34.141.248.249,2052,80,false,AMS,Europe,NL,Amsterdam,169,0.00
34.147.101.117,2096,80,false,AMS,Europe,NL,Amsterdam,171,0.00
34.147.101.117,2083,80,false,AMS,Europe,NL,Amsterdam,171,0.00
34.82.90.65,80,80,false,SEA,North America,US,Seattle,172,0.00
34.147.101.117,2086,80,false,AMS,Europe,NL,Amsterdam,172,0.00
34.141.248.249,2087,80,false,AMS,Europe,NL,Amsterdam,177,0.00
35.187.41.171,2083,80,false,CDG,Europe,FR,Paris,177,0.00
34.147.101.117,2087,80,false,SYD,Oceania,AU,Sydney,181,0.00
34.141.221.33,2095,80,false,AMS,Europe,NL,Amsterdam,182,0.00
34.141.221.33,2087,80,false,AMS,Europe,NL,Amsterdam,184,0.00
34.82.90.65,80,80,false,SEA,North America,US,Seattle,184,0.00
34.141.221.33,2082,80,false,AMS,Europe,NL,Amsterdam,187,0.00
34.82.90.65,443,80,false,SEA,North America,US,Seattle,190,0.00
34.147.82.194,2053,80,false,AMS,Europe,NL,Amsterdam,191,0.00
34.105.49.234,80,80,false,SEA,North America,US,Seattle,199,0.00
34.82.76.253,80,80,false,SEA,North America,US,Seattle,201,0.00
34.141.221.33,2053,80,false,AMS,Europe,NL,Amsterdam,204,0.00
34.44.121.135,8080,80,false,ORD,North America,US,Chicago,205,0.00
35.232.39.116,80,80,false,DFW,North America,US,Dallas,205,0.00
34.44.121.135,8080,80,false,ORD,North America,US,Chicago,206,0.00
34.141.248.249,2086,80,false,AMS,Europe,NL,Amsterdam,206,0.00
35.188.87.85,80,8080,false,ORD,North America,US,Chicago,207,0.00
34.147.101.117,2053,80,false,AMS,Europe,NL,Amsterdam,209,0.00
35.202.49.74,80,80,false,ORD,North America,US,Chicago,210,0.00
35.202.49.74,80,80,false,ORD,North America,US,Chicago,211,0.00
34.147.101.117,2052,80,false,AMS,Europe,NL,Amsterdam,213,0.00
35.197.89.213,80,80,false,SEA,North America,US,Seattle,213,0.00
34.138.107.44,80,80,false,ATL,North America,US,Atlanta,223,0.00
104.196.221.253,80,80,false,ATL,North America,US,Atlanta,225,0.00
35.202.49.74,80,80,false,ORD,North America,US,Chicago,226,0.00
34.141.221.33,2086,80,false,AMS,Europe,NL,Amsterdam,228,0.00
34.82.76.253,80,80,false,SEA,North America,US,Seattle,229,0.00
34.82.90.65,80,80,false,SEA,North America,US,Seattle,245,0.00
34.74.105.17,80,8080,false,ATL,North America,US,Atlanta,261,0.00
34.74.105.17,80,8080,false,ATL,North America,US,Atlanta,273,0.00
34.74.105.17,80,8080,false,ATL,North America,US,Atlanta,283,0.00
