IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
34.69.150.180,443,443,true,ORD,North America,US,Chicago,344,8.72
35.202.158.120,443,443,true,ORD,North America,US,Chicago,246,8.71
34.66.72.229,443,443,true,ORD,North America,US,Chicago,317,8.70
34.72.146.82,443,443,true,ORD,North America,US,Chicago,372,8.64
35.202.158.120,443,443,true,ORD,North America,US,Chicago,323,8.58
34.105.233.161,443,443,true,LHR,Europe,GB,London,318,8.51
35.190.152.145,443,443,true,ATL,North America,US,Atlanta,265,8.35
35.189.99.124,443,443,true,LHR,Europe,GB,London,300,8.28
34.147.196.2,443,443,true,LHR,Europe,GB,London,265,8.06
35.196.72.166,443,443,true,ATL,North America,US,Atlanta,401,8.00
34.105.189.25,443,443,true,LHR,Europe,GB,London,228,7.76
35.204.231.100,443,443,true,AMS,Europe,NL,Amsterdam,268,7.50
35.200.238.235,443,443,true,BOM,Asia Pacific,IN,Mumbai,293,6.98
34.175.202.195,443,443,true,MAD,Europe,ES,Madrid,379,6.44
34.72.146.82,443,443,true,ORD,North America,US,Chicago,341,6.28
35.228.36.82,443,443,true,ARN,Europe,SE,Stockholm,307,6.20
35.200.238.235,443,443,true,BOM,Asia Pacific,IN,Mumbai,192,5.67
34.105.189.25,443,443,true,LHR,Europe,GB,London,251,5.07
34.105.130.188,443,443,true,LHR,Europe,GB,London,298,5.03
35.200.238.235,443,443,true,BOM,Asia Pacific,IN,Mumbai,318,0.26
34.93.79.152,80,80,false,BOM,Asia Pacific,IN,Mumbai,74,0.00
34.92.85.233,2052,2052,false,HKG,Asia Pacific,HK,Hong Kong,76,0.00
34.93.79.152,80,80,false,BOM,Asia Pacific,IN,Mumbai,78,0.00
35.200.202.118,80,80,false,BOM,Asia Pacific,IN,Mumbai,79,0.00
35.187.229.127,80,8080,false,SIN,Asia Pacific,SG,Singapore,82,0.00
34.93.226.165,80,80,false,BOM,Asia Pacific,IN,Mumbai,90,0.00
34.92.85.233,2052,2052,false,HKG,Asia Pacific,HK,Hong Kong,96,0.00
35.200.202.118,80,80,false,BOM,Asia Pacific,IN,Mumbai,99,0.00
34.120.230.33,80,80,false,SIN,Asia Pacific,SG,Singapore,99,0.00
34.92.85.233,2052,2052,false,HKG,Asia Pacific,HK,Hong Kong,99,0.00
34.111.135.19,80,80,false,SIN,Asia Pacific,SG,Singapore,112,0.00
35.200.202.118,80,80,false,BOM,Asia Pacific,IN,Mumbai,114,0.00
34.111.103.7,80,80,false,SIN,Asia Pacific,SG,Singapore,118,0.00
34.93.226.165,80,80,false,BOM,Asia Pacific,IN,Mumbai,122,0.00
34.49.199.30,80,80,false,SIN,Asia Pacific,SG,Singapore,123,0.00
34.93.226.165,80,80,false,BOM,Asia Pacific,IN,Mumbai,125,0.00
34.93.226.165,80,80,false,BOM,Asia Pacific,IN,Mumbai,131,0.00
34.93.79.152,80,80,false,BOM,Asia Pacific,IN,Mumbai,139,0.00
34.92.85.233,2052,2052,false,HKG,Asia Pacific,HK,Hong Kong,139,0.00
34.120.230.33,80,80,false,SIN,Asia Pacific,SG,Singapore,143,0.00
34.160.118.77,80,80,false,SIN,Asia Pacific,SG,Singapore,143,0.00
35.197.89.213,80,80,false,SEA,North America,US,Seattle,158,0.00
34.82.76.253,80,80,false,SEA,North America,US,Seattle,159,0.00
34.141.221.33,2086,80,false,AMS,Europe,NL,Amsterdam,165,0.00
34.19.114.86,80,80,false,SEA,North America,US,Seattle,165,0.00
34.147.101.117,2083,80,false,AMS,Europe,NL,Amsterdam,166,0.00
34.117.254.68,80,80,false,SIN,Asia Pacific,SG,Singapore,167,0.00
34.19.114.86,80,80,false,SEA,North America,US,Seattle,168,0.00
34.141.221.33,2096,80,false,AMS,Europe,NL,Amsterdam,169,0.00
34.147.101.117,2052,80,false,AMS,Europe,NL,Amsterdam,169,0.00
34.147.82.194,2053,80,false,AMS,Europe,NL,Amsterdam,169,0.00
34.141.221.33,2083,80,false,AMS,Europe,NL,Amsterdam,169,0.00
34.147.101.117,2082,80,false,AMS,Europe,NL,Amsterdam,170,0.00
34.147.101.117,2096,80,false,AMS,Europe,NL,Amsterdam,172,0.00
34.141.248.249,2052,80,false,AMS,Europe,NL,Amsterdam,174,0.00
34.147.101.117,2087,80,false,SYD,Oceania,AU,Sydney,174,0.00
34.141.248.249,2087,80,false,AMS,Europe,NL,Amsterdam,175,0.00
34.147.101.117,2053,80,false,AMS,Europe,NL,Amsterdam,175,0.00
34.141.248.249,2082,80,false,AMS,Europe,NL,Amsterdam,175,0.00
34.141.221.33,2082,80,false,AMS,Europe,NL,Amsterdam,175,0.00
34.141.248.249,2086,80,false,AMS,Europe,NL,Amsterdam,175,0.00
34.93.79.152,80,80,false,BOM,Asia Pacific,IN,Mumbai,176,0.00
34.141.221.33,2087,80,false,AMS,Europe,NL,Amsterdam,176,0.00
34.141.248.249,2095,80,false,AMS,Europe,NL,Amsterdam,177,0.00
35.187.41.171,2083,80,false,CDG,Europe,FR,Paris,179,0.00
34.19.114.86,443,80,false,SEA,North America,US,Seattle,182,0.00
35.247.124.181,80,80,false,SEA,North America,US,Seattle,183,0.00
34.36.237.86,80,80,false,SIN,Asia Pacific,SG,Singapore,184,0.00
34.141.221.33,2053,80,false,AMS,Europe,NL,Amsterdam,190,0.00
34.141.221.33,2095,80,false,AMS,Europe,NL,Amsterdam,191,0.00
34.19.114.86,443,80,false,SEA,North America,US,Seattle,204,0.00
34.147.101.117,2095,80,false,AMS,Europe,NL,Amsterdam,205,0.00
35.232.39.116,80,80,false,ORD,North America,US,Chicago,206,0.00
34.57.208.243,8080,80,false,ORD,North America,US,Chicago,206,0.00
34.141.248.249,2083,80,false,AMS,Europe,NL,Amsterdam,207,0.00
34.56.143.151,80,8080,false,ORD,North America,US,Chicago,209,0.00
34.74.255.186,80,80,false,ATL,North America,US,Atlanta,218,0.00
34.141.221.33,2052,80,false,AMS,Europe,NL,Amsterdam,219,0.00
34.74.105.17,80,8080,false,ATL,North America,US,Atlanta,220,0.00
34.74.105.17,80,8080,false,ATL,North America,US,Atlanta,221,0.00
35.202.49.74,80,80,false,ORD,North America,US,Chicago,221,0.00
35.202.49.74,80,80,false,ORD,North America,US,Chicago,225,0.00
34.57.208.243,8080,80,false,ORD,North America,US,Chicago,229,0.00
35.202.49.74,80,80,false,ORD,North America,US,Chicago,234,0.00
34.74.255.186,80,80,false,ATL,North America,US,Atlanta,238,0.00
34.147.101.117,2086,80,false,AMS,Europe,NL,Amsterdam,239,0.00
34.74.255.186,80,80,false,ATL,North America,US,Atlanta,239,0.00
34.141.248.249,2096,80,false,AMS,Europe,NL,Amsterdam,251,0.00
34.74.255.186,80,80,false,ATL,North America,US,Atlanta,251,0.00
34.56.143.151,80,8080,false,ORD,North America,US,Chicago,252,0.00
34.74.105.17,80,8080,false,ATL,North America,US,Atlanta,272,0.00
34.105.49.234,443,443,true,SEA,North America,US,Seattle,295,0.00
104.196.221.253,80,80,false,ATL,North America,US,Atlanta,296,0.00
34.70.91.86,443,443,true,ORD,North America,US,Chicago,312,0.00
34.82.76.253,443,443,true,SEA,North America,US,Seattle,359,0.00
34.145.66.39,8080,8080,false,BOM,Asia Pacific,IN,Mumbai,398,0.00
34.145.66.39,8080,8080,false,BOM,Asia Pacific,IN,Mumbai,409,0.00
