IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
158.101.210.234,443,443,true,FRA,Europe,Frankfurt,381,9.04
192.9.158.188,443,443,true,SJC,North America,San Jose,274,8.99
141.147.47.67,443,443,true,FRA,Europe,Frankfurt,422,8.94
152.70.62.252,443,443,true,FRA,Europe,Frankfurt,364,8.94
89.168.123.81,443,443,true,FRA,Europe,Frankfurt,280,8.93
152.67.150.252,443,443,true,FRA,Europe,Frankfurt,374,8.93
158.101.216.252,443,443,true,FRA,Europe,Frankfurt,302,8.91
79.76.123.215,443,443,true,FRA,Europe,Frankfurt,226,8.90
79.76.98.83,443,443,true,FRA,Europe,Frankfurt,266,8.87
79.76.101.207,443,443,true,FRA,Europe,Frankfurt,288,8.87
132.226.196.143,443,443,true,FRA,Europe,Frankfurt,203,8.86
79.72.70.160,443,443,true,FRA,Europe,Frankfurt,292,8.86
129.146.240.62,443,443,true,LAX,North America,Los Angeles,247,8.85
152.67.249.123,443,443,true,SJC,North America,San Jose,288,8.84
164.152.26.70,2052,443,true,ORD,North America,Chicago,300,8.83
140.238.121.106,443,443,true,FRA,Europe,Frankfurt,603,8.79
152.70.172.152,443,443,true,FRA,Europe,Frankfurt,239,8.78
130.162.54.117,443,443,true,FRA,Europe,Frankfurt,371,8.74
89.168.102.5,443,443,true,FRA,Europe,Frankfurt,209,8.73
130.162.33.100,443,443,true,FRA,Europe,Frankfurt,433,8.73
141.147.61.116,8443,443,true,FRA,Europe,Frankfurt,568,8.72
79.72.81.50,443,443,true,FRA,Europe,Frankfurt,321,8.65
144.21.62.52,443,443,true,FRA,Europe,Frankfurt,193,8.63
141.144.195.39,443,443,true,FRA,Europe,Frankfurt,308,8.62
132.145.12.234,443,443,true,FRA,Europe,Frankfurt,368,8.60
130.162.222.53,443,443,true,FRA,Europe,Frankfurt,186,8.58
141.148.236.50,443,443,true,FRA,Europe,Frankfurt,267,8.57
152.67.140.39,443,443,true,FRA,Europe,Frankfurt,363,8.57
130.162.245.3,443,443,true,FRA,Europe,Frankfurt,361,8.53
158.101.214.112,443,443,true,FRA,Europe,Frankfurt,299,8.51
141.147.56.139,443,443,true,AMS,Europe,Amsterdam,363,8.50
141.147.62.107,443,443,true,FRA,Europe,Frankfurt,356,8.48
89.168.75.217,443,443,true,FRA,Europe,Frankfurt,389,8.47
143.47.184.152,443,443,true,FRA,Europe,Frankfurt,268,8.46
152.70.173.185,443,443,true,FRA,Europe,Frankfurt,298,8.43
141.147.22.151,443,443,true,FRA,Europe,Frankfurt,346,8.35
84.235.172.238,443,443,true,FRA,Europe,Frankfurt,297,8.34
79.76.122.245,443,443,true,FRA,Europe,Frankfurt,178,8.33
193.122.52.242,443,443,true,FRA,Europe,Frankfurt,459,8.33
84.235.163.73,443,443,true,FRA,Europe,Frankfurt,309,8.27
158.180.62.212,443,443,true,FRA,Europe,Frankfurt,347,8.25
141.147.118.255,443,443,true,FRA,Europe,Frankfurt,313,8.25
89.168.122.44,443,443,true,FRA,Europe,Frankfurt,363,8.24
144.24.186.186,443,443,true,FRA,Europe,Frankfurt,470,8.22
84.8.152.38,443,443,true,FRA,Europe,Frankfurt,321,8.13
141.147.98.196,443,443,true,FRA,Europe,Frankfurt,309,8.12
89.168.80.9,443,443,true,FRA,Europe,Frankfurt,469,8.10
141.147.109.79,443,443,true,FRA,Europe,Frankfurt,288,8.10
79.72.94.85,443,443,true,FRA,Europe,Frankfurt,311,8.10
