IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
158.180.12.157,443,443,true,FRA,Europe,DE,Frankfurt,291,8.59
158.101.217.69,443,443,true,FRA,Europe,DE,Frankfurt,356,8.56
143.47.186.105,443,443,true,FRA,Europe,DE,Frankfurt,200,8.56
158.178.153.80,2096,443,true,AMS,Europe,NL,Amsterdam,231,8.55
132.226.206.133,443,443,true,FRA,Europe,DE,Frankfurt,245,8.53
158.101.188.1,443,443,true,FRA,Europe,DE,Frankfurt,283,8.53
89.168.124.227,443,443,true,FRA,Europe,DE,Frankfurt,309,8.50
141.144.232.229,443,443,true,FRA,Europe,DE,Frankfurt,289,8.49
158.178.154.61,443,443,true,FRA,Europe,DE,Frankfurt,257,8.48
141.144.195.109,443,443,true,FRA,Europe,DE,Frankfurt,249,8.46
141.147.73.6,443,443,true,FRA,Europe,DE,Frankfurt,347,8.46
141.147.79.60,443,443,true,FRA,Europe,DE,Frankfurt,206,8.43
141.147.62.15,443,443,true,FRA,Europe,DE,Frankfurt,344,8.39
138.2.153.231,443,443,true,FRA,Europe,DE,Frankfurt,182,8.37
143.47.248.71,443,443,true,FRA,Europe,DE,Frankfurt,186,8.37
141.147.36.216,443,443,true,FRA,Europe,DE,Frankfurt,309,8.37
146.56.172.151,443,443,true,LAX,North America,US,Los Angeles,422,8.37
141.148.238.231,443,443,true,FRA,Europe,DE,Frankfurt,274,8.37
143.47.239.188,443,443,true,FRA,Europe,DE,Frankfurt,174,8.36
144.21.40.120,443,443,true,FRA,Europe,DE,Frankfurt,305,8.36
132.226.208.6,443,443,true,FRA,Europe,DE,Frankfurt,253,8.35
141.148.239.95,443,443,true,FRA,Europe,DE,Frankfurt,212,8.34
130.162.227.145,443,443,true,FRA,Europe,DE,Frankfurt,239,8.34
158.101.218.25,443,443,true,FRA,Europe,DE,Frankfurt,373,8.33
84.8.159.4,443,443,true,FRA,Europe,DE,Frankfurt,196,8.33
143.47.179.1,443,443,true,FRA,Europe,DE,Frankfurt,170,8.32
193.123.39.67,443,443,true,FRA,Europe,DE,Frankfurt,412,8.31
158.101.181.150,443,443,true,FRA,Europe,DE,Frankfurt,271,8.30
130.162.243.150,443,443,true,FRA,Europe,DE,Frankfurt,226,8.30
138.2.182.112,443,443,true,FRA,Europe,DE,Frankfurt,358,8.30
158.178.158.120,443,443,true,FRA,Europe,DE,Frankfurt,292,8.26
158.180.28.68,443,443,true,FRA,Europe,DE,Frankfurt,318,8.23
152.70.60.8,443,443,true,FRA,Europe,DE,Frankfurt,340,8.23
84.235.160.188,443,443,true,FRA,Europe,DE,Frankfurt,284,8.22
193.123.61.249,443,443,true,FRA,Europe,DE,Frankfurt,323,8.21
141.144.201.104,443,443,true,FRA,Europe,DE,Frankfurt,289,8.21
