IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
129.151.204.91,443,443,true,ARN,Europe,SE,Stockholm,317,6.73
141.148.239.92,443,443,true,FRA,Europe,DE,Frankfurt,296,6.72
141.148.235.109,443,443,true,FRA,Europe,DE,Frankfurt,260,6.71
150.230.117.30,443,443,true,FRA,Europe,DE,Frankfurt,256,6.71
193.123.33.234,443,443,true,FRA,Europe,DE,Frankfurt,369,6.67
131.186.18.23,443,443,true,LAX,North America,US,Los Angeles,362,6.65
143.47.252.127,443,443,true,FRA,Europe,DE,Frankfurt,365,6.65
152.70.63.127,443,443,true,FRA,Europe,DE,Frankfurt,272,6.64
144.24.174.47,443,443,true,FRA,Europe,DE,Frankfurt,288,6.64
158.180.22.28,443,443,true,FRA,Europe,DE,Frankfurt,292,6.64
129.80.123.226,443,443,true,IAD,North America,US,Ashburn,387,6.61
150.230.21.84,443,443,true,FRA,Europe,DE,Frankfurt,235,6.61
141.148.230.35,443,443,true,FRA,Europe,DE,Frankfurt,330,6.58
158.101.213.78,443,443,true,FRA,Europe,DE,Frankfurt,220,6.58
138.2.141.12,443,443,true,FRA,Europe,DE,Frankfurt,283,6.56
141.147.6.123,443,443,true,FRA,Europe,DE,Frankfurt,279,6.54
84.8.156.117,443,443,true,FRA,Europe,DE,Frankfurt,347,6.52
143.47.179.67,443,443,true,FRA,Europe,DE,Frankfurt,276,6.49
141.147.170.1,443,443,true,LAX,North America,US,Los Angeles,309,6.48
141.145.205.115,8443,8443,true,CDG,Europe,FR,Paris,300,6.47
158.101.218.105,443,443,true,FRA,Europe,DE,Frankfurt,237,6.47
89.168.71.98,443,443,true,FRA,Europe,DE,Frankfurt,295,6.45
152.70.179.14,443,443,true,FRA,Europe,DE,Frankfurt,286,6.42
150.230.117.34,443,443,true,FRA,Europe,DE,Frankfurt,239,6.41
138.2.172.111,443,443,true,FRA,Europe,DE,Frankfurt,299,6.41
138.2.172.169,443,443,true,FRA,Europe,DE,Frankfurt,370,6.40
89.168.101.22,443,443,true,FRA,Europe,DE,Frankfurt,331,6.39
138.2.153.194,443,443,true,FRA,Europe,DE,Frankfurt,333,6.37
141.148.235.174,443,443,true,FRA,Europe,DE,Frankfurt,265,6.36
89.168.125.14,443,443,true,FRA,Europe,DE,Frankfurt,162,6.29
158.101.202.225,443,443,true,FRA,Europe,DE,Frankfurt,336,6.29
84.235.168.171,443,443,true,FRA,Europe,DE,Frankfurt,247,6.29
129.159.99.171,443,443,true,IAD,North America,US,Ashburn,237,6.28
84.235.162.190,443,443,true,FRA,Europe,DE,Frankfurt,207,6.27
140.238.214.247,443,443,true,MXP,Europe,IT,Milan,341,6.27
141.147.38.65,443,443,true,FRA,Europe,DE,Frankfurt,256,6.26
141.148.227.104,443,443,true,FRA,Europe,DE,Frankfurt,328,6.25
84.235.173.15,443,443,true,FRA,Europe,DE,Frankfurt,345,6.25
129.151.225.228,8443,443,true,MRS,Europe,FR,Marseille,273,6.24
138.2.163.65,443,443,true,FRA,Europe,DE,Frankfurt,362,6.20
152.69.222.9,443,443,true,SIN,Asia Pacific,SG,Singapore,183,6.20
129.80.39.80,443,443,true,IAD,North America,US,Ashburn,336,6.20
79.72.86.19,443,443,true,FRA,Europe,DE,Frankfurt,241,6.19
130.162.251.223,443,443,true,FRA,Europe,DE,Frankfurt,226,6.18
168.138.165.174,443,443,true,SIN,Asia Pacific,SG,Singapore,175,6.15
158.178.238.239,443,443,true,SIN,Asia Pacific,SG,Singapore,77,6.10
150.230.23.118,443,443,true,FRA,Europe,DE,Frankfurt,286,6.09
79.76.124.67,443,443,true,FRA,Europe,DE,Frankfurt,258,6.07
130.162.160.221,443,443,true,FRA,Europe,DE,Frankfurt,285,6.07
168.138.162.187,443,443,true,SIN,Asia Pacific,SG,Singapore,50,6.05
129.80.10.112,443,443,true,IAD,North America,US,Ashburn,302,6.04
