IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
20.33.30.36,2083,443,true,LAX,North America,Los Angeles,332,11.24
51.107.9.31,8443,443,true,MXP,Europe,Milan,330,11.06
20.163.71.179,443,443,true,SJC,North America,San Jose,213,10.99
4.221.60.243,2053,443,true,JNB,Africa,Johannesburg,287,10.92
51.145.238.40,2053,443,true,AMS,Europe,Amsterdam,294,10.83
20.217.216.51,2053,443,true,VIE,Europe,Vienna,215,10.76
51.145.238.40,8443,443,true,AMS,Europe,Amsterdam,507,10.67
20.217.216.51,8443,443,true,VIE,Europe,Vienna,311,10.62
4.221.60.243,8443,443,true,JNB,Africa,Johannesburg,321,10.61
20.121.115.188,443,443,true,IAD,North America,Ashburn,369,10.03
172.214.176.68,2053,443,true,ORD,North America,Chicago,229,9.53
20.127.201.36,443,443,true,IAD,North America,Ashburn,546,9.43
4.242.220.94,8080,443,true,SJC,North America,San Jose,220,9.42
20.62.202.159,443,443,true,IAD,North America,Ashburn,223,9.04
74.249.233.213,443,443,true,ORD,North America,Chicago,261,8.91
158.23.81.224,8443,443,true,DFW,North America,Dallas,260,8.88
20.25.205.37,8443,443,true,ORD,North America,Chicago,489,8.83
158.23.81.224,2053,443,true,DFW,North America,Dallas,320,8.66
4.172.225.98,8443,443,true,YYZ,North America,Toronto,315,8.60
20.25.205.37,2053,443,true,ORD,North America,Chicago,472,8.48
4.255.56.137,443,443,true,IAD,North America,Ashburn,317,8.39
20.151.60.161,8443,443,true,YYZ,North America,Toronto,273,8.35
4.255.56.138,443,443,true,IAD,North America,Ashburn,413,8.27
4.172.225.82,8443,443,true,YYZ,North America,Toronto,362,8.17
20.36.131.211,443,443,true,IAD,North America,Ashburn,659,8.13
20.84.117.28,443,443,true,IAD,North America,Ashburn,628,8.11
48.217.34.120,443,443,true,IAD,North America,Ashburn,355,8.07
20.151.63.165,8443,443,true,YYZ,North America,Toronto,344,8.07
20.220.29.122,8443,443,true,YYZ,North America,Toronto,325,7.95
20.220.29.122,2053,443,true,YYZ,North America,Toronto,517,7.85
20.221.32.145,443,443,true,ORD,North America,Chicago,334,7.84
172.191.74.198,443,443,true,IAD,North America,Ashburn,588,7.68
104.46.111.142,8443,443,true,IAD,North America,Ashburn,394,7.65
20.228.249.211,2053,443,true,IAD,North America,Ashburn,289,7.63
20.228.249.211,8443,443,true,IAD,North America,Ashburn,271,7.56
104.46.101.90,8443,443,true,IAD,North America,Ashburn,354,7.34
172.177.248.69,8443,443,true,IAD,North America,Ashburn,283,7.29
172.212.108.47,443,443,true,IAD,North America,Ashburn,359,7.27
172.200.2.241,443,443,true,IAD,North America,Ashburn,497,7.03
40.123.41.147,8443,443,true,IAD,North America,Ashburn,323,6.78
172.174.249.255,443,443,true,IAD,North America,Ashburn,353,6.59
40.123.47.252,8443,443,true,IAD,North America,Ashburn,338,6.41
40.123.47.225,8443,443,true,IAD,North America,Ashburn,760,6.26
20.151.238.192,8443,443,true,YYZ,North America,Toronto,247,6.20
172.208.44.21,443,443,true,IAD,North America,Ashburn,375,6.08
20.57.85.61,443,443,true,IAD,North America,Ashburn,338,5.95
4.152.146.110,443,443,true,IAD,North America,Ashburn,561,5.83
40.79.73.114,8443,443,true,IAD,North America,Ashburn,481,5.74
172.214.176.68,8443,443,true,ORD,North America,Chicago,356,4.51
20.74.223.241,443,443,true,DFW,North America,Dallas,456,3.90
191.235.86.71,2053,443,true,GRU,South America,São Paulo,479,3.64
191.235.86.71,8443,443,true,GRU,South America,São Paulo,568,3.61
20.74.223.241,8080,443,true,MCI,North America,Kansas City,464,3.33
4.248.47.209,8443,443,true,YUL,North America,Montréal,361,2.27
20.220.204.217,443,443,true,YYZ,North America,Toronto,358,0.07
20.204.43.57,80,443,false,BOM,Asia Pacific,Mumbai,167,0.07
137.116.251.154,80,443,false,DUB,Europe,Dublin,165,0.02
13.90.157.110,80,443,false,IAD,North America,Ashburn,280,0.02
52.226.76.91,80,443,false,IAD,North America,Ashburn,229,0.02
4.175.200.138,8080,80,false,AMS,Europe,Amsterdam,153,0.00
20.48.5.180,80,80,false,NRT,Asia Pacific,Tokyo,70,0.00
40.66.63.160,80,80,false,CDG,Europe,Paris,145,0.00
51.145.10.26,80,8080,false,LHR,Europe,London,151,0.00
51.140.191.188,2086,2086,false,LHR,Europe,London,154,0.00
20.58.24.221,2086,2086,false,LHR,Europe,London,155,0.00
51.143.162.160,80,80,false,LHR,Europe,London,155,0.00
51.140.154.44,2086,2086,false,LHR,Europe,London,156,0.00
13.95.193.125,80,443,false,AMS,Europe,Amsterdam,156,0.00
20.64.237.37,80,80,false,SEA,North America,Seattle,163,0.00
104.40.244.228,80,80,false,AMS,Europe,Amsterdam,165,0.00
51.141.162.228,80,80,false,SEA,North America,Seattle,169,0.00
51.140.44.206,2086,2086,false,LHR,Europe,London,196,0.00
172.179.181.196,80,80,false,SEA,North America,Seattle,221,0.00
4.255.56.137,80,80,false,IAD,North America,Ashburn,223,0.00
20.119.73.200,80,80,false,IAD,North America,Ashburn,226,0.00
20.42.63.168,80,80,false,IAD,North America,Ashburn,251,0.00
172.174.249.255,80,80,false,IAD,North America,Ashburn,251,0.00
172.210.57.202,80,80,false,IAD,North America,Ashburn,255,0.00
172.171.174.174,443,80,false,IAD,North America,Ashburn,263,0.00
172.171.174.174,80,80,false,IAD,North America,Ashburn,267,0.00
4.255.56.138,80,80,false,IAD,North America,Ashburn,283,0.00
172.201.76.19,443,443,true,AMS,Europe,Amsterdam,403,0.00
104.40.244.228,443,443,true,AMS,Europe,Amsterdam,594,0.00
