IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
132.226.212.126,443,443,true,FRA,Europe,Frankfurt,331,9.28
79.76.105.132,443,443,true,FRA,Europe,Frankfurt,311,9.27
130.162.169.155,443,443,true,FRA,Europe,Frankfurt,342,9.27
89.168.94.124,443,443,true,FRA,Europe,Frankfurt,285,9.26
140.238.123.200,443,443,true,FRA,Europe,Frankfurt,267,9.25
89.168.88.173,443,443,true,FRA,Europe,Frankfurt,322,9.20
130.162.244.178,443,443,true,FRA,Europe,Frankfurt,274,9.20
143.47.243.55,443,443,true,FRA,Europe,Frankfurt,196,9.18
132.226.211.101,443,443,true,FRA,Europe,Frankfurt,305,9.18
141.147.92.143,8443,443,true,LHR,Europe,London,355,9.16
130.162.245.57,443,443,true,FRA,Europe,Frankfurt,259,9.15
158.178.158.167,443,443,true,FRA,Europe,Frankfurt,362,9.15
158.101.205.161,443,443,true,FRA,Europe,Frankfurt,411,9.14
152.70.60.73,443,443,true,FRA,Europe,Frankfurt,410,9.12
150.230.118.111,443,443,true,FRA,Europe,Frankfurt,282,9.11
89.168.96.181,443,443,true,FRA,Europe,Frankfurt,405,9.11
130.162.208.65,443,443,true,FRA,Europe,Frankfurt,377,9.11
158.178.147.225,443,443,true,FRA,Europe,Frankfurt,291,9.05
138.2.61.180,443,443,true,KIX,Asia Pacific,Osaka,309,9.05
132.226.194.197,443,443,true,FRA,Europe,Frankfurt,274,9.05
158.101.208.145,443,443,true,FRA,Europe,Frankfurt,217,9.02
158.178.152.13,443,443,true,FRA,Europe,Frankfurt,368,8.99
150.230.122.88,443,443,true,FRA,Europe,Frankfurt,377,8.98
132.145.11.37,443,443,true,FRA,Europe,Frankfurt,227,8.98
141.147.117.49,443,443,true,FRA,Europe,Frankfurt,313,8.96
141.147.13.92,443,443,true,FRA,Europe,Frankfurt,234,8.96
143.47.248.249,443,443,true,FRA,Europe,Frankfurt,269,8.90
143.47.186.230,443,443,true,FRA,Europe,Frankfurt,369,8.89
141.147.119.188,443,443,true,FRA,Europe,Frankfurt,266,8.86
79.72.85.211,443,443,true,FRA,Europe,Frankfurt,322,8.82
141.147.81.53,443,443,true,FRA,Europe,Frankfurt,427,8.79
141.147.100.56,443,443,true,FRA,Europe,Frankfurt,362,8.78
158.101.176.62,443,443,true,FRA,Europe,Frankfurt,376,8.76
138.2.145.131,443,443,true,FRA,Europe,Frankfurt,280,8.75
141.144.193.16,443,443,true,FRA,Europe,Frankfurt,351,8.74
158.180.60.188,443,443,true,FRA,Europe,Frankfurt,294,8.72
84.8.147.99,443,443,true,FRA,Europe,Frankfurt,309,8.67
132.145.54.84,8443,443,true,LHR,Europe,London,273,8.67
141.144.227.53,443,443,true,FRA,Europe,Frankfurt,256,8.66
129.146.46.164,443,443,true,LAX,North America,Los Angeles,260,8.61
141.148.228.253,443,443,true,FRA,Europe,Frankfurt,272,8.61
158.101.208.121,443,443,true,FRA,Europe,Frankfurt,476,8.58
141.147.94.168,443,443,true,FRA,Europe,Frankfurt,309,8.56
152.70.50.45,443,443,true,FRA,Europe,Frankfurt,407,8.56
152.70.49.123,443,443,true,FRA,Europe,Frankfurt,428,8.56
152.70.55.73,443,443,true,FRA,Europe,Frankfurt,196,8.51
