IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
15.222.245.142,8443,443,true,YUL,North America,CA,Montréal,274,0.07
54.93.116.201,443,443,true,AMS,Europe,NL,Amsterdam,176,0.06
15.157.7.168,443,443,true,YUL,North America,CA,Montréal,381,0.05
15.157.59.78,2053,443,true,YUL,North America,CA,Montréal,362,0.02
16.16.208.147,443,443,true,AMS,Europe,NL,Amsterdam,200,0.00
13.233.116.250,2086,80,false,ORD,North America,US,Chicago,156,0.00
13.232.202.46,8443,80,false,ORD,North America,US,Chicago,79,0.00
13.235.91.253,443,80,false,ORD,North America,US,Chicago,65,0.00
13.235.91.253,80,80,false,ORD,North America,US,Chicago,88,0.00
13.201.194.189,8880,80,false,ORD,North America,US,Chicago,131,0.00
13.232.202.46,80,80,false,ORD,North America,US,Chicago,66,0.00
13.201.194.189,8080,80,false,ORD,North America,US,Chicago,138,0.00
13.201.194.189,2052,80,false,ORD,North America,US,Chicago,159,0.00
13.232.202.46,2095,80,false,ORD,North America,US,Chicago,106,0.00
13.201.194.189,2087,80,false,ORD,North America,US,Chicago,142,0.00
13.232.202.46,443,80,false,ORD,North America,US,Chicago,131,0.00
13.232.202.46,2096,80,false,ORD,North America,US,Chicago,178,0.00
13.232.202.46,2087,80,false,ORD,North America,US,Chicago,169,0.00
13.232.202.46,8080,80,false,ORD,North America,US,Chicago,79,0.00
13.232.202.46,2082,80,false,ORD,North America,US,Chicago,71,0.00
13.232.202.46,2053,80,false,ORD,North America,US,Chicago,94,0.00
13.232.202.46,8880,80,false,ORD,North America,US,Chicago,88,0.00
13.232.202.46,2086,80,false,ORD,North America,US,Chicago,106,0.00
52.66.152.200,8443,80,false,ORD,North America,US,Chicago,62,0.00
52.66.152.200,2086,80,false,ORD,North America,US,Chicago,62,0.00
13.233.116.250,2053,80,false,ORD,North America,US,Chicago,156,0.00
13.233.116.250,2095,80,false,ORD,North America,US,Chicago,116,0.00
13.233.116.250,8443,80,false,ORD,North America,US,Chicago,106,0.00
13.233.116.250,2087,80,false,ORD,North America,US,Chicago,124,0.00
13.233.116.250,2096,80,false,ORD,North America,US,Chicago,153,0.00
13.235.79.32,2083,80,false,ORD,North America,US,Chicago,143,0.00
13.235.79.32,2052,80,false,ORD,North America,US,Chicago,95,0.00
13.235.79.32,8880,80,false,ORD,North America,US,Chicago,98,0.00
13.235.79.32,2086,80,false,ORD,North America,US,Chicago,96,0.00
13.233.116.250,8880,80,false,ORD,North America,US,Chicago,76,0.00
13.235.79.32,80,80,false,ORD,North America,US,Chicago,82,0.00
13.235.79.32,8443,80,false,ORD,North America,US,Chicago,96,0.00
13.235.79.32,2096,80,false,ORD,North America,US,Chicago,83,0.00
13.235.79.32,443,80,false,ORD,North America,US,Chicago,90,0.00
