IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
34.69.150.180,443,443,true,ORD,North America,US,Chicago,208,8.73
34.69.150.180,443,443,true,ORD,North America,US,Chicago,312,8.64
34.69.150.180,443,443,true,ORD,North America,US,Chicago,320,8.64
34.55.194.208,443,443,true,ORD,North America,US,Chicago,346,8.50
35.202.158.120,443,443,true,ORD,North America,US,Chicago,246,8.49
34.89.30.78,443,443,true,LHR,Europe,GB,London,193,8.37
35.196.72.166,443,443,true,ATL,North America,US,Atlanta,416,7.94
35.190.152.145,443,443,true,ATL,North America,US,Atlanta,319,7.90
35.204.231.100,443,443,true,AMS,Europe,NL,Amsterdam,263,7.46
34.175.202.195,443,443,true,MAD,Europe,ES,Madrid,329,6.65
35.228.36.82,443,443,true,ARN,Europe,SE,Stockholm,344,6.23
34.89.91.99,443,443,true,LHR,Europe,GB,London,302,5.80
34.105.233.161,443,443,true,LHR,Europe,GB,London,266,5.71
34.105.140.105,443,443,true,LHR,Europe,GB,London,275,5.12
34.105.189.25,443,443,true,LHR,Europe,GB,London,300,4.97
34.105.189.25,443,443,true,LHR,Europe,GB,London,210,4.86
34.105.189.25,443,443,true,LHR,Europe,GB,London,304,4.62
34.160.118.77,80,80,false,SIN,Asia Pacific,SG,Singapore,28,0.00
35.187.229.127,80,8080,false,SIN,Asia Pacific,SG,Singapore,46,0.00
35.200.202.118,80,80,false,BOM,Asia Pacific,IN,Mumbai,68,0.00
34.93.226.165,80,80,false,BOM,Asia Pacific,IN,Mumbai,69,0.00
34.92.85.233,2052,2052,false,HKG,Asia Pacific,HK,Hong Kong,77,0.00
34.93.226.165,80,80,false,BOM,Asia Pacific,IN,Mumbai,94,0.00
34.93.226.165,80,80,false,BOM,Asia Pacific,IN,Mumbai,95,0.00
34.93.79.152,80,80,false,BOM,Asia Pacific,IN,Mumbai,99,0.00
34.93.79.152,80,80,false,BOM,Asia Pacific,IN,Mumbai,103,0.00
34.49.1.210,80,80,false,SIN,Asia Pacific,SG,Singapore,106,0.00
34.92.85.233,2052,2052,false,HKG,Asia Pacific,HK,Hong Kong,111,0.00
34.120.230.33,80,80,false,SIN,Asia Pacific,SG,Singapore,112,0.00
