IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
52.47.165.20,443,443,true,CDG,Europe,FR,Paris,311,6.83
3.97.114.162,443,443,true,YUL,North America,CA,Montréal,330,6.77
3.99.40.53,443,443,true,YUL,North America,CA,Montréal,311,6.75
3.99.252.55,443,443,true,YUL,North America,CA,Montréal,333,6.74
3.97.114.4,443,443,true,YUL,North America,CA,Montréal,398,6.71
3.99.52.50,443,443,true,YUL,North America,CA,Montréal,355,6.69
3.98.165.209,443,443,true,YUL,North America,CA,Montréal,337,6.69
3.98.90.71,443,443,true,YUL,North America,CA,Montréal,309,6.66
51.44.170.225,443,443,true,CDG,Europe,FR,Paris,352,6.65
3.99.235.216,443,443,true,YUL,North America,CA,Montréal,268,6.65
3.99.33.103,443,443,true,YUL,North America,CA,Montréal,260,6.60
44.227.78.80,443,443,true,SEA,North America,US,Seattle,257,6.59
3.99.48.236,443,443,true,YUL,North America,CA,Montréal,255,6.58
3.98.84.75,443,443,true,YUL,North America,CA,Montréal,335,6.55
3.97.204.93,443,443,true,YUL,North America,CA,Montréal,310,6.51
3.99.61.166,443,443,true,YUL,North America,CA,Montréal,308,6.50
3.99.20.90,443,443,true,YUL,North America,CA,Montréal,258,6.49
3.98.52.71,443,443,true,YUL,North America,CA,Montréal,259,6.48
3.98.164.51,443,443,true,YUL,North America,CA,Montréal,338,6.47
3.99.237.255,443,443,true,YUL,North America,CA,Montréal,252,6.44
3.98.58.170,443,443,true,YUL,North America,CA,Montréal,255,6.43
3.99.228.11,443,443,true,YUL,North America,CA,Montréal,289,6.40
3.99.239.194,443,443,true,YUL,North America,CA,Montréal,284,6.40
3.99.20.24,443,443,true,YUL,North America,CA,Montréal,288,6.39
3.99.201.251,443,443,true,YUL,North America,CA,Montréal,314,6.37
3.99.50.21,443,443,true,YUL,North America,CA,Montréal,297,6.37
3.97.182.196,443,443,true,YUL,North America,CA,Montréal,262,6.37
3.99.251.102,443,443,true,YUL,North America,CA,Montréal,299,6.35
3.98.164.82,443,443,true,YUL,North America,CA,Montréal,343,6.32
3.99.81.173,443,443,true,YUL,North America,CA,Montréal,322,6.29
3.99.43.207,443,443,true,YUL,North America,CA,Montréal,261,6.29
3.99.20.81,443,443,true,YUL,North America,CA,Montréal,328,6.26
3.99.251.66,443,443,true,YUL,North America,CA,Montréal,287,6.24
13.39.233.122,443,443,true,CDG,Europe,FR,Paris,288,6.22
3.98.37.117,443,443,true,YUL,North America,CA,Montréal,342,6.21
3.99.210.88,443,443,true,YUL,North America,CA,Montréal,320,6.17
3.99.229.14,443,443,true,YUL,North America,CA,Montréal,261,6.15
3.99.206.156,443,443,true,YUL,North America,CA,Montréal,290,6.14
3.97.91.200,443,443,true,YUL,North America,CA,Montréal,289,6.14
3.98.37.15,443,443,true,YUL,North America,CA,Montréal,329,6.13
3.98.108.152,443,443,true,YUL,North America,CA,Montréal,267,6.13
3.99.20.59,443,443,true,YUL,North America,CA,Montréal,318,6.12
3.99.236.138,443,443,true,YUL,North America,CA,Montréal,260,6.08
3.99.51.89,443,443,true,YUL,North America,CA,Montréal,308,6.07
3.99.26.147,443,443,true,YUL,North America,CA,Montréal,358,6.06
3.98.116.191,443,443,true,YUL,North America,CA,Montréal,318,6.06
3.98.37.48,443,443,true,YUL,North America,CA,Montréal,258,6.01
3.99.246.184,443,443,true,YUL,North America,CA,Montréal,315,6.01
3.99.60.94,443,443,true,YUL,North America,CA,Montréal,343,6.00
3.99.251.55,443,443,true,YUL,North America,CA,Montréal,283,5.92
3.97.173.206,80,443,true,YUL,North America,CA,Montréal,305,5.91
3.99.230.125,443,443,true,YUL,North America,CA,Montréal,284,5.85
3.99.211.53,443,443,true,YUL,North America,CA,Montréal,316,5.84
3.99.242.226,443,443,true,YUL,North America,CA,Montréal,291,5.84
3.99.60.146,443,443,true,YUL,North America,CA,Montréal,250,5.83
3.99.210.214,443,443,true,YUL,North America,CA,Montréal,311,5.79
3.99.206.198,443,443,true,YUL,North America,CA,Montréal,392,5.74
3.99.211.127,443,443,true,YUL,North America,CA,Montréal,256,5.74
3.99.234.62,443,443,true,YUL,North America,CA,Montréal,286,5.73
3.99.246.183,443,443,true,YUL,North America,CA,Montréal,263,5.72
3.99.205.247,443,443,true,YUL,North America,CA,Montréal,254,5.68
3.99.21.21,443,443,true,YUL,North America,CA,Montréal,265,5.66
3.99.201.33,443,443,true,YUL,North America,CA,Montréal,279,5.64
3.99.202.123,443,443,true,YUL,North America,CA,Montréal,311,5.60
3.99.228.87,443,443,true,YUL,North America,CA,Montréal,346,5.59
52.47.179.192,443,443,true,CDG,Europe,FR,Paris,303,5.59
3.99.140.50,443,443,true,YUL,North America,CA,Montréal,385,5.54
3.99.212.72,443,443,true,YUL,North America,CA,Montréal,331,5.52
3.99.209.105,443,443,true,YUL,North America,CA,Montréal,254,5.50
3.99.227.14,443,443,true,YUL,North America,CA,Montréal,263,5.50
3.99.52.8,443,443,true,YUL,North America,CA,Montréal,292,5.50
3.99.231.69,443,443,true,YUL,North America,CA,Montréal,323,5.50
3.99.207.6,443,443,true,YUL,North America,CA,Montréal,285,5.49
3.98.84.117,443,443,true,YUL,North America,CA,Montréal,281,5.47
3.99.252.248,443,443,true,YUL,North America,CA,Montréal,253,5.32
3.99.235.5,443,443,true,YUL,North America,CA,Montréal,262,5.31
3.99.208.171,443,443,true,YUL,North America,CA,Montréal,256,5.28
3.99.202.12,443,443,true,YUL,North America,CA,Montréal,290,5.28
52.11.38.216,443,443,true,PDX,North America,US,Portland,247,5.26
3.99.176.218,443,443,true,YUL,North America,CA,Montréal,269,5.12
52.47.105.207,443,443,true,CDG,Europe,FR,Paris,303,5.04
3.99.251.93,443,443,true,YUL,North America,CA,Montréal,272,4.97
3.99.207.206,443,443,true,YUL,North America,CA,Montréal,252,4.83
3.99.232.24,443,443,true,YUL,North America,CA,Montréal,255,4.48
3.99.147.170,443,443,false,YUL,North America,CA,Montréal,255,3.16
3.96.221.73,443,443,false,YUL,North America,CA,Montréal,259,3.13
13.39.161.37,443,443,true,CDG,Europe,FR,Paris,292,3.05
52.47.208.201,443,443,true,CDG,Europe,FR,Paris,287,2.96
51.44.84.170,443,443,true,CDG,Europe,FR,Paris,283,2.38
3.7.108.69,443,443,true,BOM,Asia Pacific,IN,Mumbai,260,2.17
13.39.104.250,443,443,true,CDG,Europe,FR,Paris,213,2.16
13.233.5.49,443,443,true,BOM,Asia Pacific,IN,Mumbai,266,2.11
43.206.192.211,443,443,true,NRT,Asia Pacific,JP,Tokyo,250,1.67
13.39.162.165,443,443,true,CDG,Europe,FR,Paris,260,1.63
13.39.234.74,443,443,true,CDG,Europe,FR,Paris,273,1.56
52.197.230.94,443,443,true,NRT,Asia Pacific,JP,Tokyo,247,1.37
