IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
4.219.15.140,8443,443,true,CPH,Europe,DK,Copenhagen,182,11.00
20.91.225.232,2053,443,true,ARN,Europe,SE,Stockholm,312,10.95
20.217.216.51,2053,443,true,VIE,Europe,AT,Vienna,210,10.94
20.33.62.19,2083,443,true,LHR,Europe,GB,London,259,10.69
4.221.60.243,8443,443,true,JNB,Africa,ZA,Johannesburg,197,10.29
4.182.90.213,443,443,true,FRA,Europe,DE,Frankfurt,368,10.25
4.221.60.243,2053,443,true,JNB,Africa,ZA,Johannesburg,180,10.15
20.127.201.36,443,443,true,IAD,North America,US,Ashburn,326,9.83
20.36.131.211,443,443,true,IAD,North America,US,Ashburn,498,9.15
20.221.32.145,443,443,true,ORD,North America,US,Chicago,408,9.03
20.151.90.208,8443,443,true,YYZ,North America,CA,Toronto,358,8.89
4.255.56.138,443,443,true,IAD,North America,US,Ashburn,314,8.89
172.177.248.69,8443,443,true,IAD,North America,US,Ashburn,227,8.88
20.25.205.37,2053,443,true,ORD,North America,US,Chicago,442,8.88
158.23.168.120,443,443,true,DFW,North America,US,Dallas,265,8.78
20.151.63.165,8443,443,true,YYZ,North America,CA,Toronto,228,8.70
74.249.233.213,443,443,true,ORD,North America,US,Chicago,255,8.68
4.206.223.188,8443,443,true,YYZ,North America,CA,Toronto,483,8.66
20.25.205.37,8443,443,true,ORD,North America,US,Chicago,294,8.59
158.23.81.224,8443,443,true,DFW,North America,US,Dallas,276,8.57
20.151.60.161,8443,443,true,YYZ,North America,CA,Toronto,320,8.41
20.228.249.211,8443,443,true,IAD,North America,US,Ashburn,543,8.40
158.23.81.224,2053,443,true,DFW,North America,US,Dallas,226,8.39
13.68.186.91,443,443,true,IAD,North America,US,Ashburn,448,8.37
20.121.115.188,443,443,true,IAD,North America,US,Ashburn,503,8.34
20.151.238.192,8443,443,true,YYZ,North America,CA,Toronto,300,8.33
48.217.34.120,443,443,true,IAD,North America,US,Ashburn,327,8.27
20.62.202.159,443,443,true,IAD,North America,US,Ashburn,448,8.27
20.84.117.28,443,443,true,IAD,North America,US,Ashburn,242,8.26
20.246.127.166,443,443,true,IAD,North America,US,Ashburn,291,8.11
40.79.73.114,8443,443,true,IAD,North America,US,Ashburn,279,8.11
20.220.29.122,8443,443,true,YYZ,North America,CA,Toronto,582,8.10
172.191.132.64,443,443,true,IAD,North America,US,Ashburn,526,8.04
104.46.111.142,8443,443,true,IAD,North America,US,Ashburn,371,8.01
172.212.108.47,443,443,true,IAD,North America,US,Ashburn,392,7.98
40.87.50.39,443,443,true,IAD,North America,US,Ashburn,477,7.96
20.62.172.88,443,443,true,IAD,North America,US,Ashburn,387,7.91
20.220.29.122,2053,443,true,YYZ,North America,CA,Toronto,502,7.86
20.228.249.211,2053,443,true,IAD,North America,US,Ashburn,534,7.82
40.123.41.147,8443,443,true,IAD,North America,US,Ashburn,300,7.68
4.239.248.70,8443,443,true,YYZ,North America,CA,Toronto,321,7.51
40.123.42.160,8443,443,true,IAD,North America,US,Ashburn,380,7.30
172.200.2.241,443,443,true,IAD,North America,US,Ashburn,272,7.27
40.123.47.252,8443,443,true,IAD,North America,US,Ashburn,395,7.15
20.200.127.8,8443,443,true,YYZ,North America,CA,Toronto,446,7.15
172.174.249.255,443,443,true,IAD,North America,US,Ashburn,349,7.14
4.172.225.82,8443,443,true,YYZ,North America,CA,Toronto,246,7.00
4.172.225.98,8443,443,true,YYZ,North America,CA,Toronto,293,6.85
40.123.47.225,8443,443,true,IAD,North America,US,Ashburn,290,6.84
137.116.91.147,8443,443,true,IAD,North America,US,Ashburn,346,6.70
4.248.47.209,8443,443,true,YUL,North America,CA,Montréal,271,6.55
4.152.146.92,443,443,true,IAD,North America,US,Ashburn,377,6.24
104.46.101.90,8443,443,true,IAD,North America,US,Ashburn,388,6.24
20.74.223.241,8080,443,true,MCI,North America,US,Kansas City,509,4.24
20.74.223.241,8080,443,true,MCI,North America,US,Kansas City,523,4.24
191.235.86.71,2053,443,true,GRU,South America,BR,São Paulo,453,3.63
191.235.86.71,8443,443,true,GRU,South America,BR,São Paulo,397,3.31
172.201.76.19,443,443,true,AMS,Europe,NL,Amsterdam,308,0.10
20.220.204.217,443,443,true,YYZ,North America,CA,Toronto,342,0.07
20.204.43.57,80,443,false,BOM,Asia Pacific,IN,Mumbai,97,0.07
51.137.93.247,80,443,false,AMS,Europe,NL,Amsterdam,154,0.02
137.116.251.154,80,443,false,DUB,Europe,IE,Dublin,160,0.02
52.226.76.91,80,443,false,IAD,North America,US,Ashburn,221,0.02
13.90.157.110,80,443,false,IAD,North America,US,Ashburn,260,0.02
51.140.154.44,2086,2086,false,LHR,Europe,GB,London,152,0.00
104.40.244.228,80,80,false,AMS,Europe,NL,Amsterdam,154,0.00
13.95.193.125,80,443,false,AMS,Europe,NL,Amsterdam,154,0.00
51.140.44.206,2086,2086,false,LHR,Europe,GB,London,158,0.00
4.213.40.54,80,80,false,BOM,Asia Pacific,IN,Mumbai,158,0.00
40.66.63.160,80,80,false,CDG,Europe,FR,Paris,161,0.00
51.141.162.228,80,80,false,SEA,North America,US,Seattle,162,0.00
51.140.191.188,2086,2086,false,LHR,Europe,GB,London,165,0.00
20.223.196.107,80,80,false,DUB,Europe,IE,Dublin,177,0.00
20.48.5.180,80,80,false,NRT,Asia Pacific,JP,Tokyo,178,0.00
20.119.73.200,80,80,false,IAD,North America,US,Ashburn,221,0.00
20.58.24.221,2086,2086,false,LHR,Europe,GB,London,223,0.00
4.255.56.137,80,80,false,IAD,North America,US,Ashburn,228,0.00
172.190.86.150,80,80,false,IAD,North America,US,Ashburn,229,0.00
172.174.249.255,80,80,false,IAD,North America,US,Ashburn,277,0.00
4.255.56.138,80,80,false,IAD,North America,US,Ashburn,285,0.00
172.191.74.198,443,443,true,IAD,North America,US,Ashburn,294,0.00
4.152.146.110,443,443,true,IAD,North America,US,Ashburn,309,0.00
104.40.244.228,443,443,true,AMS,Europe,NL,Amsterdam,352,0.00
