IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
15.223.40.69,443,443,true,YUL,North America,CA,Montréal,288,6.31
15.156.74.79,443,443,true,YUL,North America,CA,Montréal,254,6.30
15.223.169.216,443,443,true,YUL,North America,CA,Montréal,288,6.30
15.156.68.35,443,443,true,YUL,North America,CA,Montréal,301,6.30
15.222.23.11,443,443,true,YUL,North America,CA,Montréal,311,6.28
15.156.85.9,443,443,true,YUL,North America,CA,Montréal,291,6.27
15.222.35.127,443,443,true,YUL,North America,CA,Montréal,340,6.27
15.222.27.70,443,443,true,YUL,North America,CA,Montréal,330,6.26
15.223.33.40,443,443,true,YUL,North America,CA,Montréal,295,6.26
15.157.59.78,2053,443,true,YUL,North America,CA,Montréal,289,6.26
15.223.178.173,443,443,true,YUL,North America,CA,Montréal,321,6.23
15.223.92.46,443,443,true,YUL,North America,CA,Montréal,292,6.20
15.223.26.40,443,443,true,YUL,North America,CA,Montréal,345,6.20
15.223.173.20,443,443,true,YUL,North America,CA,Montréal,346,6.20
15.156.76.239,443,443,true,YUL,North America,CA,Montréal,333,6.19
15.222.26.122,443,443,true,YUL,North America,CA,Montréal,328,6.18
15.223.189.21,443,443,true,YUL,North America,CA,Montréal,329,6.18
15.222.21.247,443,443,true,YUL,North America,CA,Montréal,303,6.18
15.156.69.167,443,443,true,YUL,North America,CA,Montréal,298,6.16
15.157.192.183,443,443,true,YUL,North America,CA,Montréal,346,6.15
15.223.26.227,443,443,true,YUL,North America,CA,Montréal,317,6.14
15.156.97.185,443,443,true,YUL,North America,CA,Montréal,290,6.13
15.223.112.224,443,443,true,YUL,North America,CA,Montréal,258,6.04
15.223.174.206,443,443,true,YUL,North America,CA,Montréal,261,6.03
15.156.74.177,443,443,true,YUL,North America,CA,Montréal,353,6.00
15.222.25.253,443,443,true,YUL,North America,CA,Montréal,428,5.98
15.222.30.190,443,443,true,YUL,North America,CA,Montréal,281,5.96
15.156.64.11,443,443,true,YUL,North America,CA,Montréal,308,5.95
15.223.167.237,443,443,true,YUL,North America,CA,Montréal,256,5.95
15.156.66.26,443,443,true,YUL,North America,CA,Montréal,294,5.93
15.156.95.156,443,443,true,YUL,North America,CA,Montréal,257,5.92
15.156.82.28,443,443,true,YUL,North America,CA,Montréal,383,5.91
15.223.181.102,443,443,true,YUL,North America,CA,Montréal,302,5.90
15.223.170.135,443,443,true,YUL,North America,CA,Montréal,306,5.89
15.222.33.164,443,443,true,YUL,North America,CA,Montréal,256,5.89
15.156.77.193,443,443,true,YUL,North America,CA,Montréal,329,5.88
15.156.85.65,443,443,true,YUL,North America,CA,Montréal,301,5.86
15.156.75.141,443,443,true,YUL,North America,CA,Montréal,377,5.85
15.223.44.3,443,443,true,YUL,North America,CA,Montréal,312,5.82
15.156.63.228,443,443,true,YUL,North America,CA,Montréal,267,5.81
15.223.34.29,443,443,true,YUL,North America,CA,Montréal,317,5.81
15.223.170.158,443,443,true,YUL,North America,CA,Montréal,256,5.80
15.223.166.232,443,443,true,YUL,North America,CA,Montréal,273,5.80
15.223.168.93,443,443,true,YUL,North America,CA,Montréal,255,5.78
15.156.88.193,443,443,true,YUL,North America,CA,Montréal,271,5.78
15.156.69.224,443,443,true,YUL,North America,CA,Montréal,333,5.75
15.156.64.17,443,443,true,YUL,North America,CA,Montréal,318,5.75
15.156.84.23,443,443,true,YUL,North America,CA,Montréal,321,5.73
15.156.71.187,443,443,true,YUL,North America,CA,Montréal,287,5.73
15.223.37.0,443,443,true,YUL,North America,CA,Montréal,295,5.71
15.223.35.191,443,443,true,YUL,North America,CA,Montréal,307,5.70
15.223.38.215,443,443,true,YUL,North America,CA,Montréal,278,5.65
15.223.44.18,443,443,true,YUL,North America,CA,Montréal,344,5.64
15.156.75.126,443,443,true,YUL,North America,CA,Montréal,282,5.64
15.223.42.187,443,443,true,YUL,North America,CA,Montréal,330,5.63
15.223.32.139,443,443,true,YUL,North America,CA,Montréal,287,5.62
15.223.40.87,443,443,true,YUL,North America,CA,Montréal,287,5.57
15.223.181.30,443,443,true,YUL,North America,CA,Montréal,277,5.56
15.156.68.0,443,443,true,YUL,North America,CA,Montréal,338,5.51
157.241.22.160,2087,443,true,FRA,Europe,DE,Frankfurt,288,5.50
15.156.72.145,443,443,true,YUL,North America,CA,Montréal,333,5.46
13.250.131.37,443,443,true,SIN,Asia Pacific,SG,Singapore,247,5.45
15.223.92.102,443,443,true,YUL,North America,CA,Montréal,314,5.41
15.223.31.25,443,443,true,YUL,North America,CA,Montréal,342,5.37
15.223.173.77,443,443,true,YUL,North America,CA,Montréal,261,5.31
15.223.169.42,443,443,true,YUL,North America,CA,Montréal,331,5.26
99.79.192.125,443,443,false,YUL,North America,CA,Montréal,251,3.24
16.16.220.17,443,443,true,CPH,Europe,DK,Copenhagen,359,2.52
15.223.170.173,443,443,true,YUL,North America,CA,Montréal,302,2.41
13.233.5.49,443,443,true,BOM,Asia Pacific,IN,Mumbai,294,2.05
13.61.150.113,443,443,true,AMS,Europe,NL,Amsterdam,210,2.03
16.170.234.24,443,443,true,AMS,Europe,NL,Amsterdam,296,1.90
54.248.121.219,443,443,true,NRT,Asia Pacific,JP,Tokyo,69,1.61
175.41.148.129,443,443,true,SIN,Asia Pacific,SG,Singapore,141,1.33
15.223.168.205,443,443,true,YUL,North America,CA,Montréal,336,0.59
13.54.198.183,443,443,true,SYD,Oceania,AU,Sydney,297,0.57
15.223.30.255,443,443,true,YUL,North America,CA,Montréal,268,0.56
15.223.180.187,443,443,true,YUL,North America,CA,Montréal,295,0.55
16.16.220.57,443,443,true,CPH,Europe,DK,Copenhagen,302,0.53
15.223.38.53,443,443,true,YUL,North America,CA,Montréal,305,0.47
15.223.171.168,443,443,true,YUL,North America,CA,Montréal,289,0.43
15.223.112.137,443,443,true,YUL,North America,CA,Montréal,325,0.35
13.50.243.191,443,443,true,CPH,Europe,DK,Copenhagen,350,0.34
16.16.98.36,443,443,true,CPH,Europe,DK,Copenhagen,295,0.31
15.223.29.76,443,443,true,YUL,North America,CA,Montréal,312,0.26
13.38.250.142,443,443,true,CDG,Europe,FR,Paris,298,0.23
13.50.246.47,443,443,true,CPH,Europe,DK,Copenhagen,342,0.21
16.16.173.64,443,443,true,CPH,Europe,DK,Copenhagen,208,0.18
13.37.215.246,443,443,true,CDG,Europe,FR,Paris,250,0.17
13.56.14.114,80,443,true,SJC,North America,US,San Jose,286,0.12
16.163.147.103,8443,443,true,HKG,Asia Pacific,HK,Hong Kong,228,0.10
15.157.7.168,443,443,true,YUL,North America,CA,Montréal,365,0.09
16.163.147.103,2053,443,true,HKG,Asia Pacific,HK,Hong Kong,239,0.09
13.60.5.158,443,443,true,AMS,Europe,NL,Amsterdam,292,0.01
15.206.209.20,2082,80,false,ORD,North America,US,Chicago,103,0.00
65.0.124.198,8080,80,false,ORD,North America,US,Chicago,114,0.00
15.206.209.20,2053,80,false,ORD,North America,US,Chicago,68,0.00
65.0.124.198,2086,80,false,ORD,North America,US,Chicago,84,0.00
65.0.124.198,443,80,false,ORD,North America,US,Chicago,106,0.00
65.0.124.198,2082,80,false,ORD,North America,US,Chicago,82,0.00
65.0.124.198,2083,80,false,ORD,North America,US,Chicago,86,0.00
15.206.209.20,2096,80,false,ORD,North America,US,Chicago,132,0.00
13.234.66.236,8443,80,false,ORD,North America,US,Chicago,187,0.00
13.234.66.236,2096,80,false,ORD,North America,US,Chicago,287,0.00
13.234.66.236,443,80,false,ORD,North America,US,Chicago,131,0.00
13.234.66.236,80,80,false,ORD,North America,US,Chicago,178,0.00
13.234.66.236,8080,80,false,ORD,North America,US,Chicago,152,0.00
13.234.66.236,2082,80,false,ORD,North America,US,Chicago,105,0.00
13.234.66.236,2053,80,false,ORD,North America,US,Chicago,148,0.00
13.234.66.236,8880,80,false,ORD,North America,US,Chicago,259,0.00
13.234.66.236,2052,80,false,ORD,North America,US,Chicago,163,0.00
13.234.66.236,2086,80,false,ORD,North America,US,Chicago,195,0.00
13.234.66.236,2083,80,false,ORD,North America,US,Chicago,172,0.00
15.206.209.20,8443,80,false,ORD,North America,US,Chicago,94,0.00
15.206.209.20,8880,80,false,ORD,North America,US,Chicago,138,0.00
13.235.70.192,80,80,false,ORD,North America,US,Chicago,197,0.00
13.235.70.192,8880,80,false,ORD,North America,US,Chicago,170,0.00
13.235.70.192,2083,80,false,ORD,North America,US,Chicago,192,0.00
13.235.70.192,443,80,false,ORD,North America,US,Chicago,156,0.00
13.235.70.192,8080,80,false,ORD,North America,US,Chicago,194,0.00
13.235.70.192,2052,80,false,ORD,North America,US,Chicago,163,0.00
13.235.70.192,2087,80,false,ORD,North America,US,Chicago,224,0.00
65.1.111.200,2095,80,false,ORD,North America,US,Chicago,63,0.00
65.1.111.200,8880,80,false,ORD,North America,US,Chicago,61,0.00
3.9.189.200,2095,80,false,ORD,North America,US,Chicago,161,0.00
13.40.62.67,2052,80,false,ORD,North America,US,Chicago,195,0.00
13.40.62.67,2087,80,false,ORD,North America,US,Chicago,186,0.00
