IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
44.243.120.213,8880,80,false,ORD,North America,Chicago,198,0.00
34.223.248.202,2082,80,false,ORD,North America,Chicago,196,0.00
54.149.141.2,8880,80,false,ORD,North America,Chicago,200,0.00
35.88.241.242,2095,80,false,ORD,North America,Chicago,193,0.00
54.184.114.72,2096,80,false,ORD,North America,Chicago,203,0.00
54.184.5.68,2095,80,false,ORD,North America,Chicago,198,0.00
35.163.222.119,2086,80,false,ORD,North America,Chicago,196,0.00
35.88.241.242,8080,80,false,ORD,North America,Chicago,220,0.00
35.88.241.242,2086,80,false,ORD,North America,Chicago,262,0.00
54.212.56.192,2096,80,false,ORD,North America,Chicago,197,0.00
35.88.241.242,8443,80,false,ORD,North America,Chicago,283,0.00
35.88.241.242,80,80,false,ORD,North America,Chicago,245,0.00
35.88.241.242,8880,80,false,ORD,North America,Chicago,256,0.00
54.149.141.2,2083,80,false,ORD,North America,Chicago,200,0.00
35.88.241.242,443,80,false,ORD,North America,Chicago,265,0.00
35.88.241.242,2053,80,false,ORD,North America,Chicago,254,0.00
54.213.251.110,2086,80,false,ORD,North America,Chicago,195,0.00
54.184.114.72,2083,80,false,ORD,North America,Chicago,201,0.00
35.167.54.4,2053,80,false,ORD,North America,Chicago,199,0.00
54.214.185.135,2095,80,false,ORD,North America,Chicago,199,0.00
54.149.141.2,443,80,false,ORD,North America,Chicago,199,0.00
35.88.159.154,2086,80,false,ORD,North America,Chicago,198,0.00
54.184.5.68,2086,80,false,ORD,North America,Chicago,198,0.00
54.149.141.2,8080,80,false,ORD,North America,Chicago,199,0.00
52.42.17.48,2086,80,false,ORD,North America,Chicago,208,0.00
35.88.159.154,2095,80,false,ORD,North America,Chicago,203,0.00
52.42.17.48,80,80,false,ORD,North America,Chicago,201,0.00
35.88.159.154,443,80,false,ORD,North America,Chicago,208,0.00
35.88.159.154,2096,80,false,ORD,North America,Chicago,215,0.00
54.187.187.201,8443,80,false,ORD,North America,Chicago,196,0.00
13.233.28.21,2086,80,false,ORD,North America,Chicago,116,0.00
13.233.28.21,2083,80,false,ORD,North America,Chicago,143,0.00
13.233.28.21,8880,80,false,ORD,North America,Chicago,191,0.00
13.233.28.21,2052,80,false,ORD,North America,Chicago,98,0.00
13.233.28.21,2095,80,false,ORD,North America,Chicago,108,0.00
13.233.28.21,2053,80,false,ORD,North America,Chicago,177,0.00
13.233.28.21,2087,80,false,ORD,North America,Chicago,317,0.00
13.233.28.21,2082,80,false,ORD,North America,Chicago,268,0.00
13.233.28.21,80,80,false,ORD,North America,Chicago,103,0.00
13.233.28.21,8080,80,false,ORD,North America,Chicago,116,0.00
18.175.196.52,2082,80,false,ORD,North America,Chicago,173,0.00
18.175.196.52,2096,80,false,ORD,North America,Chicago,167,0.00
18.175.196.52,2083,80,false,ORD,North America,Chicago,167,0.00
18.175.196.52,8880,80,false,ORD,North America,Chicago,173,0.00
18.175.196.52,8443,80,false,ORD,North America,Chicago,172,0.00
35.177.161.93,8080,80,false,ORD,North America,Chicago,172,0.00
18.175.196.52,443,80,false,ORD,North America,Chicago,172,0.00
18.175.196.52,2053,80,false,ORD,North America,Chicago,172,0.00
18.175.196.52,80,80,false,ORD,North America,Chicago,180,0.00
18.175.196.52,2086,80,false,ORD,North America,Chicago,178,0.00
18.175.196.52,2087,80,false,ORD,North America,Chicago,168,0.00
18.175.196.52,8080,80,false,ORD,North America,Chicago,167,0.00
13.40.46.249,443,80,false,ORD,North America,Chicago,194,0.00
96.0.147.114,80,80,false,SIN,Asia Pacific,Singapore,28,0.00
96.0.144.232,80,80,false,SIN,Asia Pacific,Singapore,28,0.00
96.0.147.28,80,80,false,SIN,Asia Pacific,Singapore,30,0.00
96.0.147.114,443,80,false,SIN,Asia Pacific,Singapore,30,0.00
18.166.234.185,2053,80,false,HKG,Asia Pacific,Hong Kong,63,0.00
54.254.190.97,2082,80,false,SIN,Asia Pacific,Singapore,63,0.00
3.108.0.17,2053,80,false,BOM,Asia Pacific,Mumbai,66,0.00
15.165.63.136,2053,80,false,ICN,Asia Pacific,Seoul,79,0.00
18.166.234.185,2086,80,false,HKG,Asia Pacific,Hong Kong,81,0.00
16.162.172.91,2087,80,false,HKG,Asia Pacific,Hong Kong,89,0.00
3.108.0.17,2052,80,false,BOM,Asia Pacific,Mumbai,90,0.00
16.162.172.91,2082,80,false,HKG,Asia Pacific,Hong Kong,92,0.00
16.162.172.91,2095,80,false,HKG,Asia Pacific,Hong Kong,93,0.00
13.55.237.163,2053,80,false,SYD,Oceania,Sydney,93,0.00
16.162.172.91,2053,80,false,HKG,Asia Pacific,Hong Kong,95,0.00
13.55.237.163,2083,80,false,SYD,Oceania,Sydney,97,0.00
13.211.0.227,2083,80,false,SYD,Oceania,Sydney,97,0.00
13.55.237.163,2087,80,false,SYD,Oceania,Sydney,98,0.00
13.55.237.163,2052,80,false,SYD,Oceania,Sydney,98,0.00
16.162.177.179,2053,80,false,HKG,Asia Pacific,Hong Kong,99,0.00
13.55.237.163,2086,80,false,SYD,Oceania,Sydney,99,0.00
54.79.129.232,2086,80,false,SYD,Oceania,Sydney,102,0.00
16.162.177.179,2095,80,false,HKG,Asia Pacific,Hong Kong,102,0.00
13.55.59.224,2087,80,false,SYD,Oceania,Sydney,102,0.00
54.79.197.209,2052,80,false,SYD,Oceania,Sydney,102,0.00
54.79.190.249,2052,80,false,SYD,Oceania,Sydney,103,0.00
13.55.238.1,2096,80,false,SYD,Oceania,Sydney,103,0.00
13.54.173.154,2082,80,false,SYD,Oceania,Sydney,103,0.00
13.55.238.1,2052,80,false,SYD,Oceania,Sydney,105,0.00
13.215.80.221,2095,80,false,SIN,Asia Pacific,Singapore,105,0.00
13.211.0.227,2053,80,false,SYD,Oceania,Sydney,107,0.00
13.55.59.224,2095,80,false,SYD,Oceania,Sydney,107,0.00
13.55.237.163,2082,80,false,SYD,Oceania,Sydney,110,0.00
13.237.94.188,2083,80,false,SYD,Oceania,Sydney,111,0.00
18.166.234.185,2087,80,false,HKG,Asia Pacific,Hong Kong,111,0.00
13.55.238.1,2053,80,false,SYD,Oceania,Sydney,111,0.00
13.211.0.227,2095,80,false,SYD,Oceania,Sydney,111,0.00
3.24.229.42,2083,80,false,SYD,Oceania,Sydney,112,0.00
13.209.166.73,80,8080,false,ICN,Asia Pacific,Seoul,112,0.00
13.237.94.188,2053,80,false,SYD,Oceania,Sydney,115,0.00
54.150.195.218,80,80,false,NRT,Asia Pacific,Tokyo,117,0.00
18.166.234.185,2096,80,false,HKG,Asia Pacific,Hong Kong,118,0.00
13.54.173.154,2096,80,false,SYD,Oceania,Sydney,118,0.00
