IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
34.22.142.117,443,443,true,CDG,Europe,FR,Paris,364,7.50
34.90.238.89,443,443,true,AMS,Europe,NL,Amsterdam,369,7.42
34.90.238.89,443,443,true,AMS,Europe,NL,Amsterdam,348,7.32
34.90.238.89,443,443,true,AMS,Europe,NL,Amsterdam,275,7.28
34.90.238.89,443,443,true,AMS,Europe,NL,Amsterdam,439,7.27
35.190.152.145,443,443,true,ATL,North America,US,Atlanta,371,7.19
34.175.202.195,443,443,true,MAD,Europe,ES,Madrid,251,6.58
35.200.238.235,443,443,true,BOM,Asia Pacific,IN,Mumbai,292,6.54
34.88.56.88,443,443,true,FRA,Europe,DE,Frankfurt,333,6.52
34.88.56.88,443,443,true,CDG,Europe,FR,Paris,300,6.44
35.228.36.82,443,443,true,HAM,Europe,DE,Hamburg,321,6.13
35.200.238.235,443,443,true,BOM,Asia Pacific,IN,Mumbai,407,6.07
34.88.56.88,443,443,true,FRA,Europe,DE,Frankfurt,390,5.88
34.105.140.105,443,443,true,LHR,Europe,GB,London,336,5.25
34.105.130.188,443,443,true,LHR,Europe,GB,London,239,5.04
34.82.76.253,80,80,false,SEA,North America,US,Seattle,158,0.00
34.105.49.234,80,80,false,SEA,North America,US,Seattle,158,0.00
35.187.229.127,80,8080,false,SIN,Asia Pacific,SG,Singapore,5,0.00
34.93.226.165,80,80,false,BOM,Asia Pacific,IN,Mumbai,61,0.00
34.93.226.165,80,80,false,BOM,Asia Pacific,IN,Mumbai,62,0.00
35.244.133.3,80,80,false,SIN,Asia Pacific,SG,Singapore,63,0.00
34.93.79.152,80,80,false,BOM,Asia Pacific,IN,Mumbai,66,0.00
34.36.237.86,80,80,false,SIN,Asia Pacific,SG,Singapore,69,0.00
35.200.202.118,80,80,false,BOM,Asia Pacific,IN,Mumbai,71,0.00
34.93.226.165,80,80,false,BOM,Asia Pacific,IN,Mumbai,82,0.00
34.120.230.33,80,80,false,SIN,Asia Pacific,SG,Singapore,88,0.00
35.200.202.118,80,80,false,BOM,Asia Pacific,IN,Mumbai,98,0.00
34.8.231.180,80,80,false,SIN,Asia Pacific,SG,Singapore,108,0.00
34.160.118.77,80,80,false,SIN,Asia Pacific,SG,Singapore,113,0.00
35.201.203.106,443,443,true,TPE,Asia Pacific,TW,Taipei,126,0.00
35.200.202.118,80,80,false,BOM,Asia Pacific,IN,Mumbai,142,0.00
34.93.79.152,80,80,false,BOM,Asia Pacific,IN,Mumbai,144,0.00
34.93.226.165,80,80,false,BOM,Asia Pacific,IN,Mumbai,155,0.00
34.160.118.77,80,80,false,SIN,Asia Pacific,SG,Singapore,156,0.00
34.82.90.65,80,80,false,SEA,North America,US,Seattle,156,0.00
34.49.199.30,80,80,false,SIN,Asia Pacific,SG,Singapore,157,0.00
34.117.254.68,80,80,false,SIN,Asia Pacific,SG,Singapore,157,0.00
34.82.90.65,80,80,false,SEA,North America,US,Seattle,158,0.00
34.147.101.117,2083,80,false,AMS,Europe,NL,Amsterdam,162,0.00
34.147.101.117,2096,80,false,AMS,Europe,NL,Amsterdam,162,0.00
34.147.101.117,2082,80,false,AMS,Europe,NL,Amsterdam,162,0.00
34.147.82.194,2053,80,false,AMS,Europe,NL,Amsterdam,162,0.00
34.141.221.33,2095,80,false,AMS,Europe,NL,Amsterdam,163,0.00
34.147.101.117,2087,80,false,SYD,Oceania,AU,Sydney,163,0.00
34.93.79.152,80,80,false,BOM,Asia Pacific,IN,Mumbai,163,0.00
34.141.248.249,2087,80,false,AMS,Europe,NL,Amsterdam,164,0.00
