IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
193.123.58.17,443,443,true,FRA,Europe,Frankfurt,331,6.78
84.235.171.51,443,443,true,FRA,Europe,Frankfurt,275,6.78
152.67.142.142,443,443,true,FRA,Europe,Frankfurt,298,6.77
152.70.54.65,443,443,true,FRA,Europe,Frankfurt,327,6.75
89.168.91.13,443,443,true,FRA,Europe,Frankfurt,312,6.72
84.8.152.156,443,443,true,FRA,Europe,Frankfurt,325,6.72
152.67.141.129,443,443,true,FRA,Europe,Frankfurt,308,6.70
152.67.136.203,443,443,true,FRA,Europe,Frankfurt,310,6.70
132.145.67.203,443,443,true,FRA,Europe,Frankfurt,421,6.69
143.47.181.113,443,443,true,FRA,Europe,Frankfurt,199,6.69
158.101.208.233,443,443,true,FRA,Europe,Frankfurt,221,6.68
79.72.81.129,443,443,true,FRA,Europe,Frankfurt,312,6.68
89.168.67.47,443,443,true,FRA,Europe,Frankfurt,178,6.68
150.230.22.117,443,443,true,FRA,Europe,Frankfurt,475,6.67
158.101.205.114,443,443,true,FRA,Europe,Frankfurt,247,6.67
84.235.174.148,443,443,true,FRA,Europe,Frankfurt,245,6.67
152.70.58.224,443,443,true,FRA,Europe,Frankfurt,315,6.66
141.147.113.142,443,443,true,FRA,Europe,Frankfurt,313,6.65
130.162.176.5,443,443,true,FRA,Europe,Frankfurt,204,6.65
89.168.85.172,2053,443,true,FRA,Europe,Frankfurt,314,6.64
152.67.132.67,443,443,true,FRA,Europe,Frankfurt,353,6.64
193.123.63.1,443,443,true,FRA,Europe,Frankfurt,397,6.63
141.147.45.143,443,443,true,FRA,Europe,Frankfurt,299,6.62
89.168.112.118,2053,443,true,FRA,Europe,Frankfurt,406,6.61
143.47.243.144,8443,443,true,LHR,Europe,London,360,6.60
141.147.86.86,443,443,true,FRA,Europe,Frankfurt,341,6.59
130.162.62.215,443,443,true,FRA,Europe,Frankfurt,331,6.58
79.76.99.169,443,443,true,FRA,Europe,Frankfurt,245,6.58
84.235.172.180,443,443,true,FRA,Europe,Frankfurt,298,6.58
152.70.185.93,443,443,true,FRA,Europe,Frankfurt,240,6.58
158.178.152.90,443,443,true,FRA,Europe,Frankfurt,469,6.54
143.47.245.81,443,443,true,FRA,Europe,Frankfurt,261,6.53
140.238.120.45,443,443,true,FRA,Europe,Frankfurt,335,6.53
143.47.243.144,2053,443,true,LHR,Europe,London,370,6.52
79.72.90.154,443,443,true,FRA,Europe,Frankfurt,239,6.47
