IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
4.219.15.140,8443,443,true,CPH,Europe,DK,Copenhagen,171,11.43
4.219.15.140,2053,443,true,CPH,Europe,DK,Copenhagen,194,10.91
4.255.56.138,443,443,true,IAD,North America,US,Ashburn,461,10.78
20.91.225.232,2053,443,true,ARN,Europe,SE,Stockholm,292,10.77
20.163.71.179,443,443,true,SJC,North America,US,San Jose,235,10.63
20.33.62.19,2083,443,true,LHR,Europe,GB,London,247,10.53
158.23.168.120,443,443,true,DFW,North America,US,Dallas,299,10.42
20.127.201.36,443,443,true,IAD,North America,US,Ashburn,354,9.73
74.249.233.213,443,443,true,ORD,North America,US,Chicago,210,9.43
4.255.56.137,443,443,true,IAD,North America,US,Ashburn,423,9.22
20.221.32.145,443,443,true,ORD,North America,US,Chicago,202,8.97
158.23.81.224,8443,443,true,DFW,North America,US,Dallas,324,8.68
172.214.176.68,8443,443,true,ORD,North America,US,Chicago,334,8.65
20.151.60.161,8443,443,true,YYZ,North America,CA,Toronto,234,8.58
158.23.81.224,2053,443,true,DFW,North America,US,Dallas,398,8.54
172.214.176.68,2053,443,true,ORD,North America,US,Chicago,448,8.53
20.151.63.165,8443,443,true,YYZ,North America,CA,Toronto,361,8.53
20.228.249.211,8443,443,true,IAD,North America,US,Ashburn,400,8.42
20.25.205.37,2053,443,true,ORD,North America,US,Chicago,322,8.37
20.121.115.188,443,443,true,IAD,North America,US,Ashburn,463,8.35
13.68.186.91,443,443,true,IAD,North America,US,Ashburn,278,8.32
20.84.117.28,443,443,true,IAD,North America,US,Ashburn,336,8.26
20.151.238.192,8443,443,true,YYZ,North America,CA,Toronto,356,8.26
48.217.34.120,443,443,true,IAD,North America,US,Ashburn,218,8.21
20.228.249.211,2053,443,true,IAD,North America,US,Ashburn,420,8.13
40.87.50.39,443,443,true,IAD,North America,US,Ashburn,402,8.11
20.220.29.122,8443,443,true,YYZ,North America,CA,Toronto,302,8.05
20.220.29.122,2053,443,true,YYZ,North America,CA,Toronto,452,7.94
172.191.132.64,443,443,true,IAD,North America,US,Ashburn,399,7.88
20.62.202.159,443,443,true,IAD,North America,US,Ashburn,224,7.70
20.246.127.166,443,443,true,IAD,North America,US,Ashburn,255,7.55
20.109.23.42,443,443,true,IAD,North America,US,Ashburn,302,7.51
172.212.108.47,443,443,true,IAD,North America,US,Ashburn,334,7.37
20.62.172.88,443,443,true,IAD,North America,US,Ashburn,401,7.35
172.177.248.69,8443,443,true,IAD,North America,US,Ashburn,303,7.34
4.172.225.98,8443,443,true,YYZ,North America,CA,Toronto,239,7.32
40.79.73.114,8443,443,true,IAD,North America,US,Ashburn,288,7.22
4.172.225.82,8443,443,true,YYZ,North America,CA,Toronto,337,7.20
172.174.249.255,443,443,true,IAD,North America,US,Ashburn,300,7.14
40.123.47.252,8443,443,true,IAD,North America,US,Ashburn,305,7.11
20.151.90.208,8443,443,true,YYZ,North America,CA,Toronto,348,7.11
172.200.2.241,443,443,true,IAD,North America,US,Ashburn,217,7.00
4.239.248.70,8443,443,true,YYZ,North America,CA,Toronto,314,6.85
4.248.47.209,8443,443,true,YUL,North America,CA,Montréal,432,6.80
20.200.127.8,8443,443,true,YYZ,North America,CA,Toronto,307,6.72
40.123.41.147,8443,443,true,IAD,North America,US,Ashburn,322,6.66
40.123.42.160,8443,443,true,IAD,North America,US,Ashburn,387,6.62
20.57.85.61,443,443,true,IAD,North America,US,Ashburn,441,6.39
4.152.146.92,443,443,true,IAD,North America,US,Ashburn,314,6.37
4.206.223.188,8443,443,true,YYZ,North America,CA,Toronto,347,6.27
4.221.60.243,2053,443,true,JNB,Africa,ZA,Johannesburg,326,5.24
4.221.60.243,8443,443,true,JNB,Africa,ZA,Johannesburg,409,5.16
20.74.223.241,8080,443,true,MCI,North America,US,Kansas City,540,4.21
191.235.86.71,2053,443,true,GRU,South America,BR,São Paulo,519,4.06
191.235.86.71,8443,443,true,GRU,South America,BR,São Paulo,333,4.06
20.52.104.187,443,443,true,KIX,Asia Pacific,JP,Osaka,681,3.60
20.220.204.217,443,443,true,YYZ,North America,CA,Toronto,422,0.08
20.204.43.57,80,443,false,BOM,Asia Pacific,IN,Mumbai,79,0.06
137.116.251.154,80,443,false,DUB,Europe,IE,Dublin,172,0.02
51.137.93.247,80,443,false,AMS,Europe,NL,Amsterdam,153,0.02
13.90.157.110,80,443,false,IAD,North America,US,Ashburn,223,0.02
52.226.76.91,80,443,false,IAD,North America,US,Ashburn,269,0.02
20.48.5.180,80,80,false,NRT,Asia Pacific,JP,Tokyo,80,0.00
