IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
44.243.221.214,2086,80,false,ORD,North America,US,Chicago,203,0.00
35.94.43.39,8443,80,false,ORD,North America,US,Chicago,204,0.00
52.24.197.35,2096,80,false,ORD,North America,US,Chicago,202,0.00
54.244.61.204,2086,80,false,ORD,North America,US,Chicago,197,0.00
44.243.221.214,2096,80,false,ORD,North America,US,Chicago,199,0.00
34.222.124.69,2053,80,false,ORD,North America,US,Chicago,195,0.00
35.86.122.221,2052,80,false,ORD,North America,US,Chicago,198,0.00
52.24.197.35,2052,80,false,ORD,North America,US,Chicago,207,0.00
34.222.124.69,8880,80,false,ORD,North America,US,Chicago,197,0.00
35.86.118.253,2082,80,false,ORD,North America,US,Chicago,195,0.00
44.243.221.214,2052,80,false,ORD,North America,US,Chicago,202,0.00
34.219.51.192,80,80,false,ORD,North America,US,Chicago,201,0.00
54.244.61.204,8880,80,false,ORD,North America,US,Chicago,199,0.00
44.243.221.214,8443,80,false,ORD,North America,US,Chicago,203,0.00
52.24.197.35,2087,80,false,ORD,North America,US,Chicago,208,0.00
34.222.124.69,443,80,false,ORD,North America,US,Chicago,199,0.00
35.85.50.210,8880,80,false,ORD,North America,US,Chicago,192,0.00
34.222.124.69,80,80,false,ORD,North America,US,Chicago,200,0.00
35.94.43.39,2083,80,false,ORD,North America,US,Chicago,206,0.00
35.86.118.253,8080,80,false,ORD,North America,US,Chicago,199,0.00
34.215.25.25,2083,80,false,ORD,North America,US,Chicago,196,0.00
54.200.73.26,8880,80,false,ORD,North America,US,Chicago,201,0.00
34.222.124.69,8080,80,false,ORD,North America,US,Chicago,204,0.00
35.85.50.210,8080,80,false,ORD,North America,US,Chicago,199,0.00
34.215.25.25,8080,80,false,ORD,North America,US,Chicago,198,0.00
35.94.43.39,8080,80,false,ORD,North America,US,Chicago,202,0.00
35.94.43.39,2087,80,false,ORD,North America,US,Chicago,197,0.00
44.243.221.214,443,80,false,ORD,North America,US,Chicago,202,0.00
