IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
141.144.254.106,443,443,true,FRA,Europe,DE,Frankfurt,291,8.84
141.147.59.20,443,443,true,FRA,Europe,DE,Frankfurt,234,8.82
141.147.83.211,443,443,true,FRA,Europe,DE,Frankfurt,265,8.81
192.9.137.193,8443,443,true,SJC,North America,US,San Jose,401,8.80
89.168.82.94,443,443,true,FRA,Europe,DE,Frankfurt,247,8.79
141.147.4.147,443,443,true,FRA,Europe,DE,Frankfurt,262,8.77
130.162.177.206,443,443,true,FRA,Europe,DE,Frankfurt,268,8.74
158.178.150.6,443,443,true,FRA,Europe,DE,Frankfurt,318,8.73
130.61.170.78,443,443,true,CDG,Europe,FR,Paris,423,8.72
144.24.161.111,443,443,true,FRA,Europe,DE,Frankfurt,259,8.69
129.153.223.37,443,443,true,LAX,North America,US,Los Angeles,272,8.68
141.147.92.96,443,443,true,FRA,Europe,DE,Frankfurt,251,8.67
158.178.155.133,443,443,true,FRA,Europe,DE,Frankfurt,298,8.66
141.147.70.224,443,443,true,FRA,Europe,DE,Frankfurt,266,8.65
144.21.32.42,443,443,true,FRA,Europe,DE,Frankfurt,203,8.65
158.180.47.234,443,443,true,FRA,Europe,DE,Frankfurt,257,8.64
152.70.179.14,443,443,true,MUC,Europe,DE,Munich,346,8.63
141.147.73.236,443,443,true,FRA,Europe,DE,Frankfurt,291,8.62
141.147.109.79,443,443,true,FRA,Europe,DE,Frankfurt,351,8.59
141.147.101.41,443,443,true,FRA,Europe,DE,Frankfurt,300,8.58
79.72.80.18,443,443,true,FRA,Europe,DE,Frankfurt,297,8.56
158.101.209.211,443,443,true,FRA,Europe,DE,Frankfurt,405,8.56
158.178.150.4,443,443,true,FRA,Europe,DE,Frankfurt,354,8.54
89.168.122.44,443,443,true,FRA,Europe,DE,Frankfurt,231,8.52
141.148.235.205,443,443,true,FRA,Europe,DE,Frankfurt,318,8.52
141.147.56.204,443,443,true,FRA,Europe,DE,Frankfurt,282,8.50
158.101.213.67,443,443,true,FRA,Europe,DE,Frankfurt,257,8.49
132.145.66.128,443,443,true,SJC,North America,US,San Jose,254,8.49
141.147.63.196,443,443,true,FRA,Europe,DE,Frankfurt,293,8.49
150.230.114.106,443,443,true,FRA,Europe,DE,Frankfurt,344,8.45
84.8.146.43,443,443,true,FRA,Europe,DE,Frankfurt,431,8.44
158.178.145.184,443,443,true,FRA,Europe,DE,Frankfurt,366,8.41
141.147.21.78,443,443,true,FRA,Europe,DE,Frankfurt,226,8.37
193.123.38.200,443,443,true,FRA,Europe,DE,Frankfurt,408,8.31
158.178.152.16,443,443,true,FRA,Europe,DE,Frankfurt,335,8.30
89.168.112.118,443,443,true,FRA,Europe,DE,Frankfurt,283,8.30
89.168.113.167,443,443,true,FRA,Europe,DE,Frankfurt,322,8.27
141.147.49.72,443,443,true,FRA,Europe,DE,Frankfurt,295,8.24
79.72.66.68,443,443,true,FRA,Europe,DE,Frankfurt,248,8.23
152.70.58.241,443,443,true,FRA,Europe,DE,Frankfurt,301,8.22
158.180.27.202,443,443,true,FRA,Europe,DE,Frankfurt,252,8.19
152.67.137.138,443,443,true,FRA,Europe,DE,Frankfurt,340,8.17
143.47.239.176,443,443,true,FRA,Europe,DE,Frankfurt,210,8.16
141.144.244.9,443,443,true,FRA,Europe,DE,Frankfurt,287,8.16
