IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
20.217.216.51,2053,443,true,VIE,Europe,AT,Vienna,323,11.05
20.217.216.51,8443,443,true,VIE,Europe,AT,Vienna,251,11.04
20.91.225.232,2053,443,true,ARN,Europe,SE,Stockholm,433,11.00
4.221.60.243,2053,443,true,JNB,Africa,ZA,Johannesburg,241,10.40
4.221.60.243,8443,443,true,JNB,Africa,ZA,Johannesburg,191,10.36
4.182.90.213,443,443,true,FRA,Europe,DE,Frankfurt,280,10.12
20.33.62.19,2083,443,true,LHR,Europe,GB,London,384,9.84
172.191.132.64,443,443,true,IAD,North America,US,Ashburn,355,9.53
20.121.115.188,443,443,true,IAD,North America,US,Ashburn,449,9.48
74.249.233.213,443,443,true,ORD,North America,US,Chicago,220,9.46
20.109.23.42,443,443,true,IAD,North America,US,Ashburn,357,8.96
4.255.56.137,443,443,true,IAD,North America,US,Ashburn,398,8.90
158.23.168.120,443,443,true,DFW,North America,US,Dallas,238,8.82
40.87.50.39,443,443,true,IAD,North America,US,Ashburn,431,8.77
4.255.56.138,443,443,true,IAD,North America,US,Ashburn,279,8.71
20.25.205.37,2053,443,true,ORD,North America,US,Chicago,335,8.55
158.23.81.224,2053,443,true,DFW,North America,US,Dallas,211,8.52
20.25.205.37,8443,443,true,ORD,North America,US,Chicago,341,8.46
20.127.201.36,443,443,true,IAD,North America,US,Ashburn,382,8.41
13.68.186.91,443,443,true,IAD,North America,US,Ashburn,233,8.39
20.62.202.159,443,443,true,IAD,North America,US,Ashburn,378,8.37
40.123.47.252,8443,443,true,IAD,North America,US,Ashburn,535,8.37
40.79.73.114,8443,443,true,IAD,North America,US,Ashburn,423,8.26
20.84.117.28,443,443,true,IAD,North America,US,Ashburn,336,8.25
158.23.81.224,8443,443,true,DFW,North America,US,Dallas,278,8.18
20.36.131.211,443,443,true,IAD,North America,US,Ashburn,389,8.12
48.217.34.120,443,443,true,IAD,North America,US,Ashburn,355,8.07
20.228.249.211,8443,443,true,IAD,North America,US,Ashburn,449,8.06
20.220.29.122,2053,443,true,YYZ,North America,CA,Toronto,307,7.96
172.191.74.198,443,443,true,IAD,North America,US,Ashburn,319,7.91
104.210.3.231,8443,443,true,IAD,North America,US,Ashburn,329,7.86
20.200.127.8,8443,443,true,YYZ,North America,CA,Toronto,404,7.82
40.123.41.147,8443,443,true,IAD,North America,US,Ashburn,521,7.81
20.220.29.122,8443,443,true,YYZ,North America,CA,Toronto,451,7.75
137.116.91.147,8443,443,true,IAD,North America,US,Ashburn,390,7.74
104.46.111.142,8443,443,true,IAD,North America,US,Ashburn,367,7.59
20.62.172.88,443,443,true,IAD,North America,US,Ashburn,333,7.47
20.228.249.211,2053,443,true,IAD,North America,US,Ashburn,481,7.46
4.239.248.70,8443,443,true,YYZ,North America,CA,Toronto,272,7.40
172.212.108.47,443,443,true,IAD,North America,US,Ashburn,348,7.38
20.221.32.145,443,443,true,ORD,North America,US,Chicago,247,7.26
