IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
141.147.94.168,443,443,true,FRA,Europe,Frankfurt,263,9.18
89.168.112.118,2053,443,true,FRA,Europe,Frankfurt,181,9.17
138.3.241.64,443,443,true,FRA,Europe,Frankfurt,347,9.16
141.147.117.49,443,443,true,FRA,Europe,Frankfurt,344,9.16
84.235.169.75,443,443,true,FRA,Europe,Frankfurt,282,9.16
89.168.94.124,443,443,true,FRA,Europe,Frankfurt,327,9.12
79.72.80.14,443,443,true,FRA,Europe,Frankfurt,199,9.08
141.147.48.5,443,443,true,FRA,Europe,Frankfurt,264,9.05
84.8.154.171,443,443,true,FRA,Europe,Frankfurt,379,9.03
158.101.208.121,443,443,true,FRA,Europe,Frankfurt,302,9.02
158.101.220.167,443,443,true,FRA,Europe,Frankfurt,334,8.99
150.230.118.111,443,443,true,FRA,Europe,Frankfurt,301,8.96
138.3.255.79,443,443,true,FRA,Europe,Frankfurt,340,8.95
132.226.200.11,443,443,true,FRA,Europe,Frankfurt,213,8.93
158.180.12.251,443,443,true,FRA,Europe,Frankfurt,272,8.90
143.47.252.156,443,443,true,FRA,Europe,Frankfurt,269,8.86
143.47.235.247,443,443,true,FRA,Europe,Frankfurt,285,8.82
130.162.54.54,443,443,true,FRA,Europe,Frankfurt,225,8.80
130.162.175.222,443,443,true,FRA,Europe,Frankfurt,348,8.78
79.72.80.216,443,443,true,FRA,Europe,Frankfurt,314,8.77
141.147.26.236,443,443,true,FRA,Europe,Frankfurt,409,8.76
150.230.122.88,443,443,true,FRA,Europe,Frankfurt,322,8.76
141.147.102.228,443,443,true,FRA,Europe,Frankfurt,342,8.75
130.162.245.57,443,443,true,FRA,Europe,Frankfurt,310,8.71
84.8.146.120,443,443,true,FRA,Europe,Frankfurt,340,8.70
141.148.226.79,443,443,true,FRA,Europe,Frankfurt,301,8.67
158.180.33.6,443,443,true,FRA,Europe,Frankfurt,388,8.65
144.21.36.199,443,443,true,FRA,Europe,Frankfurt,373,8.63
141.144.246.148,443,443,true,FRA,Europe,Frankfurt,355,8.61
130.162.231.180,443,443,true,FRA,Europe,Frankfurt,367,8.59
79.76.125.147,443,443,true,FRA,Europe,Frankfurt,307,8.57
141.147.100.22,443,443,true,FRA,Europe,Frankfurt,360,8.54
84.8.149.223,443,443,true,FRA,Europe,Frankfurt,337,8.49
141.147.71.196,443,443,true,FRA,Europe,Frankfurt,332,8.49
84.8.150.115,443,443,true,FRA,Europe,Frankfurt,357,8.47
138.2.140.64,443,443,true,FRA,Europe,Frankfurt,323,8.46
89.168.85.172,8443,443,true,FRA,Europe,Frankfurt,300,8.43
158.101.176.62,443,443,true,FRA,Europe,Frankfurt,342,8.38
84.8.147.99,443,443,true,FRA,Europe,Frankfurt,376,8.36
138.3.253.65,443,443,true,FRA,Europe,Frankfurt,357,8.35
143.47.191.43,443,443,true,FRA,Europe,Frankfurt,243,8.34
79.72.89.76,443,443,true,FRA,Europe,Frankfurt,278,8.29
84.235.170.249,443,443,true,FRA,Europe,Frankfurt,342,8.22
152.70.58.98,443,443,true,FRA,Europe,Frankfurt,411,8.21
152.70.191.105,443,443,true,FRA,Europe,Frankfurt,180,8.21
144.24.169.81,2053,443,true,FRA,Europe,Frankfurt,355,8.12
164.152.26.70,2052,443,true,ORD,North America,Chicago,234,8.11
143.47.186.230,443,443,true,FRA,Europe,Frankfurt,237,8.11
141.147.61.116,8443,443,true,FRA,Europe,Frankfurt,398,8.08
141.147.104.209,443,443,true,FRA,Europe,Frankfurt,329,8.02
141.145.199.188,443,443,true,CDG,Europe,Paris,336,8.00
89.168.88.173,443,443,true,FRA,Europe,Frankfurt,161,7.98
152.70.167.60,443,443,true,FRA,Europe,Frankfurt,232,7.96
158.178.158.166,443,443,true,FRA,Europe,Frankfurt,538,7.96
158.178.147.225,443,443,true,FRA,Europe,Frankfurt,567,7.96
158.178.153.80,2096,443,true,AMS,Europe,Amsterdam,421,7.95
89.168.112.118,8443,443,true,FRA,Europe,Frankfurt,416,7.95
144.21.41.145,443,443,true,FRA,Europe,Frankfurt,235,7.93
141.147.61.116,2053,443,true,FRA,Europe,Frankfurt,439,7.87
89.168.85.172,2096,443,true,FRA,Europe,Frankfurt,368,7.84
152.70.90.168,443,443,true,ICN,Asia Pacific,Seoul,231,7.83
152.70.60.73,443,443,true,FRA,Europe,Frankfurt,277,7.81
89.168.112.118,2096,443,true,FRA,Europe,Frankfurt,393,7.77
79.76.100.20,443,443,true,FRA,Europe,Frankfurt,311,7.76
132.226.213.52,443,443,true,FRA,Europe,Frankfurt,347,7.73
79.72.90.97,443,443,true,FRA,Europe,Frankfurt,225,7.68
141.148.228.253,443,443,true,FRA,Europe,Frankfurt,295,7.67
130.162.55.101,443,443,true,FRA,Europe,Frankfurt,219,7.65
144.21.49.158,443,443,true,FRA,Europe,Frankfurt,301,7.64
143.47.252.9,443,443,true,FRA,Europe,Frankfurt,360,7.63
143.47.237.118,443,443,true,FRA,Europe,Frankfurt,185,7.60
