IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
141.147.65.222,443,443,true,FRA,Europe,Frankfurt,241,7.07
130.162.178.115,443,443,true,FRA,Europe,Frankfurt,247,7.05
89.168.122.44,443,443,true,FRA,Europe,Frankfurt,340,7.04
141.144.229.111,443,443,true,FRA,Europe,Frankfurt,339,7.04
141.147.118.255,443,443,true,FRA,Europe,Frankfurt,251,7.02
158.101.216.252,443,443,true,FRA,Europe,Frankfurt,327,7.01
152.70.173.185,443,443,true,FRA,Europe,Frankfurt,292,6.99
89.168.94.124,443,443,true,FRA,Europe,Frankfurt,192,6.99
152.70.60.73,443,443,true,FRA,Europe,Frankfurt,330,6.98
158.178.152.13,443,443,true,FRA,Europe,Frankfurt,313,6.98
144.21.38.161,443,443,true,FRA,Europe,Frankfurt,240,6.96
143.47.252.9,443,443,true,FRA,Europe,Frankfurt,339,6.95
84.235.160.125,443,443,true,FRA,Europe,Frankfurt,290,6.94
152.70.50.26,443,443,true,FRA,Europe,Frankfurt,413,6.93
132.145.233.153,443,443,true,FRA,Europe,Frankfurt,264,6.92
132.226.212.126,443,443,true,FRA,Europe,Frankfurt,415,6.92
141.147.56.139,443,443,true,FRA,Europe,Frankfurt,310,6.91
158.101.208.121,443,443,true,FRA,Europe,Frankfurt,310,6.91
141.147.62.228,443,443,true,FRA,Europe,Frankfurt,338,6.91
164.152.26.70,2086,443,true,ORD,North America,Chicago,245,6.90
130.162.33.100,443,443,true,FRA,Europe,Frankfurt,268,6.90
141.147.24.23,443,443,true,FRA,Europe,Frankfurt,188,6.88
143.47.191.43,443,443,true,FRA,Europe,Frankfurt,382,6.87
89.168.88.173,443,443,true,FRA,Europe,Frankfurt,252,6.85
152.70.49.129,443,443,true,FRA,Europe,Frankfurt,366,6.85
129.159.254.228,443,443,true,FRA,Europe,Frankfurt,159,6.85
130.162.174.65,443,443,true,FRA,Europe,Frankfurt,278,6.85
141.147.82.111,443,443,true,FRA,Europe,Frankfurt,275,6.84
152.70.59.27,443,443,true,FRA,Europe,Frankfurt,294,6.82
143.47.229.151,443,443,true,FRA,Europe,Frankfurt,425,6.82
141.144.205.189,443,443,true,FRA,Europe,Frankfurt,318,6.80
84.235.163.73,443,443,true,FRA,Europe,Frankfurt,306,6.79
193.123.34.29,443,443,true,FRA,Europe,Frankfurt,472,6.76
89.168.96.51,443,443,true,FRA,Europe,Frankfurt,267,6.76
144.21.60.128,443,443,true,FRA,Europe,Frankfurt,246,6.76
79.76.122.245,443,443,true,FRA,Europe,Frankfurt,445,6.75
130.162.234.139,443,443,true,FRA,Europe,Frankfurt,226,6.74
84.8.152.38,443,443,true,FRA,Europe,Frankfurt,293,6.71
138.2.94.123,443,443,true,SIN,Asia Pacific,Singapore,643,6.71
141.147.62.107,443,443,true,FRA,Europe,Frankfurt,309,6.70
158.180.12.119,443,443,true,FRA,Europe,Frankfurt,290,6.69
89.168.85.172,2053,443,true,FRA,Europe,Frankfurt,271,6.69
141.147.105.158,443,443,true,FRA,Europe,Frankfurt,186,6.68
158.178.152.14,443,443,true,FRA,Europe,Frankfurt,324,6.66
144.21.62.52,443,443,true,FRA,Europe,Frankfurt,214,6.65
84.235.166.229,443,443,true,FRA,Europe,Frankfurt,286,6.64
150.230.22.99,443,443,true,FRA,Europe,Frankfurt,365,6.64
89.168.85.172,8443,443,true,FRA,Europe,Frankfurt,246,6.63
141.147.117.95,443,443,true,FRA,Europe,Frankfurt,209,6.62
152.70.62.252,443,443,true,FRA,Europe,Frankfurt,307,6.62
150.230.23.59,443,443,true,FRA,Europe,Frankfurt,372,6.62
84.8.154.96,443,443,true,FRA,Europe,Frankfurt,330,6.61
141.144.205.130,443,443,true,FRA,Europe,Frankfurt,198,6.60
158.178.147.44,443,443,true,FRA,Europe,Frankfurt,373,6.60
138.2.163.2,443,443,true,FRA,Europe,Frankfurt,337,6.59
158.101.217.74,443,443,true,FRA,Europe,Frankfurt,287,6.58
143.47.247.147,443,443,true,FRA,Europe,Frankfurt,324,6.58
141.148.228.253,443,443,true,FRA,Europe,Frankfurt,347,6.58
158.180.14.113,443,443,true,FRA,Europe,Frankfurt,225,6.57
79.72.70.160,443,443,true,FRA,Europe,Frankfurt,261,6.54
141.148.233.25,443,443,true,FRA,Europe,Frankfurt,400,6.54
132.145.54.84,8443,443,true,LHR,Europe,London,232,6.53
144.24.180.231,443,443,true,FRA,Europe,Frankfurt,214,6.52
158.180.17.197,443,443,true,FRA,Europe,Frankfurt,294,6.52
132.226.213.52,443,443,true,FRA,Europe,Frankfurt,386,6.51
129.146.46.164,443,443,true,LAX,North America,Los Angeles,320,6.51
141.147.64.64,443,443,true,FRA,Europe,Frankfurt,226,6.50
141.147.55.97,443,443,true,FRA,Europe,Frankfurt,274,6.50
130.162.208.65,443,443,true,FRA,Europe,Frankfurt,374,6.49
143.47.243.144,8443,443,true,LHR,Europe,London,246,6.46
144.21.36.199,443,443,true,FRA,Europe,Frankfurt,295,6.43
141.144.205.8,443,443,true,FRA,Europe,Frankfurt,285,6.42
158.101.223.7,443,443,true,FRA,Europe,Frankfurt,363,6.42
141.147.92.6,443,443,true,FRA,Europe,Frankfurt,181,6.41
141.144.228.207,443,443,true,FRA,Europe,Frankfurt,275,6.40
