IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
35.197.239.137,443,443,true,LHR,Europe,GB,London,268,8.50
34.105.189.25,443,443,true,LHR,Europe,GB,London,277,8.34
34.69.150.180,443,443,true,ORD,North America,US,Chicago,302,8.22
35.190.152.145,443,443,true,ATL,North America,US,Atlanta,305,8.15
35.196.72.166,443,443,true,ATL,North America,US,Atlanta,359,8.07
34.105.189.25,443,443,true,LHR,Europe,GB,London,383,7.91
34.175.202.195,443,443,true,MAD,Europe,ES,Madrid,335,6.44
35.228.36.82,443,443,true,ARN,Europe,SE,Stockholm,398,6.21
34.89.30.78,443,443,true,LHR,Europe,GB,London,253,5.17
34.105.140.105,443,443,true,LHR,Europe,GB,London,395,4.85
34.89.91.99,443,443,true,LHR,Europe,GB,London,194,4.84
35.200.238.235,443,443,true,BOM,Asia Pacific,IN,Mumbai,427,2.51
34.88.63.160,443,443,true,WAW,Europe,PL,Warsaw,296,1.84
35.200.238.235,443,443,true,BOM,Asia Pacific,IN,Mumbai,360,1.76
35.200.238.235,443,443,true,BOM,Asia Pacific,IN,Mumbai,379,1.76
35.187.229.127,80,8080,false,SIN,Asia Pacific,SG,Singapore,18,0.00
34.49.82.120,80,80,false,SIN,Asia Pacific,SG,Singapore,39,0.00
34.49.1.210,80,80,false,SIN,Asia Pacific,SG,Singapore,57,0.00
34.93.79.152,80,80,false,BOM,Asia Pacific,IN,Mumbai,61,0.00
34.93.226.165,80,80,false,BOM,Asia Pacific,IN,Mumbai,67,0.00
34.92.85.233,2052,2052,false,HKG,Asia Pacific,HK,Hong Kong,89,0.00
35.200.202.118,80,80,false,BOM,Asia Pacific,IN,Mumbai,97,0.00
34.92.85.233,2052,2052,false,HKG,Asia Pacific,HK,Hong Kong,106,0.00
34.93.226.165,80,80,false,BOM,Asia Pacific,IN,Mumbai,108,0.00
34.160.118.77,80,80,false,SIN,Asia Pacific,SG,Singapore,113,0.00
35.201.107.185,80,80,false,SIN,Asia Pacific,SG,Singapore,118,0.00
35.200.202.118,80,80,false,BOM,Asia Pacific,IN,Mumbai,120,0.00
34.93.79.152,80,80,false,BOM,Asia Pacific,IN,Mumbai,139,0.00
34.111.103.7,80,80,false,SIN,Asia Pacific,SG,Singapore,141,0.00
34.92.85.233,2052,2052,false,HKG,Asia Pacific,HK,Hong Kong,143,0.00
34.93.79.152,80,80,false,BOM,Asia Pacific,IN,Mumbai,146,0.00
34.93.79.152,80,80,false,BOM,Asia Pacific,IN,Mumbai,147,0.00
34.19.114.86,443,80,false,SEA,North America,US,Seattle,159,0.00
34.19.114.86,80,80,false,SEA,North America,US,Seattle,161,0.00
34.147.101.117,2082,80,false,AMS,Europe,NL,Amsterdam,161,0.00
34.147.101.117,2083,80,false,AMS,Europe,NL,Amsterdam,161,0.00
34.147.101.117,2096,80,false,AMS,Europe,NL,Amsterdam,162,0.00
34.141.248.249,2095,80,false,AMS,Europe,NL,Amsterdam,162,0.00
34.147.101.117,2053,80,false,AMS,Europe,NL,Amsterdam,162,0.00
34.141.221.33,2096,80,false,AMS,Europe,NL,Amsterdam,163,0.00
34.147.101.117,2052,80,false,AMS,Europe,NL,Amsterdam,163,0.00
34.147.101.117,2082,80,false,AMS,Europe,NL,Amsterdam,163,0.00
34.141.221.33,2082,80,false,AMS,Europe,NL,Amsterdam,164,0.00
34.141.221.33,2095,80,false,AMS,Europe,NL,Amsterdam,165,0.00
34.147.101.117,2087,80,false,SYD,Oceania,AU,Sydney,165,0.00
34.147.101.117,2083,80,false,AMS,Europe,NL,Amsterdam,165,0.00
34.147.101.117,2096,80,false,AMS,Europe,NL,Amsterdam,166,0.00
34.141.248.249,2096,80,false,AMS,Europe,NL,Amsterdam,166,0.00
35.197.89.213,80,80,false,SEA,North America,US,Seattle,166,0.00
34.147.101.117,2053,80,false,AMS,Europe,NL,Amsterdam,166,0.00
34.160.118.77,80,80,false,SIN,Asia Pacific,SG,Singapore,167,0.00
34.147.101.117,2087,80,false,SYD,Oceania,AU,Sydney,168,0.00
34.141.221.33,2052,80,false,AMS,Europe,NL,Amsterdam,169,0.00
34.147.82.194,2053,80,false,AMS,Europe,NL,Amsterdam,171,0.00
34.147.101.117,2052,80,false,AMS,Europe,NL,Amsterdam,172,0.00
34.82.76.253,80,80,false,SEA,North America,US,Seattle,176,0.00
34.141.248.249,2087,80,false,AMS,Europe,NL,Amsterdam,177,0.00
34.82.76.253,80,80,false,SEA,North America,US,Seattle,180,0.00
34.93.226.165,80,80,false,BOM,Asia Pacific,IN,Mumbai,182,0.00
34.141.221.33,2053,80,false,AMS,Europe,NL,Amsterdam,182,0.00
34.141.221.33,2083,80,false,AMS,Europe,NL,Amsterdam,184,0.00
34.141.248.249,2083,80,false,AMS,Europe,NL,Amsterdam,185,0.00
34.141.248.249,2082,80,false,AMS,Europe,NL,Amsterdam,185,0.00
34.19.114.86,80,80,false,SEA,North America,US,Seattle,195,0.00
34.92.85.233,2052,2052,false,HKG,Asia Pacific,HK,Hong Kong,195,0.00
34.19.114.86,443,80,false,SEA,North America,US,Seattle,198,0.00
34.141.221.33,2086,80,false,AMS,Europe,NL,Amsterdam,200,0.00
35.187.41.171,2083,80,false,CDG,Europe,FR,Paris,201,0.00
34.141.221.33,2087,80,false,AMS,Europe,NL,Amsterdam,204,0.00
35.232.39.116,80,80,false,ORD,North America,US,Chicago,205,0.00
34.70.88.252,443,80,false,ORD,North America,US,Chicago,206,0.00
34.56.143.151,80,8080,false,ORD,North America,US,Chicago,207,0.00
34.70.88.252,443,80,false,ORD,North America,US,Chicago,208,0.00
34.147.101.117,2095,80,false,AMS,Europe,NL,Amsterdam,210,0.00
34.82.76.253,80,80,false,SEA,North America,US,Seattle,212,0.00
34.93.226.165,80,80,false,BOM,Asia Pacific,IN,Mumbai,213,0.00
35.202.49.74,80,80,false,ORD,North America,US,Chicago,216,0.00
34.141.248.249,2086,80,false,AMS,Europe,NL,Amsterdam,216,0.00
34.70.88.252,443,80,false,ORD,North America,US,Chicago,218,0.00
34.74.105.17,80,8080,false,ATL,North America,US,Atlanta,219,0.00
34.74.105.17,80,8080,false,ATL,North America,US,Atlanta,219,0.00
34.147.101.117,2086,80,false,AMS,Europe,NL,Amsterdam,221,0.00
104.196.221.253,80,80,false,IAD,North America,US,Ashburn,224,0.00
34.147.82.194,2053,80,false,AMS,Europe,NL,Amsterdam,230,0.00
34.56.143.151,80,8080,false,ORD,North America,US,Chicago,235,0.00
34.70.88.252,443,80,false,ORD,North America,US,Chicago,235,0.00
104.196.174.30,80,80,false,ATL,North America,US,Atlanta,237,0.00
34.147.101.117,2086,80,false,AMS,Europe,NL,Amsterdam,239,0.00
34.74.105.17,80,8080,false,ATL,North America,US,Atlanta,240,0.00
35.202.49.74,80,80,false,ORD,North America,US,Chicago,240,0.00
34.141.248.249,2052,80,false,AMS,Europe,NL,Amsterdam,250,0.00
34.147.101.117,2095,80,false,AMS,Europe,NL,Amsterdam,252,0.00
35.202.49.74,80,80,false,ORD,North America,US,Chicago,253,0.00
34.36.237.86,80,80,false,SIN,Asia Pacific,SG,Singapore,256,0.00
34.82.76.253,443,443,true,SEA,North America,US,Seattle,322,0.00
34.145.66.39,8080,8080,false,BOM,Asia Pacific,IN,Mumbai,422,0.00
34.145.66.39,8080,8080,false,BOM,Asia Pacific,IN,Mumbai,562,0.00
