IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
15.223.92.31,443,443,true,YUL,North America,CA,Montréal,333,5.91
15.156.74.184,443,443,true,YUL,North America,CA,Montréal,314,5.88
15.223.41.121,443,443,true,YUL,North America,CA,Montréal,357,5.85
15.156.68.221,443,443,true,YUL,North America,CA,Montréal,274,5.85
15.222.38.251,443,443,true,YUL,North America,CA,Montréal,251,5.85
157.241.22.160,2087,443,true,FRA,Europe,DE,Frankfurt,267,5.84
15.223.30.20,443,443,true,YUL,North America,CA,Montréal,324,5.84
15.156.85.198,443,443,true,YUL,North America,CA,Montréal,264,5.83
15.156.74.114,443,443,true,YUL,North America,CA,Montréal,329,5.83
15.156.63.204,443,443,true,YUL,North America,CA,Montréal,324,5.82
15.156.72.222,443,443,true,YUL,North America,CA,Montréal,342,5.80
15.223.28.89,443,443,true,YUL,North America,CA,Montréal,258,5.80
15.156.77.140,443,443,true,YUL,North America,CA,Montréal,406,5.80
15.222.21.54,443,443,true,YUL,North America,CA,Montréal,275,5.78
15.156.64.76,443,443,true,YUL,North America,CA,Montréal,347,5.77
15.223.42.175,443,443,true,YUL,North America,CA,Montréal,255,5.76
15.223.33.25,443,443,true,YUL,North America,CA,Montréal,259,5.74
15.222.31.67,443,443,true,YUL,North America,CA,Montréal,315,5.72
15.223.36.159,443,443,true,YUL,North America,CA,Montréal,301,5.70
15.156.65.195,443,443,true,YUL,North America,CA,Montréal,305,5.69
15.156.71.71,443,443,true,YUL,North America,CA,Montréal,318,5.59
15.156.70.226,443,443,true,YUL,North America,CA,Montréal,446,5.38
15.223.42.17,443,443,true,YUL,North America,CA,Montréal,298,5.18
13.53.184.2,443,443,true,AMS,Europe,NL,Amsterdam,338,5.17
15.156.78.7,443,443,true,YUL,North America,CA,Montréal,293,5.14
13.229.77.247,443,443,true,SIN,Asia Pacific,SG,Singapore,241,4.99
13.59.102.156,443,443,true,YYZ,North America,CA,Toronto,297,4.29
13.58.71.205,443,443,true,YYZ,North America,CA,Toronto,248,4.20
13.59.196.228,443,443,true,YYZ,North America,CA,Toronto,325,3.85
15.223.88.96,443,443,true,YUL,North America,CA,Montréal,295,3.68
16.16.99.170,443,443,true,CPH,Europe,DK,Copenhagen,337,2.54
13.50.101.69,443,443,true,AMS,Europe,NL,Amsterdam,240,2.47
13.233.5.49,443,443,true,BOM,Asia Pacific,IN,Mumbai,269,2.36
18.153.166.250,2053,443,true,FRA,Europe,DE,Frankfurt,207,2.19
13.36.234.143,443,443,true,AMS,Europe,NL,Amsterdam,247,1.45
13.50.224.181,443,443,true,CPH,Europe,DK,Copenhagen,278,1.26
13.38.85.194,443,443,true,CDG,Europe,FR,Paris,391,1.01
13.214.212.40,443,443,true,SIN,Asia Pacific,SG,Singapore,315,0.97
13.37.215.155,443,443,true,CDG,Europe,FR,Paris,297,0.70
13.48.3.170,443,443,true,CPH,Europe,DK,Copenhagen,321,0.63
13.250.65.81,443,443,true,SIN,Asia Pacific,SG,Singapore,306,0.62
13.50.13.200,443,443,true,CPH,Europe,DK,Copenhagen,330,0.61
13.54.198.183,443,443,true,SYD,Oceania,AU,Sydney,253,0.58
13.48.126.31,443,443,true,CPH,Europe,DK,Copenhagen,186,0.57
13.39.107.211,443,443,true,CDG,Europe,FR,Paris,333,0.38
13.38.130.219,443,443,true,CDG,Europe,FR,Paris,261,0.37
15.223.42.30,443,443,true,YUL,North America,CA,Montréal,336,0.37
13.58.186.58,443,443,true,YYZ,North America,CA,Toronto,233,0.37
13.36.210.19,443,443,true,CDG,Europe,FR,Paris,215,0.36
15.188.50.16,443,443,true,CDG,Europe,FR,Paris,184,0.36
13.53.159.66,443,443,true,CPH,Europe,DK,Copenhagen,243,0.34
13.49.227.36,443,443,true,CPH,Europe,DK,Copenhagen,313,0.34
13.50.245.254,443,443,true,CPH,Europe,DK,Copenhagen,294,0.33
13.38.89.134,443,443,true,CDG,Europe,FR,Paris,293,0.32
13.53.137.239,443,443,true,CPH,Europe,DK,Copenhagen,218,0.31
13.49.158.59,443,443,true,CPH,Europe,DK,Copenhagen,356,0.30
13.48.85.47,443,443,true,CPH,Europe,DK,Copenhagen,278,0.30
13.48.137.163,443,443,true,CPH,Europe,DK,Copenhagen,279,0.30
13.48.131.107,443,443,true,CPH,Europe,DK,Copenhagen,264,0.30
13.50.239.156,443,443,true,CPH,Europe,DK,Copenhagen,285,0.29
13.39.50.67,443,443,true,CDG,Europe,FR,Paris,196,0.29
13.50.15.78,443,443,true,CPH,Europe,DK,Copenhagen,226,0.29
16.16.110.41,443,443,true,CPH,Europe,DK,Copenhagen,257,0.29
13.50.101.184,443,443,true,CPH,Europe,DK,Copenhagen,197,0.29
16.16.255.134,443,443,true,CPH,Europe,DK,Copenhagen,190,0.26
15.156.77.233,443,443,true,YUL,North America,CA,Montréal,330,0.24
15.156.79.37,443,443,true,YUL,North America,CA,Montréal,335,0.22
15.156.85.244,443,443,true,YUL,North America,CA,Montréal,355,0.22
15.156.85.243,443,443,true,YUL,North America,CA,Montréal,331,0.22
13.37.249.7,443,443,true,CDG,Europe,FR,Paris,359,0.20
13.37.46.91,443,443,true,CDG,Europe,FR,Paris,303,0.20
13.36.39.68,443,443,true,CDG,Europe,FR,Paris,259,0.17
15.156.63.78,443,443,true,YUL,North America,CA,Montréal,292,0.17
13.53.160.161,443,443,true,CPH,Europe,DK,Copenhagen,267,0.17
16.16.173.57,443,443,true,CPH,Europe,DK,Copenhagen,185,0.17
13.38.56.115,443,443,true,CDG,Europe,FR,Paris,266,0.17
