IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
34.69.150.180,443,443,true,ORD,North America,US,Chicago,343,9.05
35.202.158.120,443,443,true,ORD,North America,US,Chicago,302,8.94
35.202.158.120,443,443,true,ORD,North America,US,Chicago,390,8.87
34.70.91.86,443,443,true,ORD,North America,US,Chicago,259,8.85
34.69.150.180,443,443,true,ORD,North America,US,Chicago,364,8.81
34.70.91.86,443,443,true,ORD,North America,US,Chicago,327,8.80
34.105.189.25,443,443,true,LHR,Europe,GB,London,382,8.79
34.69.150.180,443,443,true,ORD,North America,US,Chicago,297,8.78
34.94.205.15,443,443,true,LAX,North America,US,Los Angeles,285,8.77
34.55.194.208,443,443,true,ORD,North America,US,Chicago,361,8.69
35.202.158.120,443,443,true,ORD,North America,US,Chicago,394,8.48
34.69.150.180,443,443,true,ORD,North America,US,Chicago,298,8.46
35.190.152.145,443,443,true,ATL,North America,US,Atlanta,344,8.34
35.196.72.166,443,443,true,ATL,North America,US,Atlanta,346,8.00
34.94.205.15,443,443,true,LAX,North America,US,Los Angeles,298,7.63
35.204.231.100,443,443,true,AMS,Europe,NL,Amsterdam,318,7.53
34.175.202.195,443,443,true,MAD,Europe,ES,Madrid,380,6.43
35.228.36.82,443,443,true,ARN,Europe,SE,Stockholm,385,6.22
35.246.97.251,443,443,true,LHR,Europe,GB,London,199,5.97
34.142.5.107,443,443,true,LHR,Europe,GB,London,337,5.75
34.147.196.2,443,443,true,LHR,Europe,GB,London,362,5.70
34.89.91.99,443,443,true,LHR,Europe,GB,London,304,5.67
34.89.30.78,443,443,true,LHR,Europe,GB,London,393,5.65
34.89.30.78,443,443,true,LHR,Europe,GB,London,302,5.62
34.105.140.105,443,443,true,LHR,Europe,GB,London,421,5.37
34.94.205.15,443,443,true,LAX,North America,US,Los Angeles,319,1.18
35.187.229.127,80,8080,false,SIN,Asia Pacific,SG,Singapore,8,0.00
34.93.226.165,80,80,false,BOM,Asia Pacific,IN,Mumbai,72,0.00
34.93.226.165,80,80,false,BOM,Asia Pacific,IN,Mumbai,73,0.00
34.93.79.152,80,80,false,BOM,Asia Pacific,IN,Mumbai,93,0.00
34.120.230.33,80,80,false,SIN,Asia Pacific,SG,Singapore,95,0.00
34.92.85.233,2052,2052,false,HKG,Asia Pacific,HK,Hong Kong,103,0.00
34.117.254.68,80,80,false,SIN,Asia Pacific,SG,Singapore,105,0.00
34.92.85.233,2052,2052,false,HKG,Asia Pacific,HK,Hong Kong,110,0.00
35.200.202.118,80,80,false,BOM,Asia Pacific,IN,Mumbai,118,0.00
34.92.85.233,2052,2052,false,HKG,Asia Pacific,HK,Hong Kong,119,0.00
34.120.230.33,80,80,false,SIN,Asia Pacific,SG,Singapore,119,0.00
34.160.118.77,80,80,false,SIN,Asia Pacific,SG,Singapore,122,0.00
34.93.226.165,80,80,false,BOM,Asia Pacific,IN,Mumbai,126,0.00
