IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
51.140.85.89,2053,443,true,LHR,Europe,GB,London,525,10.56
20.217.216.51,8443,443,true,VIE,Europe,AT,Vienna,281,10.25
51.140.85.89,8443,443,true,LHR,Europe,GB,London,425,10.24
4.182.90.213,443,443,true,FRA,Europe,DE,Frankfurt,200,10.22
13.67.136.12,443,443,true,ORD,North America,US,Chicago,468,9.63
4.221.60.243,8443,443,true,JNB,Africa,ZA,Johannesburg,300,9.38
4.221.60.243,2053,443,true,JNB,Africa,ZA,Johannesburg,203,9.36
4.255.56.138,443,443,true,IAD,North America,US,Ashburn,417,9.01
4.255.56.137,443,443,true,IAD,North America,US,Ashburn,317,8.92
172.214.176.68,8443,443,true,ORD,North America,US,Chicago,228,8.87
172.191.74.198,443,443,true,IAD,North America,US,Ashburn,480,8.81
20.25.205.37,8443,443,true,ORD,North America,US,Chicago,373,8.68
172.214.176.68,2053,443,true,ORD,North America,US,Chicago,305,8.67
13.68.186.91,443,443,true,IAD,North America,US,Ashburn,356,8.58
20.25.205.37,2053,443,true,ORD,North America,US,Chicago,243,8.54
158.23.81.224,8443,443,true,DFW,North America,US,Dallas,220,8.47
40.123.42.160,8443,443,true,IAD,North America,US,Ashburn,272,8.35
20.127.201.36,443,443,true,IAD,North America,US,Ashburn,351,8.31
20.220.29.122,2053,443,true,YYZ,North America,CA,Toronto,307,8.30
20.228.249.211,8443,443,true,IAD,North America,US,Ashburn,531,8.27
20.62.202.159,443,443,true,IAD,North America,US,Ashburn,255,8.24
137.116.91.147,8443,443,true,IAD,North America,US,Ashburn,374,8.18
20.220.29.122,8443,443,true,YYZ,North America,CA,Toronto,292,8.16
40.123.41.147,8443,443,true,IAD,North America,US,Ashburn,341,8.15
20.109.23.42,443,443,true,IAD,North America,US,Ashburn,279,8.11
20.151.60.161,8443,443,true,YYZ,North America,CA,Toronto,219,7.87
20.228.249.211,2053,443,true,IAD,North America,US,Ashburn,400,7.85
104.210.3.231,8443,443,true,IAD,North America,US,Ashburn,454,7.80
74.249.233.213,443,443,true,ORD,North America,US,Chicago,273,7.77
20.221.32.145,443,443,true,ORD,North America,US,Chicago,240,7.73
20.151.238.192,8443,443,true,YYZ,North America,CA,Toronto,391,7.71
40.79.73.114,8443,443,true,IAD,North America,US,Ashburn,301,7.62
20.62.172.88,443,443,true,IAD,North America,US,Ashburn,326,7.52
20.151.63.165,8443,443,true,YYZ,North America,CA,Toronto,306,7.50
20.246.127.166,443,443,true,IAD,North America,US,Ashburn,317,7.48
4.206.223.188,8443,443,true,YYZ,North America,CA,Toronto,332,7.31
172.200.2.241,443,443,true,IAD,North America,US,Ashburn,254,7.23
40.123.47.252,8443,443,true,IAD,North America,US,Ashburn,352,7.23
20.84.117.28,443,443,true,IAD,North America,US,Ashburn,359,7.20
172.174.249.255,443,443,true,IAD,North America,US,Ashburn,363,7.10
4.172.225.98,8443,443,true,YYZ,North America,CA,Toronto,231,7.08
104.46.101.90,8443,443,true,IAD,North America,US,Ashburn,476,7.00
172.177.248.69,8443,443,true,IAD,North America,US,Ashburn,258,6.98
20.200.127.8,8443,443,true,YYZ,North America,CA,Toronto,317,6.92
20.151.90.208,8443,443,true,YYZ,North America,CA,Toronto,313,6.78
4.239.248.70,8443,443,true,YYZ,North America,CA,Toronto,279,6.56
4.248.47.209,8443,443,true,YUL,North America,CA,Montréal,242,6.50
4.152.146.110,443,443,true,IAD,North America,US,Ashburn,253,6.36
4.152.146.92,443,443,true,IAD,North America,US,Ashburn,297,6.26
172.212.108.47,443,443,true,IAD,North America,US,Ashburn,331,6.24
4.172.225.82,8443,443,true,YYZ,North America,CA,Toronto,267,6.04
172.208.44.21,443,443,true,IAD,North America,US,Ashburn,478,6.03
20.57.85.61,443,443,true,IAD,North America,US,Ashburn,276,5.85
191.235.86.71,8443,443,true,GRU,South America,BR,São Paulo,356,4.01
191.235.86.71,2053,443,true,GRU,South America,BR,São Paulo,457,3.97
20.52.104.187,443,443,true,KIX,Asia Pacific,JP,Osaka,568,3.66
20.33.30.36,2083,443,true,LAX,North America,US,Los Angeles,250,1.11
20.220.204.217,443,443,true,YYZ,North America,CA,Toronto,257,0.07
20.204.43.57,80,443,false,BOM,Asia Pacific,IN,Mumbai,59,0.06
137.116.251.154,80,443,false,DUB,Europe,IE,Dublin,161,0.02
51.137.93.247,80,443,false,AMS,Europe,NL,Amsterdam,181,0.02
52.226.76.91,80,443,false,IAD,North America,US,Ashburn,228,0.02
13.90.157.110,80,443,false,IAD,North America,US,Ashburn,224,0.02
20.48.5.180,80,80,false,NRT,Asia Pacific,JP,Tokyo,110,0.00
51.140.154.44,2086,2086,false,LHR,Europe,GB,London,150,0.00
51.140.191.188,2086,2086,false,LHR,Europe,GB,London,152,0.00
51.140.44.206,2086,2086,false,LHR,Europe,GB,London,152,0.00
104.40.244.228,80,80,false,AMS,Europe,NL,Amsterdam,153,0.00
51.143.162.160,80,80,false,LHR,Europe,GB,London,157,0.00
51.141.162.228,80,80,false,SEA,North America,US,Seattle,161,0.00
51.145.10.26,80,8080,false,LHR,Europe,GB,London,169,0.00
13.95.193.125,80,443,false,AMS,Europe,NL,Amsterdam,176,0.00
40.66.63.160,80,80,false,CDG,Europe,FR,Paris,177,0.00
20.58.24.221,2086,2086,false,LHR,Europe,GB,London,199,0.00
4.255.56.138,80,80,false,IAD,North America,US,Ashburn,219,0.00
172.191.74.198,8080,80,false,IAD,North America,US,Ashburn,222,0.00
4.255.56.137,80,80,false,IAD,North America,US,Ashburn,223,0.00
20.119.73.200,80,80,false,IAD,North America,US,Ashburn,224,0.00
20.83.163.41,80,80,false,IAD,North America,US,Ashburn,233,0.00
172.174.249.255,80,80,false,IAD,North America,US,Ashburn,284,0.00
172.190.86.150,80,80,false,IAD,North America,US,Ashburn,382,0.00
