IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
143.47.188.5,443,443,true,FRA,Europe,DE,Frankfurt,319,6.29
141.145.216.142,2087,443,true,CDG,Europe,FR,Paris,427,6.28
158.180.16.179,443,443,true,FRA,Europe,DE,Frankfurt,209,6.27
140.238.94.121,443,443,true,FRA,Europe,DE,Frankfurt,286,6.25
193.123.39.235,443,443,true,FRA,Europe,DE,Frankfurt,389,6.24
141.144.206.16,443,443,true,FRA,Europe,DE,Frankfurt,185,6.24
84.235.161.137,443,443,true,FRA,Europe,DE,Frankfurt,260,6.22
130.162.53.73,443,443,true,FRA,Europe,DE,Frankfurt,332,6.19
141.148.235.111,443,443,true,FRA,Europe,DE,Frankfurt,285,6.18
130.162.49.56,443,443,true,FRA,Europe,DE,Frankfurt,295,6.17
129.80.47.131,443,443,true,IAD,North America,US,Ashburn,301,6.17
132.226.213.204,443,443,true,FRA,Europe,DE,Frankfurt,309,6.16
141.148.24.179,443,443,true,IAD,North America,US,Ashburn,451,6.14
193.123.176.18,443,443,true,FRA,Europe,DE,Frankfurt,421,6.11
141.148.225.72,443,443,true,FRA,Europe,DE,Frankfurt,344,6.11
130.61.96.175,443,443,true,FRA,Europe,DE,Frankfurt,269,6.10
144.24.183.15,443,443,true,FRA,Europe,DE,Frankfurt,346,6.10
141.144.239.74,443,443,true,FRA,Europe,DE,Frankfurt,215,6.08
144.24.183.98,443,443,true,FRA,Europe,DE,Frankfurt,552,6.08
144.24.161.108,443,443,true,FRA,Europe,DE,Frankfurt,334,6.05
141.147.84.248,443,443,true,FRA,Europe,DE,Frankfurt,240,6.03
130.162.173.31,443,443,true,FRA,Europe,DE,Frankfurt,303,6.02
144.21.37.42,443,443,true,FRA,Europe,DE,Frankfurt,301,5.99
138.2.168.164,443,443,true,FRA,Europe,DE,Frankfurt,373,5.95
132.145.240.240,443,443,true,FRA,Europe,DE,Frankfurt,260,5.82
158.180.15.139,443,443,true,FRA,Europe,DE,Frankfurt,310,5.81
138.2.141.229,443,443,true,FRA,Europe,DE,Frankfurt,347,5.81
132.145.85.121,443,443,true,LAX,North America,US,Los Angeles,318,5.80
129.153.225.254,443,443,true,IAD,North America,US,Ashburn,415,5.80
193.123.58.204,443,443,true,FRA,Europe,DE,Frankfurt,465,5.80
79.72.71.60,443,443,true,FRA,Europe,DE,Frankfurt,353,5.79
130.162.58.84,443,443,true,FRA,Europe,DE,Frankfurt,310,5.79
79.76.121.68,443,443,true,FRA,Europe,DE,Frankfurt,275,5.76
144.24.169.81,2053,443,true,FRA,Europe,DE,Frankfurt,221,5.76
131.186.19.112,2083,2083,true,ICN,Asia Pacific,KR,Seoul,85,5.74
158.178.238.239,443,443,true,SIN,Asia Pacific,SG,Singapore,146,5.74
132.226.235.17,443,443,true,LAX,North America,US,Los Angeles,362,5.70
168.138.165.174,443,443,true,SIN,Asia Pacific,SG,Singapore,133,5.69
193.123.35.178,443,443,true,FRA,Europe,DE,Frankfurt,418,5.67
146.235.233.18,443,443,true,SJC,North America,US,San Jose,311,5.67
146.56.162.25,443,443,true,ICN,Asia Pacific,KR,Seoul,181,5.66
130.162.46.44,443,443,true,FRA,Europe,DE,Frankfurt,339,5.64
130.162.37.85,443,443,true,FRA,Europe,DE,Frankfurt,301,5.64
158.180.40.183,443,443,true,FRA,Europe,DE,Frankfurt,278,5.61
158.101.141.78,443,443,true,NRT,Asia Pacific,JP,Tokyo,328,5.60
79.76.125.233,443,443,true,FRA,Europe,DE,Frankfurt,331,5.60
141.147.4.120,443,443,true,FRA,Europe,DE,Frankfurt,259,5.57
150.230.7.216,443,443,true,KIX,Asia Pacific,JP,Osaka,307,5.57
138.2.18.82,8880,443,true,NRT,Asia Pacific,JP,Tokyo,286,5.56
131.186.30.44,2053,443,true,ICN,Asia Pacific,KR,Seoul,289,5.54
217.142.138.20,443,443,true,ICN,Asia Pacific,KR,Seoul,105,5.52
141.147.116.189,443,443,true,FRA,Europe,DE,Frankfurt,363,5.52
152.67.249.123,443,443,true,SJC,North America,US,San Jose,207,5.51
193.122.117.159,443,443,true,ICN,Asia Pacific,KR,Seoul,312,5.50
129.154.46.115,443,443,true,HYD,Asia Pacific,IN,Hyderabad,45,5.47
141.148.227.31,443,443,true,FRA,Europe,DE,Frankfurt,344,5.47
130.162.42.165,443,443,true,FRA,Europe,DE,Frankfurt,271,5.46
79.72.70.63,443,443,true,FRA,Europe,DE,Frankfurt,313,5.43
130.61.107.238,8443,443,true,FRA,Europe,DE,Frankfurt,172,5.41
141.144.196.26,443,443,true,FRA,Europe,DE,Frankfurt,312,5.41
131.186.27.112,2096,443,true,ICN,Asia Pacific,KR,Seoul,268,5.37
144.24.78.162,443,443,true,ICN,Asia Pacific,KR,Seoul,302,5.37
144.24.187.158,443,443,true,FRA,Europe,DE,Frankfurt,358,5.36
143.47.190.64,443,443,true,FRA,Europe,DE,Frankfurt,306,5.36
158.180.65.145,443,443,true,ICN,Asia Pacific,KR,Seoul,190,5.35
130.162.174.64,443,443,true,FRA,Europe,DE,Frankfurt,296,5.33
141.144.245.35,443,443,true,FRA,Europe,DE,Frankfurt,354,5.30
141.147.101.223,443,443,true,FRA,Europe,DE,Frankfurt,341,5.30
193.122.110.220,443,443,true,LAX,North America,US,Los Angeles,469,5.29
130.162.242.237,443,443,true,FRA,Europe,DE,Frankfurt,322,5.27
158.180.13.153,443,443,true,FRA,Europe,DE,Frankfurt,238,5.26
141.144.200.24,443,443,true,FRA,Europe,DE,Frankfurt,364,5.24
144.24.180.87,443,443,true,FRA,Europe,DE,Frankfurt,368,5.22
79.72.69.71,443,443,true,FRA,Europe,DE,Frankfurt,307,5.21
138.3.215.28,443,443,true,SJC,North America,US,San Jose,369,5.21
129.151.198.3,2053,443,true,ARN,Europe,SE,Stockholm,359,5.20
79.72.88.1,443,443,true,FRA,Europe,DE,Frankfurt,308,5.20
141.148.237.42,443,443,true,FRA,Europe,DE,Frankfurt,314,5.19
141.147.147.180,443,443,true,KIX,Asia Pacific,JP,Osaka,159,5.17
141.147.24.15,443,443,true,FRA,Europe,DE,Frankfurt,266,5.17
152.70.123.225,8443,443,true,SJC,North America,US,San Jose,264,5.16
131.186.17.132,443,443,true,ICN,Asia Pacific,KR,Seoul,190,5.15
131.186.25.156,2087,2096,true,ICN,Asia Pacific,KR,Seoul,197,5.15
132.226.201.113,443,443,true,FRA,Europe,DE,Frankfurt,238,5.14
141.147.34.13,443,443,true,FRA,Europe,DE,Frankfurt,315,5.14
132.145.54.84,2053,443,true,LHR,Europe,GB,London,346,5.14
132.226.130.233,443,443,true,FRA,Europe,DE,Frankfurt,363,5.11
143.47.236.254,443,443,true,FRA,Europe,DE,Frankfurt,228,5.11
152.70.59.95,443,443,true,FRA,Europe,DE,Frankfurt,343,5.10
130.162.161.187,443,443,true,FRA,Europe,DE,Frankfurt,312,5.09
84.235.170.154,443,443,true,FRA,Europe,DE,Frankfurt,323,5.08
129.159.22.4,443,443,true,MAA,Asia Pacific,IN,Chennai,155,5.08
141.147.87.245,443,443,true,FRA,Europe,DE,Frankfurt,286,5.07
141.144.247.59,443,443,true,FRA,Europe,DE,Frankfurt,355,5.07
144.21.50.201,443,443,true,FRA,Europe,DE,Frankfurt,311,5.06
193.123.63.133,443,443,true,FRA,Europe,DE,Frankfurt,346,5.06
141.147.85.6,443,443,true,FRA,Europe,DE,Frankfurt,279,5.05
141.148.231.161,443,443,true,FRA,Europe,DE,Frankfurt,301,5.05
138.2.163.122,443,443,true,FRA,Europe,DE,Frankfurt,327,5.05
143.47.184.170,443,443,true,FRA,Europe,DE,Frankfurt,245,5.04
193.122.58.158,443,443,true,FRA,Europe,DE,Frankfurt,303,5.03
168.138.215.251,443,443,true,NRT,Asia Pacific,JP,Tokyo,233,5.03
168.138.50.249,443,443,true,KIX,Asia Pacific,JP,Osaka,221,5.03
141.147.79.225,443,443,true,FRA,Europe,DE,Frankfurt,255,5.02
217.142.243.226,443,443,true,KIX,Asia Pacific,JP,Osaka,266,4.99
168.138.46.67,443,443,true,KIX,Asia Pacific,JP,Osaka,217,4.99
141.147.16.152,8443,443,true,FRA,Europe,DE,Frankfurt,349,4.99
141.147.87.125,443,443,true,FRA,Europe,DE,Frankfurt,268,4.98
144.24.173.142,443,443,true,FRA,Europe,DE,Frankfurt,419,4.98
141.144.199.63,443,443,true,FRA,Europe,DE,Frankfurt,324,4.96
144.21.57.48,443,443,true,FRA,Europe,DE,Frankfurt,197,4.95
132.226.7.217,443,443,true,NRT,Asia Pacific,JP,Tokyo,169,4.95
192.9.180.162,443,443,true,SYD,Oceania,AU,Sydney,171,4.92
140.238.23.148,443,443,true,ICN,Asia Pacific,KR,Seoul,267,4.91
168.138.209.31,443,443,true,NRT,Asia Pacific,JP,Tokyo,189,4.89
79.72.94.12,443,443,true,FRA,Europe,DE,Frankfurt,172,4.89
129.158.240.170,443,443,true,IAD,North America,US,Ashburn,329,4.89
158.180.34.97,443,443,true,FRA,Europe,DE,Frankfurt,328,4.87
130.162.209.240,443,443,true,FRA,Europe,DE,Frankfurt,308,4.85
143.47.185.32,443,443,true,FRA,Europe,DE,Frankfurt,307,4.85
141.144.202.112,443,443,true,FRA,Europe,DE,Frankfurt,354,4.84
193.123.181.134,443,443,true,FRA,Europe,DE,Frankfurt,367,4.82
146.56.169.235,443,443,true,LAX,North America,US,Los Angeles,475,4.81
141.144.206.168,443,443,true,FRA,Europe,DE,Frankfurt,406,4.81
158.101.220.219,443,443,true,FRA,Europe,DE,Frankfurt,267,4.81
152.70.155.147,2096,2096,true,LAX,North America,US,Los Angeles,366,4.80
143.47.181.192,443,443,true,FRA,Europe,DE,Frankfurt,302,4.73
193.123.191.142,443,443,true,FRA,Europe,DE,Frankfurt,394,4.71
129.159.34.122,443,443,true,SJC,North America,US,San Jose,208,4.67
143.47.178.127,443,443,true,FRA,Europe,DE,Frankfurt,290,4.65
140.238.212.95,443,443,true,MXP,Europe,IT,Milan,352,4.65
141.148.239.97,443,443,true,FRA,Europe,DE,Frankfurt,316,4.65
