IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
143.47.254.237,443,443,true,CDG,Europe,FR,Paris,234,8.78
138.2.150.55,443,443,true,FRA,Europe,DE,Frankfurt,271,8.78
141.147.68.193,443,443,true,FRA,Europe,DE,Frankfurt,424,8.70
152.70.170.188,443,443,true,FRA,Europe,DE,Frankfurt,173,8.69
130.162.178.177,443,443,true,FRA,Europe,DE,Frankfurt,249,8.67
141.148.235.118,443,443,true,FRA,Europe,DE,Frankfurt,356,8.65
79.76.114.244,443,443,true,FRA,Europe,DE,Frankfurt,249,8.64
138.2.61.180,443,443,true,KIX,Asia Pacific,JP,Osaka,381,8.61
141.147.62.228,443,443,true,FRA,Europe,DE,Frankfurt,381,8.60
141.147.67.66,443,443,true,CDG,Europe,FR,Paris,415,8.58
143.47.225.5,443,443,true,FRA,Europe,DE,Frankfurt,209,8.57
141.144.240.218,443,443,true,CDG,Europe,FR,Paris,327,8.55
193.123.33.234,443,443,true,FRA,Europe,DE,Frankfurt,355,8.53
141.148.227.0,443,443,true,DUS,Europe,DE,Düsseldorf,293,8.51
144.21.43.44,443,443,true,FRA,Europe,DE,Frankfurt,179,8.50
130.162.226.178,443,443,true,FRA,Europe,DE,Frankfurt,257,8.49
141.144.248.235,443,443,true,FRA,Europe,DE,Frankfurt,218,8.45
143.47.237.79,443,443,true,CDG,Europe,FR,Paris,197,8.45
141.148.224.54,443,443,true,FRA,Europe,DE,Frankfurt,383,8.44
141.147.117.113,443,443,true,FRA,Europe,DE,Frankfurt,236,8.44
143.47.230.105,443,443,true,FRA,Europe,DE,Frankfurt,214,8.43
158.180.50.240,443,443,true,FRA,Europe,DE,Frankfurt,242,8.40
141.144.247.110,443,443,true,FRA,Europe,DE,Frankfurt,253,8.38
158.101.213.129,443,443,true,FRA,Europe,DE,Frankfurt,273,8.37
158.101.222.143,443,443,true,FRA,Europe,DE,Frankfurt,312,8.31
79.72.66.154,443,443,true,FRA,Europe,DE,Frankfurt,248,8.30
89.168.93.221,443,443,true,FRA,Europe,DE,Frankfurt,186,8.30
144.21.60.43,443,443,true,FRA,Europe,DE,Frankfurt,178,8.27
