IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
158.180.18.247,443,443,true,FRA,Europe,Frankfurt,228,8.47
144.21.62.186,443,443,true,FRA,Europe,Frankfurt,201,8.47
130.162.174.174,443,443,true,FRA,Europe,Frankfurt,461,8.46
84.235.166.43,443,443,true,FRA,Europe,Frankfurt,317,8.45
158.180.60.127,443,443,true,FRA,Europe,Frankfurt,247,8.45
79.72.91.200,443,443,true,FRA,Europe,Frankfurt,229,8.44
164.152.26.70,2052,443,true,ORD,North America,Chicago,354,8.44
84.8.151.40,443,443,true,FRA,Europe,Frankfurt,491,8.40
130.162.165.32,443,443,true,FRA,Europe,Frankfurt,383,8.40
144.24.173.33,443,443,true,FRA,Europe,Frankfurt,437,8.38
141.147.43.132,443,443,true,FRA,Europe,Frankfurt,432,8.37
141.148.232.156,443,443,true,FRA,Europe,Frankfurt,395,8.37
141.147.48.89,443,443,true,FRA,Europe,Frankfurt,408,8.36
152.70.175.171,443,443,true,FRA,Europe,Frankfurt,424,8.36
152.67.130.118,443,443,true,FRA,Europe,Frankfurt,335,8.35
164.152.26.70,2086,443,true,ORD,North America,Chicago,229,8.33
150.230.146.225,443,443,true,FRA,Europe,Frankfurt,401,8.32
158.180.52.234,443,443,true,FRA,Europe,Frankfurt,432,8.28
158.101.213.239,443,443,true,FRA,Europe,Frankfurt,378,8.27
150.230.127.132,443,443,true,FRA,Europe,Frankfurt,334,8.26
158.180.59.175,443,443,true,FRA,Europe,Frankfurt,411,8.25
141.148.239.47,443,443,true,FRA,Europe,Frankfurt,197,8.25
158.178.153.99,443,443,true,FRA,Europe,Frankfurt,415,8.24
79.76.104.60,443,443,true,FRA,Europe,Frankfurt,215,8.24
158.180.13.77,443,443,true,FRA,Europe,Frankfurt,223,8.19
144.21.55.6,443,443,true,FRA,Europe,Frankfurt,315,8.17
141.148.235.39,443,443,true,FRA,Europe,Frankfurt,372,8.16
158.101.222.137,443,443,true,FRA,Europe,Frankfurt,322,8.15
141.148.228.245,443,443,true,FRA,Europe,Frankfurt,297,8.13
141.144.226.146,443,443,true,FRA,Europe,Frankfurt,399,8.12
158.178.153.80,2096,443,true,AMS,Europe,Amsterdam,338,8.09
158.101.216.255,443,443,true,FRA,Europe,Frankfurt,316,8.07
79.72.69.15,443,443,true,FRA,Europe,Frankfurt,282,8.04
141.147.115.6,443,443,true,FRA,Europe,Frankfurt,303,8.04
143.47.185.129,443,443,true,FRA,Europe,Frankfurt,278,7.96
158.101.222.173,443,443,true,FRA,Europe,Frankfurt,345,7.93
130.162.172.12,443,443,true,FRA,Europe,Frankfurt,314,7.91
143.47.188.156,443,443,true,FRA,Europe,Frankfurt,387,7.90
79.72.68.9,443,443,true,FRA,Europe,Frankfurt,315,7.88
130.162.179.222,443,443,true,FRA,Europe,Frankfurt,283,7.87
84.235.168.109,443,443,true,FRA,Europe,Frankfurt,297,7.86
130.162.186.199,443,443,true,FRA,Europe,Frankfurt,329,7.84
79.72.72.181,443,443,true,FRA,Europe,Frankfurt,225,7.79
79.72.71.239,443,443,true,FRA,Europe,Frankfurt,352,7.78
141.144.202.206,443,443,true,FRA,Europe,Frankfurt,404,7.75
143.47.189.181,443,443,true,FRA,Europe,Frankfurt,442,7.73
152.67.134.205,443,443,true,FRA,Europe,Frankfurt,405,7.71
141.147.71.54,443,443,true,FRA,Europe,Frankfurt,322,7.69
132.145.249.137,443,443,true,FRA,Europe,Frankfurt,433,7.67
89.168.112.105,443,443,true,FRA,Europe,Frankfurt,272,7.66
193.123.33.27,443,443,true,FRA,Europe,Frankfurt,404,7.66
152.70.52.253,443,443,true,FRA,Europe,Frankfurt,336,7.65
79.72.93.60,443,443,true,FRA,Europe,Frankfurt,299,7.65
132.145.12.190,443,443,true,FRA,Europe,Frankfurt,386,7.63
141.147.84.169,443,443,true,FRA,Europe,Frankfurt,247,7.63
138.2.159.3,443,443,true,FRA,Europe,Frankfurt,277,7.59
143.47.190.199,443,443,true,FRA,Europe,Frankfurt,226,7.53
84.235.171.35,443,443,true,FRA,Europe,Frankfurt,311,7.51
132.145.235.59,443,443,true,FRA,Europe,Frankfurt,346,7.51
130.162.210.204,443,443,true,FRA,Europe,Frankfurt,228,7.49
79.76.117.86,443,443,true,FRA,Europe,Frankfurt,240,7.45
158.180.18.148,443,443,true,FRA,Europe,Frankfurt,442,7.44
141.148.233.4,443,443,true,FRA,Europe,Frankfurt,517,7.42
