IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
34.70.91.86,443,443,true,ORD,North America,US,Chicago,306,9.01
34.72.146.82,443,443,true,ORD,North America,US,Chicago,365,9.00
34.41.252.92,443,443,true,ORD,North America,US,Chicago,256,8.98
34.69.150.180,443,443,true,ORD,North America,US,Chicago,338,8.95
35.202.158.120,443,443,true,ORD,North America,US,Chicago,232,8.93
34.89.30.78,443,443,true,LHR,Europe,GB,London,261,8.82
35.202.158.120,443,443,true,ORD,North America,US,Chicago,242,8.79
35.226.250.3,2053,443,true,ORD,North America,US,Chicago,313,8.76
34.69.150.180,443,443,true,ORD,North America,US,Chicago,417,8.74
34.69.150.180,443,443,true,ORD,North America,US,Chicago,321,8.69
35.202.158.120,443,443,true,ORD,North America,US,Chicago,271,8.66
35.226.250.3,8443,443,true,ORD,North America,US,Chicago,240,8.64
34.70.91.86,443,443,true,ORD,North America,US,Chicago,266,8.57
34.69.150.180,443,443,true,ORD,North America,US,Chicago,208,8.56
34.70.91.86,443,443,true,ORD,North America,US,Chicago,308,8.51
34.70.91.86,443,443,true,ORD,North America,US,Chicago,312,8.46
34.105.140.105,443,443,true,LHR,Europe,GB,London,181,8.41
34.22.142.117,443,443,true,CDG,Europe,FR,Paris,401,8.34
35.196.72.166,443,443,true,ATL,North America,US,Atlanta,454,7.90
35.190.152.145,443,443,true,ATL,North America,US,Atlanta,346,7.77
34.90.238.89,443,443,true,AMS,Europe,NL,Amsterdam,293,7.62
34.90.238.89,443,443,true,AMS,Europe,NL,Amsterdam,353,7.61
34.90.238.89,443,443,true,AMS,Europe,NL,Amsterdam,338,7.54
34.90.238.89,443,443,true,AMS,Europe,NL,Amsterdam,287,7.47
34.105.130.188,443,443,true,LHR,Europe,GB,London,257,7.33
35.246.97.251,443,443,true,LHR,Europe,GB,London,284,7.17
34.22.142.117,443,443,true,CDG,Europe,FR,Paris,256,7.17
34.175.202.195,443,443,true,MAD,Europe,ES,Madrid,329,6.62
34.88.56.88,443,443,true,FRA,Europe,DE,Frankfurt,324,6.39
35.228.36.82,443,443,true,ARN,Europe,SE,Stockholm,317,6.29
34.88.56.88,443,443,true,FRA,Europe,DE,Frankfurt,341,6.12
34.88.56.88,443,443,true,CDG,Europe,FR,Paris,304,6.09
34.88.56.88,443,443,true,CDG,Europe,FR,Paris,407,5.97
34.105.189.25,443,443,true,LHR,Europe,GB,London,352,5.38
34.105.130.188,443,443,true,LHR,Europe,GB,London,272,5.30
34.105.189.25,443,443,true,LHR,Europe,GB,London,321,5.21
35.197.239.137,443,443,true,LHR,Europe,GB,London,316,5.11
34.160.118.77,80,80,false,SIN,Asia Pacific,SG,Singapore,21,0.00
35.187.229.127,80,8080,false,SIN,Asia Pacific,SG,Singapore,26,0.00
34.93.226.165,80,80,false,BOM,Asia Pacific,IN,Mumbai,63,0.00
34.49.1.210,80,80,false,SIN,Asia Pacific,SG,Singapore,82,0.00
35.200.202.118,80,80,false,BOM,Asia Pacific,IN,Mumbai,83,0.00
34.93.226.165,80,80,false,BOM,Asia Pacific,IN,Mumbai,85,0.00
34.111.103.7,80,80,false,SIN,Asia Pacific,SG,Singapore,86,0.00
34.93.79.152,80,80,false,BOM,Asia Pacific,IN,Mumbai,88,0.00
34.36.237.86,80,80,false,SIN,Asia Pacific,SG,Singapore,88,0.00
34.93.79.152,80,80,false,BOM,Asia Pacific,IN,Mumbai,122,0.00
34.93.226.165,80,80,false,BOM,Asia Pacific,IN,Mumbai,125,0.00
34.93.79.152,80,80,false,BOM,Asia Pacific,IN,Mumbai,155,0.00
35.200.202.118,80,80,false,BOM,Asia Pacific,IN,Mumbai,158,0.00
34.105.49.234,80,80,false,SEA,North America,US,Seattle,160,0.00
34.105.49.234,80,80,false,SEA,North America,US,Seattle,160,0.00
34.147.101.117,2087,80,false,SYD,Oceania,AU,Sydney,161,0.00
34.147.101.117,2086,80,false,AMS,Europe,NL,Amsterdam,161,0.00
34.147.101.117,2086,80,false,AMS,Europe,NL,Amsterdam,161,0.00
34.147.101.117,2082,80,false,AMS,Europe,NL,Amsterdam,161,0.00
34.147.101.117,2052,80,false,AMS,Europe,NL,Amsterdam,164,0.00
34.147.82.194,2053,80,false,AMS,Europe,NL,Amsterdam,164,0.00
34.147.101.117,2087,80,false,SYD,Oceania,AU,Sydney,164,0.00
34.147.101.117,2082,80,false,AMS,Europe,NL,Amsterdam,164,0.00
34.147.101.117,2053,80,false,AMS,Europe,NL,Amsterdam,165,0.00
34.147.101.117,2095,80,false,AMS,Europe,NL,Amsterdam,165,0.00
34.147.101.117,2052,80,false,AMS,Europe,NL,Amsterdam,166,0.00
34.147.101.117,2053,80,false,AMS,Europe,NL,Amsterdam,167,0.00
34.147.101.117,2083,80,false,AMS,Europe,NL,Amsterdam,167,0.00
34.147.101.117,2083,80,false,AMS,Europe,NL,Amsterdam,167,0.00
34.93.79.152,80,80,false,BOM,Asia Pacific,IN,Mumbai,170,0.00
34.105.49.234,80,80,false,SEA,North America,US,Seattle,170,0.00
34.82.76.253,80,80,false,SEA,North America,US,Seattle,171,0.00
34.147.101.117,2095,80,false,AMS,Europe,NL,Amsterdam,172,0.00
34.147.101.117,2096,80,false,AMS,Europe,NL,Amsterdam,173,0.00
35.187.41.171,2083,80,false,CDG,Europe,FR,Paris,173,0.00
34.82.76.253,80,80,false,SEA,North America,US,Seattle,174,0.00
34.147.101.117,2096,80,false,AMS,Europe,NL,Amsterdam,181,0.00
34.147.82.194,2053,80,false,AMS,Europe,NL,Amsterdam,185,0.00
35.200.202.118,80,80,false,BOM,Asia Pacific,IN,Mumbai,191,0.00
35.197.89.213,80,80,false,SEA,North America,US,Seattle,195,0.00
35.232.39.116,80,80,false,ORD,North America,US,Chicago,206,0.00
35.202.49.74,80,80,false,ORD,North America,US,Chicago,208,0.00
35.188.87.85,80,8080,false,ORD,North America,US,Chicago,208,0.00
34.44.121.135,8080,80,false,ORD,North America,US,Chicago,210,0.00
34.160.118.77,80,80,false,SIN,Asia Pacific,SG,Singapore,211,0.00
34.82.76.253,80,80,false,SEA,North America,US,Seattle,215,0.00
35.247.124.181,80,80,false,SEA,North America,US,Seattle,216,0.00
34.44.121.135,8080,80,false,ORD,North America,US,Chicago,216,0.00
34.93.226.165,80,80,false,BOM,Asia Pacific,IN,Mumbai,216,0.00
35.202.49.74,80,80,false,ORD,North America,US,Chicago,218,0.00
35.229.65.246,80,80,false,ATL,North America,US,Atlanta,223,0.00
34.48.186.69,80,80,false,IAD,North America,US,Ashburn,223,0.00
104.196.221.253,80,80,false,ATL,North America,US,Atlanta,223,0.00
35.202.49.74,80,80,false,ORD,North America,US,Chicago,224,0.00
34.74.105.17,80,8080,false,ATL,North America,US,Atlanta,224,0.00
34.48.186.69,80,80,false,IAD,North America,US,Ashburn,232,0.00
34.74.105.17,80,8080,false,ATL,North America,US,Atlanta,233,0.00
34.74.105.17,80,8080,false,ATL,North America,US,Atlanta,254,0.00
34.120.230.33,80,80,false,SIN,Asia Pacific,SG,Singapore,263,0.00
34.82.76.253,80,80,false,SEA,North America,US,Seattle,264,0.00
34.74.105.17,80,8080,false,ATL,North America,US,Atlanta,302,0.00
