IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
4.221.60.243,2053,443,true,JNB,Africa,ZA,Johannesburg,222,10.93
20.33.30.36,2083,443,true,LAX,North America,US,Los Angeles,409,10.84
20.91.225.232,8443,443,true,ARN,Europe,SE,Stockholm,458,10.84
51.145.238.40,2053,443,true,AMS,Europe,NL,Amsterdam,308,10.81
74.249.233.213,443,443,true,ORD,North America,US,Chicago,197,10.31
4.182.90.213,443,443,true,FRA,Europe,DE,Frankfurt,272,10.28
4.221.60.243,8443,443,true,JNB,Africa,ZA,Johannesburg,235,10.21
51.107.8.47,8443,443,true,MXP,Europe,IT,Milan,174,9.77
20.84.117.28,443,443,true,IAD,North America,US,Ashburn,295,9.74
20.62.202.159,443,443,true,IAD,North America,US,Ashburn,400,9.36
51.107.9.31,8443,443,true,MXP,Europe,IT,Milan,330,9.31
20.221.32.145,443,443,true,ORD,North America,US,Chicago,227,9.13
20.169.80.29,443,443,true,LAX,North America,US,Los Angeles,283,9.08
4.255.56.137,443,443,true,IAD,North America,US,Ashburn,344,8.85
48.217.34.120,443,443,true,IAD,North America,US,Ashburn,423,8.72
4.255.56.138,443,443,true,IAD,North America,US,Ashburn,346,8.71
51.107.11.76,8443,443,true,MXP,Europe,IT,Milan,295,8.69
20.25.205.37,2053,443,true,ORD,North America,US,Chicago,496,8.67
158.23.81.224,8443,443,true,DFW,North America,US,Dallas,361,8.59
158.23.81.224,2053,443,true,DFW,North America,US,Dallas,281,8.58
20.25.205.37,8443,443,true,ORD,North America,US,Chicago,314,8.55
172.191.132.64,443,443,true,IAD,North America,US,Ashburn,305,8.51
172.212.108.47,443,443,true,IAD,North America,US,Ashburn,474,8.41
20.121.115.188,443,443,true,IAD,North America,US,Ashburn,399,8.34
158.23.168.120,443,443,true,DFW,North America,US,Dallas,247,8.31
20.36.131.211,443,443,true,IAD,North America,US,Ashburn,332,8.29
20.220.29.122,8443,443,true,YYZ,North America,CA,Toronto,456,8.24
40.87.50.39,443,443,true,IAD,North America,US,Ashburn,366,8.22
20.151.60.161,8443,443,true,YYZ,North America,CA,Toronto,293,8.19
20.127.201.36,443,443,true,IAD,North America,US,Ashburn,272,8.18
20.109.23.42,443,443,true,IAD,North America,US,Ashburn,409,8.13
20.62.172.88,443,443,true,IAD,North America,US,Ashburn,400,8.11
4.206.223.188,8443,443,true,YYZ,North America,CA,Toronto,442,8.03
4.172.225.82,8443,443,true,YYZ,North America,CA,Toronto,263,8.02
4.172.225.98,8443,443,true,YYZ,North America,CA,Toronto,364,8.01
172.191.74.198,443,443,true,IAD,North America,US,Ashburn,457,7.87
40.123.41.147,8443,443,true,IAD,North America,US,Ashburn,581,7.80
172.177.248.69,8443,443,true,IAD,North America,US,Ashburn,297,7.65
40.123.47.252,8443,443,true,IAD,North America,US,Ashburn,365,7.55
20.200.127.8,8443,443,true,YYZ,North America,CA,Toronto,450,7.52
20.151.63.165,8443,443,true,YYZ,North America,CA,Toronto,427,7.51
40.79.73.114,8443,443,true,IAD,North America,US,Ashburn,245,7.42
4.239.248.70,8443,443,true,YYZ,North America,CA,Toronto,309,7.42
20.151.238.192,8443,443,true,YYZ,North America,CA,Toronto,434,7.38
172.200.2.241,443,443,true,IAD,North America,US,Ashburn,288,7.34
20.228.249.211,8443,443,true,IAD,North America,US,Ashburn,469,7.32
104.46.111.142,8443,443,true,IAD,North America,US,Ashburn,373,7.30
20.151.90.208,8443,443,true,YYZ,North America,CA,Toronto,359,7.21
40.123.42.160,8443,443,true,IAD,North America,US,Ashburn,497,7.01
137.116.91.147,8443,443,true,IAD,North America,US,Ashburn,248,6.91
104.46.101.90,8443,443,true,IAD,North America,US,Ashburn,524,6.91
172.174.249.255,443,443,true,IAD,North America,US,Ashburn,229,6.64
20.57.85.61,443,443,true,IAD,North America,US,Ashburn,299,6.11
4.248.47.209,8443,443,true,YUL,North America,CA,Montréal,413,5.62
191.235.86.71,2053,443,true,GRU,South America,BR,São Paulo,490,4.10
20.74.223.241,8080,443,true,MCI,North America,US,Kansas City,591,4.03
20.74.223.241,8080,443,true,MCI,North America,US,Kansas City,461,3.96
191.235.86.71,8443,443,true,GRU,South America,BR,São Paulo,511,3.92
172.201.76.19,443,443,true,AMS,Europe,NL,Amsterdam,257,0.11
20.220.204.217,443,443,true,YYZ,North America,CA,Toronto,326,0.07
20.204.43.57,80,443,false,BOM,Asia Pacific,IN,Mumbai,85,0.06
137.116.251.154,80,443,false,DUB,Europe,IE,Dublin,168,0.02
51.137.93.247,80,443,false,AMS,Europe,NL,Amsterdam,156,0.02
13.90.157.110,80,443,false,IAD,North America,US,Ashburn,223,0.02
52.226.76.91,80,443,false,IAD,North America,US,Ashburn,240,0.02
20.48.5.180,80,80,false,NRT,Asia Pacific,JP,Tokyo,69,0.00
40.66.63.160,80,80,false,CDG,Europe,FR,Paris,150,0.00
51.143.162.160,80,80,false,LHR,Europe,GB,London,152,0.00
51.140.154.44,2086,2086,false,LHR,Europe,GB,London,152,0.00
51.140.191.188,2086,2086,false,LHR,Europe,GB,London,152,0.00
104.40.244.228,80,80,false,AMS,Europe,NL,Amsterdam,153,0.00
51.140.44.206,2086,2086,false,LHR,Europe,GB,London,153,0.00
51.145.10.26,80,8080,false,LHR,Europe,GB,London,154,0.00
4.175.200.138,8080,80,false,AMS,Europe,NL,Amsterdam,160,0.00
51.141.162.228,80,80,false,SEA,North America,US,Seattle,162,0.00
20.223.196.107,80,80,false,DUB,Europe,IE,Dublin,168,0.00
20.58.24.221,2086,2086,false,LHR,Europe,GB,London,188,0.00
13.95.193.125,80,443,false,AMS,Europe,NL,Amsterdam,207,0.00
4.255.56.137,80,80,false,IAD,North America,US,Ashburn,226,0.00
4.255.56.138,80,80,false,IAD,North America,US,Ashburn,237,0.00
20.83.163.41,80,80,false,IAD,North America,US,Ashburn,241,0.00
172.174.249.255,80,80,false,IAD,North America,US,Ashburn,251,0.00
74.235.55.225,80,80,false,IAD,North America,US,Ashburn,268,0.00
