IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
54.149.141.2,2095,80,false,ORD,North America,Chicago,199,0.00
54.213.251.110,8080,80,false,ORD,North America,Chicago,206,0.00
54.184.114.72,2082,80,false,ORD,North America,Chicago,202,0.00
54.184.114.72,2096,80,false,ORD,North America,Chicago,203,0.00
54.184.114.72,2086,80,false,ORD,North America,Chicago,211,0.00
35.163.222.119,8080,80,false,ORD,North America,Chicago,202,0.00
54.184.114.72,2052,80,false,ORD,North America,Chicago,200,0.00
54.184.114.72,80,80,false,ORD,North America,Chicago,203,0.00
54.213.251.110,2083,80,false,ORD,North America,Chicago,204,0.00
54.213.251.110,2095,80,false,ORD,North America,Chicago,204,0.00
54.213.251.110,8880,80,false,ORD,North America,Chicago,205,0.00
44.243.120.213,2095,80,false,ORD,North America,Chicago,200,0.00
54.149.141.2,8080,80,false,ORD,North America,Chicago,199,0.00
54.149.141.2,8443,80,false,ORD,North America,Chicago,208,0.00
54.184.114.72,8880,80,false,ORD,North America,Chicago,209,0.00
54.184.114.72,8080,80,false,ORD,North America,Chicago,199,0.00
54.184.114.72,2083,80,false,ORD,North America,Chicago,206,0.00
54.149.141.2,8880,80,false,ORD,North America,Chicago,204,0.00
54.212.56.192,2083,80,false,ORD,North America,Chicago,209,0.00
54.212.56.192,8080,80,false,ORD,North America,Chicago,202,0.00
34.222.13.3,2087,80,false,ORD,North America,Chicago,204,0.00
54.212.56.192,2095,80,false,ORD,North America,Chicago,201,0.00
54.212.56.192,8880,80,false,ORD,North America,Chicago,201,0.00
54.212.56.192,80,80,false,ORD,North America,Chicago,205,0.00
34.222.13.3,8080,80,false,ORD,North America,Chicago,200,0.00
54.212.56.192,443,80,false,ORD,North America,Chicago,198,0.00
35.93.30.38,8080,80,false,ORD,North America,Chicago,203,0.00
54.149.141.2,80,80,false,ORD,North America,Chicago,198,0.00
34.222.13.3,2083,80,false,ORD,North America,Chicago,200,0.00
34.222.13.3,2095,80,false,ORD,North America,Chicago,214,0.00
35.93.30.38,2096,80,false,ORD,North America,Chicago,202,0.00
34.222.13.3,2082,80,false,ORD,North America,Chicago,202,0.00
34.222.13.3,2096,80,false,ORD,North America,Chicago,211,0.00
35.93.30.38,8443,80,false,ORD,North America,Chicago,204,0.00
35.93.30.38,80,80,false,ORD,North America,Chicago,202,0.00
34.222.13.3,2053,80,false,ORD,North America,Chicago,205,0.00
54.149.141.2,2053,80,false,ORD,North America,Chicago,200,0.00
34.222.13.3,2086,80,false,ORD,North America,Chicago,200,0.00
35.93.30.38,2095,80,false,ORD,North America,Chicago,209,0.00
35.93.30.38,2082,80,false,ORD,North America,Chicago,204,0.00
34.221.64.235,2083,80,false,ORD,North America,Chicago,198,0.00
34.221.64.235,8080,80,false,ORD,North America,Chicago,202,0.00
3.8.91.246,2083,80,false,ORD,North America,Chicago,404,0.00
13.233.28.21,2053,80,false,ORD,North America,Chicago,170,0.00
13.233.28.21,8443,80,false,ORD,North America,Chicago,347,0.00
13.233.28.21,2095,80,false,ORD,North America,Chicago,273,0.00
13.233.28.21,2082,80,false,ORD,North America,Chicago,179,0.00
3.110.108.18,443,80,false,ORD,North America,Chicago,66,0.00
3.110.122.194,8443,80,false,ORD,North America,Chicago,66,0.00
3.110.122.194,2053,80,false,ORD,North America,Chicago,67,0.00
52.56.53.70,8080,80,false,ORD,North America,Chicago,168,0.00
34.210.73.42,8880,80,false,ORD,North America,Chicago,200,0.00
34.210.73.42,2096,80,false,ORD,North America,Chicago,209,0.00
34.210.73.42,2095,80,false,ORD,North America,Chicago,202,0.00
34.210.73.42,2082,80,false,ORD,North America,Chicago,213,0.00
34.210.73.42,443,80,false,ORD,North America,Chicago,203,0.00
34.210.73.42,80,80,false,ORD,North America,Chicago,199,0.00
34.210.73.42,8080,80,false,ORD,North America,Chicago,206,0.00
34.210.73.42,8443,80,false,ORD,North America,Chicago,201,0.00
34.210.73.42,2086,80,false,ORD,North America,Chicago,209,0.00
34.210.73.42,2052,80,false,ORD,North America,Chicago,200,0.00
96.0.147.114,443,80,false,MNL,Asia Pacific,Manila,28,0.00
96.0.147.210,80,80,false,MNL,Asia Pacific,Manila,29,0.00
96.0.147.114,80,80,false,MNL,Asia Pacific,Manila,30,0.00
96.0.147.32,80,80,false,MNL,Asia Pacific,Manila,32,0.00
16.162.177.179,2053,80,false,HKG,Asia Pacific,Hong Kong,34,0.00
54.254.190.97,2086,80,false,SIN,Asia Pacific,Singapore,39,0.00
16.162.172.91,2082,80,false,HKG,Asia Pacific,Hong Kong,60,0.00
16.162.177.179,2082,80,false,HKG,Asia Pacific,Hong Kong,60,0.00
16.162.172.91,2087,80,false,HKG,Asia Pacific,Hong Kong,62,0.00
54.238.236.4,8080,80,false,NRT,Asia Pacific,Tokyo,71,0.00
15.165.63.136,2052,80,false,ICN,Asia Pacific,Seoul,82,0.00
54.254.190.97,2052,80,false,SIN,Asia Pacific,Singapore,85,0.00
16.162.177.179,2087,80,false,HKG,Asia Pacific,Hong Kong,90,0.00
13.55.237.163,2096,80,false,SYD,Oceania,Sydney,93,0.00
13.55.237.163,2052,80,false,SYD,Oceania,Sydney,93,0.00
13.55.238.1,2052,80,false,SYD,Oceania,Sydney,93,0.00
13.55.238.1,2095,80,false,SYD,Oceania,Sydney,93,0.00
13.55.237.163,2087,80,false,SYD,Oceania,Sydney,94,0.00
13.55.237.163,2095,80,false,SYD,Oceania,Sydney,94,0.00
54.254.190.97,2053,80,false,SIN,Asia Pacific,Singapore,94,0.00
13.55.238.1,2087,80,false,SYD,Oceania,Sydney,96,0.00
54.254.190.97,2082,80,false,SIN,Asia Pacific,Singapore,100,0.00
13.238.235.196,2052,80,false,SYD,Oceania,Sydney,101,0.00
13.55.237.163,2053,80,false,SYD,Oceania,Sydney,104,0.00
13.55.238.1,2053,80,false,SYD,Oceania,Sydney,107,0.00
13.211.0.227,2083,80,false,SYD,Oceania,Sydney,110,0.00
13.55.238.1,2083,80,false,SYD,Oceania,Sydney,112,0.00
13.55.59.224,2096,80,false,SYD,Oceania,Sydney,113,0.00
13.238.235.196,2086,80,false,SYD,Oceania,Sydney,114,0.00
54.254.190.97,2096,80,false,SIN,Asia Pacific,Singapore,115,0.00
13.211.0.227,2086,80,false,SYD,Oceania,Sydney,116,0.00
13.55.237.163,2083,80,false,SYD,Oceania,Sydney,116,0.00
13.236.104.165,2082,80,false,SYD,Oceania,Sydney,117,0.00
13.215.80.221,2095,80,false,SIN,Asia Pacific,Singapore,119,0.00
15.165.63.136,2053,80,false,ICN,Asia Pacific,Seoul,122,0.00
13.55.237.163,2082,80,false,SYD,Oceania,Sydney,124,0.00
13.238.235.196,2095,80,false,SYD,Oceania,Sydney,125,0.00
16.163.147.103,8443,443,true,HKG,Asia Pacific,Hong Kong,126,0.00
13.236.104.165,2087,80,false,SYD,Oceania,Sydney,135,0.00
13.236.104.165,2053,80,false,SYD,Oceania,Sydney,138,0.00
13.211.0.227,2082,80,false,SYD,Oceania,Sydney,139,0.00
13.54.173.154,2053,80,false,SYD,Oceania,Sydney,140,0.00
13.125.218.78,443,443,true,ICN,Asia Pacific,Seoul,142,0.00
13.209.166.73,80,8080,false,ICN,Asia Pacific,Seoul,142,0.00
13.55.59.224,2086,80,false,SYD,Oceania,Sydney,143,0.00
13.55.238.1,2096,80,false,SYD,Oceania,Sydney,144,0.00
