IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
141.147.18.252,443,443,true,FRA,Europe,Frankfurt,382,9.06
158.101.201.93,443,443,true,FRA,Europe,Frankfurt,524,8.98
158.178.148.246,443,443,true,FRA,Europe,Frankfurt,295,8.97
132.226.201.254,443,443,true,FRA,Europe,Frankfurt,228,8.93
144.21.62.48,443,443,true,FRA,Europe,Frankfurt,257,8.89
138.2.135.43,443,443,true,FRA,Europe,Frankfurt,476,8.88
158.180.14.108,443,443,true,FRA,Europe,Frankfurt,243,8.83
89.168.68.78,443,443,true,FRA,Europe,Frankfurt,254,8.83
132.145.250.40,443,443,true,FRA,Europe,Frankfurt,205,8.82
138.2.155.40,443,443,true,FRA,Europe,Frankfurt,396,8.77
158.101.201.5,443,443,true,FRA,Europe,Frankfurt,393,8.72
143.47.251.241,443,443,true,FRA,Europe,Frankfurt,326,8.71
130.162.215.175,443,443,true,HKG,Asia Pacific,Hong Kong,242,8.70
143.47.254.63,443,443,true,FRA,Europe,Frankfurt,320,8.67
84.8.150.18,443,443,true,FRA,Europe,Frankfurt,398,8.67
144.21.38.57,443,443,true,FRA,Europe,Frankfurt,193,8.66
150.230.125.111,443,443,true,FRA,Europe,Frankfurt,391,8.63
141.148.241.37,443,443,true,FRA,Europe,Frankfurt,307,8.63
158.101.221.107,443,443,true,FRA,Europe,Frankfurt,340,8.63
152.67.146.119,443,443,true,FRA,Europe,Frankfurt,281,8.63
143.47.181.107,443,443,true,FRA,Europe,Frankfurt,222,8.63
144.21.50.173,443,443,true,FRA,Europe,Frankfurt,340,8.62
84.8.150.62,443,443,true,FRA,Europe,Frankfurt,451,8.57
141.147.90.35,443,443,true,FRA,Europe,Frankfurt,300,8.57
132.226.210.2,443,443,true,FRA,Europe,Frankfurt,247,8.56
143.47.238.96,443,443,true,FRA,Europe,Frankfurt,246,8.56
132.226.214.154,443,443,true,FRA,Europe,Frankfurt,334,8.56
144.21.40.210,443,443,true,FRA,Europe,Frankfurt,197,8.55
141.145.205.115,8443,8443,true,CDG,Europe,Paris,222,8.55
68.233.127.163,8443,443,true,YUL,North America,Montréal,363,8.51
141.148.245.19,443,443,true,FRA,Europe,Frankfurt,256,8.47
141.147.20.108,443,443,true,FRA,Europe,Frankfurt,332,8.46
89.168.112.118,443,443,true,FRA,Europe,Frankfurt,221,8.44
130.162.163.252,443,443,true,FRA,Europe,Frankfurt,251,8.44
144.24.161.47,443,443,true,FRA,Europe,Frankfurt,482,8.43
130.162.211.237,443,443,true,FRA,Europe,Frankfurt,361,8.29
141.147.74.141,443,443,true,FRA,Europe,Frankfurt,294,8.29
130.162.168.1,443,443,true,FRA,Europe,Frankfurt,252,8.27
141.148.227.182,443,443,true,FRA,Europe,Frankfurt,315,8.25
79.76.105.247,443,443,true,FRA,Europe,Frankfurt,323,8.25
130.162.234.156,443,443,true,FRA,Europe,Frankfurt,232,8.24
132.226.132.178,443,443,true,FRA,Europe,Frankfurt,364,8.24
141.144.224.175,443,443,true,FRA,Europe,Frankfurt,166,8.23
164.152.26.70,2052,443,true,ORD,North America,Chicago,233,8.22
152.70.178.161,443,443,true,FRA,Europe,Frankfurt,214,8.21
155.248.178.58,80,443,true,NRT,Asia Pacific,Tokyo,223,8.21
152.70.62.21,443,443,true,FRA,Europe,Frankfurt,379,8.20
79.72.74.176,443,443,true,FRA,Europe,Frankfurt,287,8.18
130.162.168.124,443,443,true,FRA,Europe,Frankfurt,349,8.15
89.168.122.44,443,443,true,FRA,Europe,Frankfurt,313,8.14
141.147.86.20,443,443,true,FRA,Europe,Frankfurt,248,8.11
158.178.150.193,443,443,true,FRA,Europe,Frankfurt,340,8.08
130.61.170.78,443,443,true,FRA,Europe,Frankfurt,165,8.08
129.146.46.164,443,443,true,LAX,North America,Los Angeles,402,8.08
141.144.201.71,443,443,true,FRA,Europe,Frankfurt,250,8.07
141.147.74.104,443,443,true,FRA,Europe,Frankfurt,290,8.05
132.145.54.84,2053,443,true,LHR,Europe,London,267,8.03
141.144.204.223,443,443,true,FRA,Europe,Frankfurt,193,8.01
130.162.181.181,443,443,true,FRA,Europe,Frankfurt,260,7.97
158.178.193.206,443,443,true,CDG,Europe,Paris,539,7.94
129.146.111.62,443,443,true,LAX,North America,Los Angeles,480,7.90
158.178.153.80,2096,443,true,AMS,Europe,Amsterdam,365,7.90
84.8.156.56,443,443,true,FRA,Europe,Frankfurt,314,7.87
141.147.27.149,443,443,true,FRA,Europe,Frankfurt,261,7.86
