IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
18.134.129.242,2083,80,false,ORD,North America,US,Chicago,166,0.00
3.8.235.232,80,80,false,ORD,North America,US,Chicago,170,0.00
18.134.129.242,8443,80,false,ORD,North America,US,Chicago,174,0.00
18.134.129.242,80,80,false,ORD,North America,US,Chicago,173,0.00
18.134.129.242,2095,80,false,ORD,North America,US,Chicago,166,0.00
18.134.129.242,443,80,false,ORD,North America,US,Chicago,174,0.00
34.220.238.157,443,80,false,ORD,North America,US,Chicago,194,0.00
18.175.186.193,2096,80,false,ORD,North America,US,Chicago,162,0.00
96.0.147.114,80,80,false,MNL,Asia Pacific,PH,Manila,30,0.00
96.0.144.109,80,80,false,MNL,Asia Pacific,PH,Manila,30,0.00
96.0.147.114,443,80,false,MNL,Asia Pacific,PH,Manila,32,0.00
96.0.148.28,80,80,false,MNL,Asia Pacific,PH,Manila,33,0.00
54.251.118.130,2086,80,false,SIN,Asia Pacific,SG,Singapore,48,0.00
54.251.118.130,2083,80,false,SIN,Asia Pacific,SG,Singapore,51,0.00
54.251.118.130,2052,80,false,SIN,Asia Pacific,SG,Singapore,54,0.00
54.251.118.130,2095,80,false,SIN,Asia Pacific,SG,Singapore,56,0.00
54.251.118.130,2082,80,false,SIN,Asia Pacific,SG,Singapore,64,0.00
54.249.135.43,443,443,true,NRT,Asia Pacific,JP,Tokyo,68,0.00
13.250.38.94,80,80,false,SIN,Asia Pacific,SG,Singapore,71,0.00
54.251.118.130,2087,80,false,SIN,Asia Pacific,SG,Singapore,79,0.00
13.215.80.221,2095,80,false,SIN,Asia Pacific,SG,Singapore,79,0.00
13.114.59.37,2052,80,false,NRT,Asia Pacific,JP,Tokyo,80,0.00
54.251.118.130,2053,80,false,SIN,Asia Pacific,SG,Singapore,84,0.00
13.215.80.221,2083,80,false,SIN,Asia Pacific,SG,Singapore,88,0.00
13.215.80.221,2096,80,false,SIN,Asia Pacific,SG,Singapore,89,0.00
15.165.63.136,2095,80,false,ICN,Asia Pacific,KR,Seoul,92,0.00
13.211.0.227,2086,80,false,SYD,Oceania,AU,Sydney,93,0.00
13.237.94.188,2086,80,false,SYD,Oceania,AU,Sydney,93,0.00
13.236.104.165,2053,80,false,SYD,Oceania,AU,Sydney,94,0.00
13.55.238.1,2087,80,false,SYD,Oceania,AU,Sydney,95,0.00
13.55.238.1,2053,80,false,SYD,Oceania,AU,Sydney,95,0.00
13.211.0.227,2052,80,false,SYD,Oceania,AU,Sydney,95,0.00
13.238.235.196,2086,80,false,SYD,Oceania,AU,Sydney,96,0.00
13.236.104.165,2086,80,false,SYD,Oceania,AU,Sydney,97,0.00
13.55.59.224,2082,80,false,SYD,Oceania,AU,Sydney,97,0.00
13.236.104.165,2082,80,false,SYD,Oceania,AU,Sydney,97,0.00
13.55.59.224,2096,80,false,SYD,Oceania,AU,Sydney,97,0.00
13.211.0.227,2095,80,false,SYD,Oceania,AU,Sydney,99,0.00
