IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
34.88.56.88,443,443,true,FRA,Europe,DE,Frankfurt,254,6.22
34.105.189.25,443,443,true,LHR,Europe,GB,London,331,5.95
34.88.56.88,443,443,true,FRA,Europe,DE,Frankfurt,310,5.90
34.88.56.88,443,443,true,FRA,Europe,DE,Frankfurt,354,5.75
35.228.36.82,443,443,true,HEL,Europe,FI,Helsinki,377,5.74
34.88.56.88,443,443,true,CDG,Europe,FR,Paris,416,4.90
34.105.140.105,443,443,true,LHR,Europe,GB,London,352,4.89
34.88.63.160,443,443,true,FRA,Europe,DE,Frankfurt,216,1.63
35.200.238.235,443,443,true,BOM,Asia Pacific,IN,Mumbai,304,1.45
35.200.238.235,443,443,true,BOM,Asia Pacific,IN,Mumbai,359,1.00
35.200.238.235,443,443,true,BOM,Asia Pacific,IN,Mumbai,298,0.78
34.175.202.195,443,443,true,MAD,Europe,ES,Madrid,303,0.28
34.49.1.210,80,80,false,SIN,Asia Pacific,SG,Singapore,47,0.00
35.187.229.127,80,8080,false,SIN,Asia Pacific,SG,Singapore,50,0.00
35.185.140.186,80,80,false,TPE,Asia Pacific,TW,Taipei,62,0.00
34.93.79.152,80,80,false,BOM,Asia Pacific,IN,Mumbai,70,0.00
34.93.226.165,80,80,false,BOM,Asia Pacific,IN,Mumbai,71,0.00
34.146.203.30,8080,80,false,NRT,Asia Pacific,JP,Tokyo,74,0.00
34.160.118.77,80,80,false,SIN,Asia Pacific,SG,Singapore,96,0.00
34.36.237.86,80,80,false,SIN,Asia Pacific,SG,Singapore,114,0.00
34.93.226.165,80,80,false,BOM,Asia Pacific,IN,Mumbai,116,0.00
34.93.226.165,80,80,false,BOM,Asia Pacific,IN,Mumbai,121,0.00
34.93.226.165,80,80,false,BOM,Asia Pacific,IN,Mumbai,124,0.00
34.111.135.19,80,80,false,SIN,Asia Pacific,SG,Singapore,130,0.00
35.200.202.118,80,80,false,BOM,Asia Pacific,IN,Mumbai,132,0.00
34.120.230.33,80,80,false,SIN,Asia Pacific,SG,Singapore,145,0.00
35.200.202.118,80,80,false,BOM,Asia Pacific,IN,Mumbai,150,0.00
34.82.90.65,80,80,false,SEA,North America,US,Seattle,156,0.00
34.82.90.65,443,80,false,SEA,North America,US,Seattle,157,0.00
34.82.90.65,443,80,false,SEA,North America,US,Seattle,157,0.00
34.82.90.65,443,80,false,SEA,North America,US,Seattle,158,0.00
34.82.76.253,80,80,false,SEA,North America,US,Seattle,158,0.00
34.82.90.65,80,80,false,SEA,North America,US,Seattle,158,0.00
34.82.90.65,443,80,false,SEA,North America,US,Seattle,159,0.00
34.147.101.117,2086,80,false,AMS,Europe,NL,Amsterdam,161,0.00
34.141.248.249,2095,80,false,AMS,Europe,NL,Amsterdam,162,0.00
34.141.248.249,2096,80,false,AMS,Europe,NL,Amsterdam,162,0.00
34.147.101.117,2082,80,false,AMS,Europe,NL,Amsterdam,162,0.00
34.147.101.117,2083,80,false,AMS,Europe,NL,Amsterdam,162,0.00
34.147.101.117,2053,80,false,AMS,Europe,NL,Amsterdam,163,0.00
34.82.76.253,80,80,false,SEA,North America,US,Seattle,163,0.00
34.141.221.33,2086,80,false,AMS,Europe,NL,Amsterdam,164,0.00
34.147.101.117,2087,80,false,SYD,Oceania,AU,Sydney,165,0.00
34.147.101.117,2087,80,false,SYD,Oceania,AU,Sydney,165,0.00
34.141.221.33,2096,80,false,AMS,Europe,NL,Amsterdam,165,0.00
34.141.221.33,2052,80,false,AMS,Europe,NL,Amsterdam,165,0.00
34.147.101.117,2052,80,false,AMS,Europe,NL,Amsterdam,165,0.00
35.187.41.171,2083,80,false,CDG,Europe,FR,Paris,165,0.00
34.147.101.117,2096,80,false,AMS,Europe,NL,Amsterdam,166,0.00
34.141.221.33,2083,80,false,AMS,Europe,NL,Amsterdam,166,0.00
34.147.101.117,2096,80,false,AMS,Europe,NL,Amsterdam,166,0.00
34.147.101.117,2095,80,false,AMS,Europe,NL,Amsterdam,167,0.00
34.141.221.33,2053,80,false,AMS,Europe,NL,Amsterdam,168,0.00
34.147.82.194,2053,80,false,AMS,Europe,NL,Amsterdam,168,0.00
34.147.101.117,2082,80,false,AMS,Europe,NL,Amsterdam,168,0.00
35.200.202.118,80,80,false,BOM,Asia Pacific,IN,Mumbai,169,0.00
34.147.101.117,2083,80,false,AMS,Europe,NL,Amsterdam,170,0.00
34.147.82.194,2053,80,false,AMS,Europe,NL,Amsterdam,172,0.00
34.141.221.33,2087,80,false,AMS,Europe,NL,Amsterdam,173,0.00
34.93.79.152,80,80,false,BOM,Asia Pacific,IN,Mumbai,174,0.00
34.147.101.117,2095,80,false,AMS,Europe,NL,Amsterdam,175,0.00
34.147.101.117,2086,80,false,AMS,Europe,NL,Amsterdam,176,0.00
34.141.248.249,2083,80,false,AMS,Europe,NL,Amsterdam,179,0.00
34.82.90.65,80,80,false,SEA,North America,US,Seattle,180,0.00
34.147.101.117,2053,80,false,AMS,Europe,NL,Amsterdam,182,0.00
34.82.76.253,80,80,false,SEA,North America,US,Seattle,182,0.00
34.146.203.30,8080,80,false,NRT,Asia Pacific,JP,Tokyo,185,0.00
34.141.248.249,2082,80,false,AMS,Europe,NL,Amsterdam,187,0.00
35.202.49.74,80,80,false,ORD,North America,US,Chicago,194,0.00
34.29.53.24,8080,80,false,ORD,North America,US,Chicago,194,0.00
34.29.53.24,8080,80,false,ORD,North America,US,Chicago,195,0.00
34.141.221.33,2095,80,false,AMS,Europe,NL,Amsterdam,197,0.00
34.93.79.152,80,80,false,BOM,Asia Pacific,IN,Mumbai,197,0.00
34.141.248.249,2087,80,false,AMS,Europe,NL,Amsterdam,199,0.00
