IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
20.240.254.247,8443,443,true,ARN,Europe,SE,Stockholm,340,9.87
158.23.168.120,443,443,true,DFW,North America,US,Dallas,302,9.82
20.217.216.51,2053,443,true,VIE,Europe,AT,Vienna,349,9.76
74.249.233.213,443,443,true,ORD,North America,US,Chicago,283,9.65
20.109.23.42,443,443,true,IAD,North America,US,Ashburn,597,9.14
4.255.56.138,443,443,true,IAD,North America,US,Ashburn,364,8.84
4.219.15.140,8443,443,true,CPH,Europe,DK,Copenhagen,189,8.82
4.255.56.137,443,443,true,IAD,North America,US,Ashburn,364,8.80
158.23.81.224,2053,443,true,DFW,North America,US,Dallas,254,8.80
51.145.238.40,8443,443,true,AMS,Europe,NL,Amsterdam,247,8.68
158.23.81.224,8443,443,true,DFW,North America,US,Dallas,286,8.66
20.151.60.161,8443,443,true,YYZ,North America,CA,Toronto,375,8.56
20.151.90.208,8443,443,true,YYZ,North America,CA,Toronto,365,8.52
20.25.205.37,8443,443,true,ORD,North America,US,Chicago,341,8.49
20.25.205.37,2053,443,true,ORD,North America,US,Chicago,326,8.39
20.220.29.122,2053,443,true,YYZ,North America,CA,Toronto,309,8.38
20.217.216.51,8443,443,true,VIE,Europe,AT,Vienna,400,8.37
20.151.63.165,8443,443,true,YYZ,North America,CA,Toronto,253,8.36
20.151.238.192,8443,443,true,YYZ,North America,CA,Toronto,480,8.28
20.84.117.28,443,443,true,IAD,North America,US,Ashburn,428,8.26
20.62.202.159,443,443,true,IAD,North America,US,Ashburn,236,8.24
20.228.249.211,2053,443,true,IAD,North America,US,Ashburn,496,8.20
20.200.127.8,8443,443,true,YYZ,North America,CA,Toronto,472,8.13
172.191.74.198,443,443,true,IAD,North America,US,Ashburn,340,8.10
20.220.29.122,8443,443,true,YYZ,North America,CA,Toronto,366,8.04
20.127.201.36,443,443,true,IAD,North America,US,Ashburn,286,7.95
20.246.127.166,443,443,true,IAD,North America,US,Ashburn,242,7.69
20.36.131.211,443,443,true,IAD,North America,US,Ashburn,434,7.63
48.217.34.120,443,443,true,IAD,North America,US,Ashburn,241,7.61
172.191.132.64,443,443,true,IAD,North America,US,Ashburn,303,7.59
20.121.115.188,443,443,true,IAD,North America,US,Ashburn,427,7.58
4.172.225.98,8443,443,true,YYZ,North America,CA,Toronto,292,7.52
4.248.47.209,8443,443,true,YUL,North America,CA,Montréal,360,7.51
40.123.41.147,8443,443,true,IAD,North America,US,Ashburn,486,7.32
4.172.225.82,8443,443,true,YYZ,North America,CA,Toronto,246,7.16
20.228.249.211,8443,443,true,IAD,North America,US,Ashburn,414,7.14
172.200.2.241,443,443,true,IAD,North America,US,Ashburn,393,7.05
172.174.249.255,443,443,true,IAD,North America,US,Ashburn,413,7.04
40.87.50.39,443,443,true,IAD,North America,US,Ashburn,503,7.01
20.62.172.88,443,443,true,IAD,North America,US,Ashburn,279,6.96
172.177.248.69,8443,443,true,IAD,North America,US,Ashburn,419,6.86
104.46.111.142,8443,443,true,IAD,North America,US,Ashburn,256,6.82
4.239.248.70,8443,443,true,YYZ,North America,CA,Toronto,331,6.81
104.46.101.90,8443,443,true,IAD,North America,US,Ashburn,293,6.70
40.79.73.114,8443,443,true,IAD,North America,US,Ashburn,288,6.65
104.210.3.231,8443,443,true,IAD,North America,US,Ashburn,419,6.41
40.123.47.252,8443,443,true,IAD,North America,US,Ashburn,377,6.36
4.206.223.188,8443,443,true,YYZ,North America,CA,Toronto,381,6.11
4.152.146.110,443,443,true,IAD,North America,US,Ashburn,430,5.94
40.123.42.160,8443,443,true,IAD,North America,US,Ashburn,450,5.72
172.212.108.47,443,443,true,IAD,North America,US,Ashburn,419,5.63
137.116.91.147,8443,443,true,IAD,North America,US,Ashburn,346,5.35
20.52.104.187,443,443,true,KIX,Asia Pacific,JP,Osaka,492,4.01
20.74.223.241,443,443,true,MCI,North America,US,Kansas City,537,3.99
191.235.86.71,8443,443,true,GRU,South America,BR,São Paulo,490,3.44
191.235.86.71,2053,443,true,GRU,South America,BR,São Paulo,476,3.34
20.220.204.217,443,443,true,YYZ,North America,CA,Toronto,426,0.07
20.204.43.57,80,443,false,BOM,Asia Pacific,IN,Mumbai,95,0.06
137.116.251.154,80,443,false,DUB,Europe,IE,Dublin,162,0.02
51.137.93.247,80,443,false,AMS,Europe,NL,Amsterdam,186,0.02
52.226.76.91,80,443,false,IAD,North America,US,Ashburn,222,0.02
13.90.157.110,80,443,false,IAD,North America,US,Ashburn,229,0.02
20.48.5.180,80,80,false,NRT,Asia Pacific,JP,Tokyo,71,0.00
20.223.196.107,80,80,false,DUB,Europe,IE,Dublin,159,0.00
51.141.162.228,80,80,false,SEA,North America,US,Seattle,162,0.00
