IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
4.219.15.140,2053,443,true,CPH,Europe,DK,Copenhagen,176,11.30
20.33.62.19,2083,443,true,LHR,Europe,GB,London,175,11.13
20.217.216.51,2053,443,true,VIE,Europe,AT,Vienna,322,11.02
20.217.216.51,8443,443,true,VIE,Europe,AT,Vienna,341,10.96
4.221.60.243,8443,443,true,JNB,Africa,ZA,Johannesburg,266,10.56
13.67.136.12,443,443,true,ORD,North America,US,Chicago,414,10.47
4.182.90.213,443,443,true,FRA,Europe,DE,Frankfurt,226,10.31
4.221.60.243,2053,443,true,JNB,Africa,ZA,Johannesburg,291,10.21
158.23.168.120,443,443,true,DFW,North America,US,Dallas,287,9.69
20.221.32.145,443,443,true,ORD,North America,US,Chicago,354,9.51
20.33.30.36,2083,443,true,LAX,North America,US,Los Angeles,224,9.26
20.151.63.165,8443,443,true,YYZ,North America,CA,Toronto,268,9.20
20.84.117.28,443,443,true,IAD,North America,US,Ashburn,404,8.98
158.23.81.224,2053,443,true,DFW,North America,US,Dallas,307,8.81
4.255.56.137,443,443,true,IAD,North America,US,Ashburn,254,8.81
158.23.81.224,8443,443,true,DFW,North America,US,Dallas,376,8.69
20.151.60.161,8443,443,true,YYZ,North America,CA,Toronto,414,8.63
4.255.56.138,443,443,true,IAD,North America,US,Ashburn,380,8.52
172.212.108.47,443,443,true,IAD,North America,US,Ashburn,374,8.41
172.177.248.69,8443,443,true,IAD,North America,US,Ashburn,418,8.33
20.121.115.188,443,443,true,IAD,North America,US,Ashburn,347,8.30
20.127.201.36,443,443,true,IAD,North America,US,Ashburn,311,8.24
20.220.29.122,8443,443,true,YYZ,North America,CA,Toronto,307,8.14
4.206.223.188,8443,443,true,YYZ,North America,CA,Toronto,327,8.12
20.228.249.211,2053,443,true,IAD,North America,US,Ashburn,386,8.02
20.151.90.208,8443,443,true,YYZ,North America,CA,Toronto,384,7.97
137.116.91.147,8443,443,true,IAD,North America,US,Ashburn,420,7.96
20.220.29.122,2053,443,true,YYZ,North America,CA,Toronto,313,7.87
4.239.248.70,8443,443,true,YYZ,North America,CA,Toronto,229,7.86
13.68.186.91,443,443,true,IAD,North America,US,Ashburn,389,7.83
48.217.34.120,443,443,true,IAD,North America,US,Ashburn,389,7.81
40.123.42.160,8443,443,true,IAD,North America,US,Ashburn,276,7.77
20.62.202.159,443,443,true,IAD,North America,US,Ashburn,225,7.75
20.151.238.192,8443,443,true,YYZ,North America,CA,Toronto,302,7.72
20.200.127.8,8443,443,true,YYZ,North America,CA,Toronto,328,7.53
74.249.233.213,443,443,true,ORD,North America,US,Chicago,246,7.48
20.246.127.166,443,443,true,IAD,North America,US,Ashburn,284,7.29
52.165.82.62,443,443,true,ORD,North America,US,Chicago,312,7.17
20.228.249.211,8443,443,true,IAD,North America,US,Ashburn,319,7.16
40.123.41.147,8443,443,true,IAD,North America,US,Ashburn,287,7.08
4.248.47.209,8443,443,true,YUL,North America,CA,Montréal,352,7.05
4.172.225.82,8443,443,true,YYZ,North America,CA,Toronto,221,7.02
172.200.2.241,443,443,true,IAD,North America,US,Ashburn,274,6.97
40.79.73.114,8443,443,true,IAD,North America,US,Ashburn,257,6.78
104.46.101.90,8443,443,true,IAD,North America,US,Ashburn,535,6.68
172.174.249.255,443,443,true,IAD,North America,US,Ashburn,279,6.65
104.46.111.142,8443,443,true,IAD,North America,US,Ashburn,441,6.34
20.62.172.88,443,443,true,IAD,North America,US,Ashburn,385,6.31
40.123.47.252,8443,443,true,IAD,North America,US,Ashburn,426,6.31
20.57.85.61,443,443,true,IAD,North America,US,Ashburn,340,6.30
4.152.146.110,443,443,true,IAD,North America,US,Ashburn,360,5.89
20.109.23.42,443,443,true,IAD,North America,US,Ashburn,330,5.85
4.152.146.92,443,443,true,IAD,North America,US,Ashburn,274,5.81
4.172.225.98,8443,443,true,YYZ,North America,CA,Toronto,301,5.74
172.208.44.21,443,443,true,IAD,North America,US,Ashburn,292,5.45
20.74.223.241,443,443,true,ORD,North America,US,Chicago,554,4.23
191.235.86.71,2053,443,true,GRU,South America,BR,São Paulo,366,4.01
20.74.223.241,443,443,true,ORD,North America,US,Chicago,491,3.97
191.235.86.71,8443,443,true,GRU,South America,BR,São Paulo,472,3.96
172.191.74.198,443,443,true,IAD,North America,US,Ashburn,338,3.37
172.214.176.68,2053,443,true,ORD,North America,US,Chicago,288,0.17
172.214.176.68,8443,443,true,ORD,North America,US,Chicago,381,0.16
20.220.204.217,443,443,true,YYZ,North America,CA,Toronto,371,0.07
20.204.43.57,80,443,false,BOM,Asia Pacific,IN,Mumbai,184,0.06
137.116.251.154,80,443,false,DUB,Europe,IE,Dublin,174,0.02
51.137.93.247,80,443,false,AMS,Europe,NL,Amsterdam,154,0.02
13.90.157.110,80,443,false,IAD,North America,US,Ashburn,224,0.02
52.226.76.91,80,443,false,IAD,North America,US,Ashburn,226,0.02
20.48.5.180,80,80,false,NRT,Asia Pacific,JP,Tokyo,90,0.00
20.58.24.221,2086,2086,false,LHR,Europe,GB,London,151,0.00
51.145.10.26,80,8080,false,LHR,Europe,GB,London,151,0.00
40.66.63.160,80,80,false,CDG,Europe,FR,Paris,152,0.00
