IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
34.147.130.63,443,443,true,LHR,Europe,London,327,6.57
34.91.136.173,443,443,true,AMS,Europe,Amsterdam,265,6.56
34.91.136.173,443,443,true,AMS,Europe,Amsterdam,298,6.56
34.90.238.89,443,443,true,AMS,Europe,Amsterdam,316,6.41
34.147.130.63,443,443,true,LHR,Europe,London,410,6.36
34.175.202.195,443,443,true,MAD,Europe,Madrid,517,6.06
34.90.238.89,443,443,true,AMS,Europe,Amsterdam,407,6.05
34.89.87.195,443,443,true,LHR,Europe,London,313,5.99
35.228.36.82,443,443,true,ARN,Europe,Stockholm,386,5.62
34.88.33.107,443,443,true,FRA,Europe,Frankfurt,581,5.09
34.88.33.107,443,443,true,FRA,Europe,Frankfurt,420,5.05
34.88.33.107,443,443,true,FRA,Europe,Frankfurt,558,5.01
34.88.33.107,443,443,true,FRA,Europe,Frankfurt,340,4.97
34.123.51.133,443,443,true,YYZ,North America,Toronto,272,4.63
34.147.231.33,443,443,true,LHR,Europe,London,404,3.64
34.105.233.161,443,443,true,LHR,Europe,London,345,3.56
34.105.189.25,443,443,true,LHR,Europe,London,209,3.06
34.105.189.25,443,443,true,LHR,Europe,London,411,2.97
35.200.238.235,443,443,true,BOM,Asia Pacific,Mumbai,363,0.67
34.82.76.253,80,80,false,SEA,North America,Seattle,193,0.00
34.142.133.116,443,80,false,SIN,Asia Pacific,Singapore,22,0.00
34.93.79.152,80,80,false,BOM,Asia Pacific,Mumbai,71,0.00
34.93.79.152,80,80,false,BOM,Asia Pacific,Mumbai,76,0.00
34.93.79.152,80,80,false,BOM,Asia Pacific,Mumbai,90,0.00
34.142.133.116,80,80,false,SIN,Asia Pacific,Singapore,118,0.00
35.200.202.118,80,80,false,BOM,Asia Pacific,Mumbai,125,0.00
35.200.202.118,80,80,false,BOM,Asia Pacific,Mumbai,127,0.00
34.49.82.120,80,80,false,SIN,Asia Pacific,Singapore,139,0.00
34.93.226.165,80,80,false,BOM,Asia Pacific,Mumbai,140,0.00
34.93.226.165,80,80,false,BOM,Asia Pacific,Mumbai,140,0.00
34.93.226.165,80,80,false,BOM,Asia Pacific,Mumbai,145,0.00
34.49.1.210,80,80,false,SIN,Asia Pacific,Singapore,156,0.00
34.82.90.65,80,80,false,SEA,North America,Seattle,157,0.00
34.83.110.115,80,80,false,SEA,North America,Seattle,158,0.00
34.105.49.234,80,80,false,SEA,North America,Seattle,158,0.00
34.82.90.65,80,80,false,SEA,North America,Seattle,159,0.00
34.117.254.68,80,80,false,SIN,Asia Pacific,Singapore,164,0.00
34.82.76.253,80,80,false,SEA,North America,Seattle,165,0.00
34.19.6.92,80,80,false,SEA,North America,Seattle,166,0.00
34.82.90.65,443,80,false,SEA,North America,Seattle,167,0.00
34.82.90.65,80,80,false,SEA,North America,Seattle,170,0.00
34.82.90.65,443,80,false,SEA,North America,Seattle,176,0.00
34.93.79.152,80,80,false,BOM,Asia Pacific,Mumbai,178,0.00
34.82.90.65,443,80,false,SEA,North America,Seattle,188,0.00
34.83.110.115,80,80,false,SEA,North America,Seattle,190,0.00
34.28.47.236,8080,80,false,ORD,North America,Chicago,193,0.00
35.188.87.85,80,8080,false,ORD,North America,Chicago,194,0.00
34.83.110.115,80,80,false,SEA,North America,Seattle,196,0.00
34.31.245.170,80,80,false,ORD,North America,Chicago,196,0.00
34.141.221.33,2086,80,false,AMS,Europe,Amsterdam,198,0.00
34.28.47.236,8080,80,false,ORD,North America,Chicago,199,0.00
