IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
13.211.0.227,2095,80,false,SYD,Oceania,Sydney,94,0.00
13.55.238.1,2095,80,false,SYD,Oceania,Sydney,95,0.00
13.215.80.221,2096,80,false,SIN,Asia Pacific,Singapore,95,0.00
13.236.104.165,2087,80,false,SYD,Oceania,Sydney,98,0.00
13.54.173.154,2053,80,false,SYD,Oceania,Sydney,99,0.00
13.55.237.163,2086,80,false,SYD,Oceania,Sydney,99,0.00
13.236.104.165,2082,80,false,SYD,Oceania,Sydney,101,0.00
13.237.94.188,2087,80,false,SYD,Oceania,Sydney,102,0.00
13.211.0.227,2087,80,false,SYD,Oceania,Sydney,102,0.00
13.55.237.163,2082,80,false,SYD,Oceania,Sydney,106,0.00
13.55.237.163,2087,80,false,SYD,Oceania,Sydney,109,0.00
13.238.235.196,2096,80,false,SYD,Oceania,Sydney,110,0.00
13.236.104.165,2053,80,false,SYD,Oceania,Sydney,111,0.00
13.238.235.196,2095,80,false,SYD,Oceania,Sydney,119,0.00
13.54.173.154,2082,80,false,SYD,Oceania,Sydney,120,0.00
13.238.235.196,2087,80,false,SYD,Oceania,Sydney,123,0.00
15.206.93.128,80,80,false,BOM,Asia Pacific,Mumbai,124,0.00
13.215.80.221,2086,80,false,SIN,Asia Pacific,Singapore,126,0.00
13.114.59.37,2052,80,false,NRT,Asia Pacific,Tokyo,131,0.00
13.238.235.196,2082,80,false,SYD,Oceania,Sydney,132,0.00
13.55.238.1,2096,80,false,SYD,Oceania,Sydney,135,0.00
15.165.63.136,2053,80,false,ICN,Asia Pacific,Seoul,138,0.00
13.55.237.163,2053,80,false,SYD,Oceania,Sydney,138,0.00
13.54.173.154,2087,80,false,SYD,Oceania,Sydney,138,0.00
13.55.59.224,2083,80,false,SYD,Oceania,Sydney,141,0.00
13.215.80.221,2083,80,false,SIN,Asia Pacific,Singapore,144,0.00
13.55.59.224,2087,80,false,SYD,Oceania,Sydney,145,0.00
13.238.235.196,2052,80,false,SYD,Oceania,Sydney,148,0.00
13.55.237.163,2095,80,false,SYD,Oceania,Sydney,148,0.00
13.238.235.196,2083,80,false,SYD,Oceania,Sydney,152,0.00
13.54.81.122,2052,80,false,SYD,Oceania,Sydney,153,0.00
13.211.0.227,2083,80,false,SYD,Oceania,Sydney,157,0.00
13.211.0.227,2052,80,false,SYD,Oceania,Sydney,158,0.00
15.236.116.199,2083,80,false,CDG,Europe,Paris,159,0.00
13.36.253.240,2082,80,false,CDG,Europe,Paris,160,0.00
13.36.253.240,2053,80,false,CDG,Europe,Paris,160,0.00
15.188.168.174,2052,80,false,CDG,Europe,Paris,160,0.00
13.36.162.145,2087,80,false,CDG,Europe,Paris,161,0.00
13.36.253.240,2086,80,false,CDG,Europe,Paris,161,0.00
15.188.168.174,2087,80,false,CDG,Europe,Paris,161,0.00
15.188.168.174,2096,80,false,CDG,Europe,Paris,161,0.00
13.54.173.154,2052,80,false,SYD,Oceania,Sydney,163,0.00
13.55.238.1,2083,80,false,SYD,Oceania,Sydney,163,0.00
15.188.168.174,2086,80,false,CDG,Europe,Paris,163,0.00
13.55.59.224,2095,80,false,SYD,Oceania,Sydney,164,0.00
176.116.21.123,2053,80,false,LHR,Europe,London,166,0.00
176.116.21.129,2053,80,false,LHR,Europe,London,166,0.00
176.116.21.88,2053,80,false,LHR,Europe,London,166,0.00
13.55.237.163,2052,80,false,SYD,Oceania,Sydney,166,0.00
13.215.80.221,2082,80,false,SIN,Asia Pacific,Singapore,166,0.00
13.54.173.154,2086,80,false,SYD,Oceania,Sydney,167,0.00
176.116.21.83,2082,80,false,LHR,Europe,London,167,0.00
13.238.235.196,2053,80,false,SYD,Oceania,Sydney,167,0.00
176.116.21.100,2083,80,false,LHR,Europe,London,167,0.00
176.116.21.32,2052,80,false,LHR,Europe,London,168,0.00
13.54.173.154,2083,80,false,SYD,Oceania,Sydney,168,0.00
13.36.63.124,2096,80,false,CDG,Europe,Paris,171,0.00
13.36.253.240,2083,80,false,CDG,Europe,Paris,172,0.00
15.236.116.199,2053,80,false,CDG,Europe,Paris,172,0.00
13.36.63.124,2083,80,false,CDG,Europe,Paris,172,0.00
176.116.21.127,2052,80,false,LHR,Europe,London,173,0.00
13.36.253.240,2096,80,false,CDG,Europe,Paris,173,0.00
13.36.253.240,2052,80,false,CDG,Europe,Paris,173,0.00
13.36.162.145,2086,80,false,CDG,Europe,Paris,173,0.00
13.55.238.1,2087,80,false,SYD,Oceania,Sydney,173,0.00
176.116.21.103,2053,80,false,LHR,Europe,London,173,0.00
13.36.253.240,2087,80,false,CDG,Europe,Paris,173,0.00
15.236.116.199,2087,80,false,CDG,Europe,Paris,173,0.00
15.188.168.174,2083,80,false,CDG,Europe,Paris,174,0.00
13.36.162.145,2095,80,false,CDG,Europe,Paris,175,0.00
15.161.74.249,2096,80,false,MXP,Europe,Milan,175,0.00
13.36.63.124,2053,80,false,CDG,Europe,Paris,176,0.00
13.36.162.145,2083,80,false,CDG,Europe,Paris,176,0.00
13.36.162.145,2053,80,false,CDG,Europe,Paris,176,0.00
18.153.49.248,8443,443,true,FRA,Europe,Frankfurt,176,0.00
13.36.162.145,2096,80,false,CDG,Europe,Paris,176,0.00
13.36.162.145,2052,80,false,CDG,Europe,Paris,177,0.00
15.161.119.140,2052,80,false,MXP,Europe,Milan,177,0.00
15.161.119.140,2083,80,false,MXP,Europe,Milan,178,0.00
15.161.119.140,2086,80,false,MXP,Europe,Milan,179,0.00
15.161.74.249,2083,80,false,MXP,Europe,Milan,180,0.00
15.160.250.170,2095,80,false,MXP,Europe,Milan,180,0.00
176.116.21.175,2096,80,false,LHR,Europe,London,181,0.00
15.188.168.174,2082,80,false,CDG,Europe,Paris,181,0.00
15.160.250.170,2082,80,false,MXP,Europe,Milan,181,0.00
15.161.40.69,2053,80,false,MXP,Europe,Milan,181,0.00
15.160.250.170,2083,80,false,MXP,Europe,Milan,182,0.00
15.160.250.170,2096,80,false,MXP,Europe,Milan,182,0.00
18.157.78.22,2086,80,false,FRA,Europe,Frankfurt,182,0.00
176.116.21.161,2053,80,false,LHR,Europe,London,182,0.00
15.161.40.69,2087,80,false,MXP,Europe,Milan,182,0.00
15.160.250.170,2052,80,false,MXP,Europe,Milan,183,0.00
15.161.119.140,2053,80,false,MXP,Europe,Milan,183,0.00
13.238.235.196,2086,80,false,SYD,Oceania,Sydney,183,0.00
15.161.74.249,2087,80,false,MXP,Europe,Milan,183,0.00
176.116.21.36,2086,80,false,LHR,Europe,London,183,0.00
15.161.119.140,2087,80,false,MXP,Europe,Milan,183,0.00
176.116.21.105,2082,80,false,LHR,Europe,London,184,0.00
176.116.21.127,2096,80,false,LHR,Europe,London,184,0.00
176.116.21.101,2053,80,false,LHR,Europe,London,185,0.00
13.236.104.165,2095,80,false,SYD,Oceania,Sydney,185,0.00
15.161.74.249,2086,80,false,MXP,Europe,Milan,186,0.00
163.123.174.17,2082,80,false,PDX,North America,Portland,188,0.00
163.123.174.205,2096,80,false,PDX,North America,Portland,188,0.00
15.160.252.181,2053,80,false,MXP,Europe,Milan,188,0.00
13.51.138.200,2095,80,false,ARN,Europe,Stockholm,189,0.00
13.211.0.227,2082,80,false,SYD,Oceania,Sydney,189,0.00
163.123.174.36,2096,80,false,PDX,North America,Portland,189,0.00
163.123.174.23,2096,80,false,PDX,North America,Portland,189,0.00
163.123.174.16,2053,80,false,PDX,North America,Portland,190,0.00
163.123.174.23,2052,80,false,PDX,North America,Portland,190,0.00
15.161.119.140,2096,80,false,MXP,Europe,Milan,190,0.00
163.123.174.217,2086,80,false,PDX,North America,Portland,190,0.00
