IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
20.33.62.19,2083,443,true,LHR,Europe,GB,London,293,10.78
4.219.15.140,8443,443,true,CPH,Europe,DK,Copenhagen,222,10.73
20.91.225.232,2053,443,true,ARN,Europe,SE,Stockholm,324,10.67
4.219.15.140,2053,443,true,CPH,Europe,DK,Copenhagen,212,10.55
4.221.60.243,8443,443,true,JNB,Africa,ZA,Johannesburg,188,10.54
4.255.56.138,443,443,true,IAD,North America,US,Ashburn,359,10.51
20.221.32.145,443,443,true,ORD,North America,US,Chicago,364,9.99
4.255.56.137,443,443,true,IAD,North America,US,Ashburn,439,9.86
158.23.168.120,443,443,true,DFW,North America,US,Dallas,307,9.85
51.145.238.40,8443,443,true,AMS,Europe,NL,Amsterdam,224,9.56
13.67.136.12,443,443,true,ORD,North America,US,Chicago,419,9.17
172.212.108.47,443,443,true,IAD,North America,US,Ashburn,402,8.59
20.25.205.37,2053,443,true,ORD,North America,US,Chicago,308,8.56
158.23.81.224,8443,443,true,DFW,North America,US,Dallas,276,8.49
20.25.205.37,8443,443,true,ORD,North America,US,Chicago,382,8.49
20.151.60.161,8443,443,true,YYZ,North America,CA,Toronto,378,8.41
20.151.63.165,8443,443,true,YYZ,North America,CA,Toronto,442,8.37
158.23.81.224,2053,443,true,DFW,North America,US,Dallas,211,8.37
20.121.115.188,443,443,true,IAD,North America,US,Ashburn,480,8.36
13.68.186.91,443,443,true,IAD,North America,US,Ashburn,286,8.32
20.220.29.122,2053,443,true,YYZ,North America,CA,Toronto,306,8.24
20.109.23.42,443,443,true,IAD,North America,US,Ashburn,365,8.19
48.217.34.120,443,443,true,IAD,North America,US,Ashburn,294,8.19
20.246.127.166,443,443,true,IAD,North America,US,Ashburn,290,8.11
104.46.111.142,8443,443,true,IAD,North America,US,Ashburn,453,8.06
20.220.29.122,8443,443,true,YYZ,North America,CA,Toronto,428,8.05
20.62.172.88,443,443,true,IAD,North America,US,Ashburn,328,8.00
20.36.131.211,443,443,true,IAD,North America,US,Ashburn,389,8.00
20.200.127.8,8443,443,true,YYZ,North America,CA,Toronto,416,7.98
20.151.238.192,8443,443,true,YYZ,North America,CA,Toronto,219,7.89
4.206.223.188,8443,443,true,YYZ,North America,CA,Toronto,301,7.82
20.151.90.208,8443,443,true,YYZ,North America,CA,Toronto,464,7.75
20.62.202.159,443,443,true,IAD,North America,US,Ashburn,355,7.74
20.127.201.36,443,443,true,IAD,North America,US,Ashburn,230,7.64
4.239.248.70,8443,443,true,YYZ,North America,CA,Toronto,315,7.61
172.191.74.198,443,443,true,IAD,North America,US,Ashburn,224,7.58
20.84.117.28,443,443,true,IAD,North America,US,Ashburn,399,7.56
20.228.249.211,2053,443,true,IAD,North America,US,Ashburn,391,7.52
4.172.225.82,8443,443,true,YYZ,North America,CA,Toronto,327,7.40
20.228.249.211,8443,443,true,IAD,North America,US,Ashburn,410,7.34
74.249.233.213,443,443,true,ORD,North America,US,Chicago,351,7.12
4.248.47.209,8443,443,true,YUL,North America,CA,Montréal,386,7.11
172.174.249.255,443,443,true,IAD,North America,US,Ashburn,242,7.08
172.200.2.241,443,443,true,IAD,North America,US,Ashburn,322,7.04
40.123.47.252,8443,443,true,IAD,North America,US,Ashburn,481,7.02
172.177.248.69,8443,443,true,IAD,North America,US,Ashburn,360,7.01
40.123.42.160,8443,443,true,IAD,North America,US,Ashburn,472,6.89
40.123.41.147,8443,443,true,IAD,North America,US,Ashburn,435,6.89
52.165.82.62,443,443,true,ORD,North America,US,Chicago,408,6.56
4.172.225.98,8443,443,true,YYZ,North America,CA,Toronto,301,6.46
172.208.44.21,443,443,true,IAD,North America,US,Ashburn,238,5.73
20.33.30.36,2083,443,true,LAX,North America,US,Los Angeles,383,5.69
172.214.176.68,2053,443,true,ORD,North America,US,Chicago,317,0.17
172.214.176.68,8443,443,true,ORD,North America,US,Chicago,218,0.16
20.204.43.57,80,443,false,BOM,Asia Pacific,IN,Mumbai,49,0.07
20.220.204.217,443,443,true,YYZ,North America,CA,Toronto,411,0.07
137.116.251.154,80,443,false,DUB,Europe,IE,Dublin,177,0.02
51.137.93.247,80,443,false,AMS,Europe,NL,Amsterdam,187,0.02
20.225.98.203,80,443,false,DFW,North America,US,Dallas,197,0.02
13.90.157.110,80,443,false,IAD,North America,US,Ashburn,219,0.02
