IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
20.91.225.232,2053,443,true,ARN,Europe,SE,Stockholm,432,11.01
4.219.15.140,8443,443,true,CPH,Europe,DK,Copenhagen,192,11.00
20.217.216.51,2053,443,true,VIE,Europe,AT,Vienna,270,10.83
4.255.56.137,443,443,true,IAD,North America,US,Ashburn,376,10.69
4.221.60.243,2053,443,true,JNB,Africa,ZA,Johannesburg,216,10.66
4.182.90.213,443,443,true,FRA,Europe,DE,Frankfurt,223,10.61
20.221.32.145,443,443,true,ORD,North America,US,Chicago,349,10.59
172.214.176.68,2053,443,true,ORD,North America,US,Chicago,346,10.47
4.221.60.243,8443,443,true,JNB,Africa,ZA,Johannesburg,208,10.26
20.33.30.36,2083,443,true,LAX,North America,US,Los Angeles,274,10.24
20.121.115.188,443,443,true,IAD,North America,US,Ashburn,351,10.03
172.214.176.68,8443,443,true,ORD,North America,US,Chicago,388,9.80
20.151.238.192,8443,443,true,YYZ,North America,CA,Toronto,382,9.63
13.67.136.12,443,443,true,ORD,North America,US,Chicago,362,9.39
4.255.56.138,443,443,true,IAD,North America,US,Ashburn,369,9.05
20.36.131.211,443,443,true,IAD,North America,US,Ashburn,456,9.04
158.23.168.120,443,443,true,DFW,North America,US,Dallas,346,8.88
20.25.205.37,2053,443,true,ORD,North America,US,Chicago,395,8.63
74.249.233.213,443,443,true,ORD,North America,US,Chicago,289,8.54
20.25.205.37,8443,443,true,ORD,North America,US,Chicago,302,8.47
20.151.60.161,8443,443,true,YYZ,North America,CA,Toronto,418,8.46
20.151.63.165,8443,443,true,YYZ,North America,CA,Toronto,333,8.38
40.79.73.114,8443,443,true,IAD,North America,US,Ashburn,524,8.30
158.23.81.224,8443,443,true,DFW,North America,US,Dallas,369,8.27
20.84.117.28,443,443,true,IAD,North America,US,Ashburn,312,8.24
158.23.81.224,2053,443,true,DFW,North America,US,Dallas,224,8.21
20.228.249.211,8443,443,true,IAD,North America,US,Ashburn,408,8.16
13.68.186.91,443,443,true,IAD,North America,US,Ashburn,350,8.13
48.217.34.120,443,443,true,IAD,North America,US,Ashburn,337,8.08
40.123.42.160,8443,443,true,IAD,North America,US,Ashburn,387,7.98
20.220.29.122,2053,443,true,YYZ,North America,CA,Toronto,408,7.87
20.220.29.122,8443,443,true,YYZ,North America,CA,Toronto,449,7.83
20.62.202.159,443,443,true,IAD,North America,US,Ashburn,371,7.82
20.151.90.208,8443,443,true,YYZ,North America,CA,Toronto,328,7.79
20.127.201.36,443,443,true,IAD,North America,US,Ashburn,270,7.71
40.123.47.252,8443,443,true,IAD,North America,US,Ashburn,391,7.64
20.246.127.166,443,443,true,IAD,North America,US,Ashburn,264,7.59
20.228.249.211,2053,443,true,IAD,North America,US,Ashburn,340,7.52
172.177.248.69,8443,443,true,IAD,North America,US,Ashburn,410,7.50
20.109.23.42,443,443,true,IAD,North America,US,Ashburn,378,7.50
20.62.172.88,443,443,true,IAD,North America,US,Ashburn,338,7.47
172.200.2.241,443,443,true,IAD,North America,US,Ashburn,404,7.29
20.200.127.8,8443,443,true,YYZ,North America,CA,Toronto,286,7.25
137.116.91.147,8443,443,true,IAD,North America,US,Ashburn,391,7.21
172.174.249.255,443,443,true,IAD,North America,US,Ashburn,382,7.10
40.123.41.147,8443,443,true,IAD,North America,US,Ashburn,399,6.96
4.172.225.98,8443,443,true,YYZ,North America,CA,Toronto,229,6.88
4.239.248.70,8443,443,true,YYZ,North America,CA,Toronto,379,6.85
104.46.111.142,8443,443,true,IAD,North America,US,Ashburn,354,6.78
172.212.108.47,443,443,true,IAD,North America,US,Ashburn,264,6.70
104.46.101.90,8443,443,true,IAD,North America,US,Ashburn,378,6.21
4.172.225.82,8443,443,true,YYZ,North America,CA,Toronto,272,6.14
4.206.223.188,8443,443,true,YYZ,North America,CA,Toronto,608,6.12
20.57.85.61,443,443,true,IAD,North America,US,Ashburn,417,5.61
172.208.44.21,443,443,true,IAD,North America,US,Ashburn,388,5.42
20.74.223.241,443,443,true,MCI,North America,US,Kansas City,604,4.23
191.235.86.71,2053,443,true,GRU,South America,BR,São Paulo,345,4.10
191.235.86.71,8443,443,true,GRU,South America,BR,São Paulo,410,3.92
20.74.223.241,443,443,true,MCI,North America,US,Kansas City,568,3.79
20.220.204.217,443,443,true,YYZ,North America,CA,Toronto,353,0.07
20.204.43.57,80,443,false,BOM,Asia Pacific,IN,Mumbai,68,0.06
137.116.251.154,80,443,false,DUB,Europe,IE,Dublin,162,0.02
51.137.93.247,80,443,false,AMS,Europe,NL,Amsterdam,153,0.02
13.90.157.110,80,443,false,IAD,North America,US,Ashburn,224,0.02
52.226.76.91,80,443,false,IAD,North America,US,Ashburn,222,0.02
20.48.5.180,80,80,false,NRT,Asia Pacific,JP,Tokyo,81,0.00
13.95.193.125,80,443,false,AMS,Europe,NL,Amsterdam,153,0.00
104.40.244.228,80,80,false,AMS,Europe,NL,Amsterdam,153,0.00
51.145.10.26,80,8080,false,LHR,Europe,GB,London,153,0.00
51.143.162.160,80,80,false,LHR,Europe,GB,London,154,0.00
51.140.191.188,2086,2086,false,LHR,Europe,GB,London,154,0.00
51.140.44.206,2086,2086,false,LHR,Europe,GB,London,154,0.00
20.58.24.221,2086,2086,false,LHR,Europe,GB,London,155,0.00
51.141.162.228,80,80,false,SEA,North America,US,Seattle,165,0.00
40.66.63.160,80,80,false,CDG,Europe,FR,Paris,169,0.00
74.241.187.215,8080,80,false,ARN,Europe,SE,Stockholm,189,0.00
20.119.73.200,80,80,false,IAD,North America,US,Ashburn,223,0.00
4.255.56.137,80,80,false,IAD,North America,US,Ashburn,223,0.00
4.255.56.138,80,80,false,IAD,North America,US,Ashburn,228,0.00
172.174.249.255,80,80,false,IAD,North America,US,Ashburn,230,0.00
4.152.146.92,443,443,true,IAD,North America,US,Ashburn,254,0.00
20.84.109.185,443,443,true,IAD,North America,US,Ashburn,275,0.00
20.83.163.41,80,80,false,IAD,North America,US,Ashburn,277,0.00
51.140.154.44,2086,2086,false,LHR,Europe,GB,London,289,0.00
172.201.76.19,443,443,true,AMS,Europe,NL,Amsterdam,341,0.00
4.152.146.110,443,443,true,IAD,North America,US,Ashburn,479,0.00
