IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
13.40.46.249,2095,80,false,ORD,North America,Chicago,256,0.00
13.40.46.249,2083,80,false,ORD,North America,Chicago,316,0.00
13.40.46.249,2052,80,false,ORD,North America,Chicago,231,0.00
13.40.46.249,8443,80,false,ORD,North America,Chicago,232,0.00
13.40.46.249,2082,80,false,ORD,North America,Chicago,333,0.00
13.40.46.249,443,80,false,ORD,North America,Chicago,264,0.00
96.0.147.28,80,80,false,SIN,Asia Pacific,Singapore,28,0.00
96.0.147.114,80,80,false,SIN,Asia Pacific,Singapore,28,0.00
96.0.147.227,80,80,false,SIN,Asia Pacific,Singapore,30,0.00
96.0.147.114,443,80,false,SIN,Asia Pacific,Singapore,30,0.00
54.251.118.130,2053,80,false,SIN,Asia Pacific,Singapore,78,0.00
54.251.118.130,2086,80,false,SIN,Asia Pacific,Singapore,91,0.00
13.114.59.37,2052,80,false,NRT,Asia Pacific,Tokyo,92,0.00
13.238.235.196,2087,80,false,SYD,Oceania,Sydney,93,0.00
13.55.238.1,2087,80,false,SYD,Oceania,Sydney,93,0.00
13.55.237.163,2095,80,false,SYD,Oceania,Sydney,94,0.00
54.251.118.130,2087,80,false,SIN,Asia Pacific,Singapore,95,0.00
13.55.238.1,2096,80,false,SYD,Oceania,Sydney,95,0.00
13.55.59.224,2087,80,false,SYD,Oceania,Sydney,97,0.00
13.54.173.154,2096,80,false,SYD,Oceania,Sydney,99,0.00
54.79.10.40,2095,80,false,SYD,Oceania,Sydney,99,0.00
13.55.59.224,2095,80,false,SYD,Oceania,Sydney,99,0.00
13.55.237.163,2086,80,false,SYD,Oceania,Sydney,100,0.00
13.55.237.163,2053,80,false,SYD,Oceania,Sydney,100,0.00
13.238.235.196,2052,80,false,SYD,Oceania,Sydney,101,0.00
54.79.10.40,2096,80,false,SYD,Oceania,Sydney,102,0.00
13.55.238.1,2083,80,false,SYD,Oceania,Sydney,102,0.00
13.54.173.154,2095,80,false,SYD,Oceania,Sydney,103,0.00
13.211.0.227,2083,80,false,SYD,Oceania,Sydney,104,0.00
13.55.59.224,2083,80,false,SYD,Oceania,Sydney,106,0.00
13.238.235.196,2082,80,false,SYD,Oceania,Sydney,106,0.00
13.211.0.227,2053,80,false,SYD,Oceania,Sydney,107,0.00
13.55.59.224,2086,80,false,SYD,Oceania,Sydney,109,0.00
13.215.80.221,2083,80,false,SIN,Asia Pacific,Singapore,111,0.00
52.221.193.22,80,80,false,SIN,Asia Pacific,Singapore,112,0.00
54.251.118.130,2095,80,false,SIN,Asia Pacific,Singapore,120,0.00
13.55.59.224,2082,80,false,SYD,Oceania,Sydney,120,0.00
13.237.94.188,2083,80,false,SYD,Oceania,Sydney,121,0.00
13.54.81.122,2052,80,false,SYD,Oceania,Sydney,123,0.00
54.251.118.130,2083,80,false,SIN,Asia Pacific,Singapore,124,0.00
13.55.59.224,2096,80,false,SYD,Oceania,Sydney,126,0.00
13.215.80.221,2086,80,false,SIN,Asia Pacific,Singapore,127,0.00
13.238.235.196,2053,80,false,SYD,Oceania,Sydney,128,0.00
13.54.173.154,2087,80,false,SYD,Oceania,Sydney,129,0.00
13.211.0.227,2095,80,false,SYD,Oceania,Sydney,130,0.00
13.211.0.227,2096,80,false,SYD,Oceania,Sydney,131,0.00
15.165.63.136,2095,80,false,ICN,Asia Pacific,Seoul,133,0.00
13.237.94.188,2095,80,false,SYD,Oceania,Sydney,133,0.00
13.55.59.224,2053,80,false,SYD,Oceania,Sydney,136,0.00
13.215.80.221,2096,80,false,SIN,Asia Pacific,Singapore,137,0.00
13.55.238.1,2095,80,false,SYD,Oceania,Sydney,138,0.00
54.66.80.167,2052,80,false,SYD,Oceania,Sydney,141,0.00
13.54.173.154,2053,80,false,SYD,Oceania,Sydney,144,0.00
13.237.94.188,2053,80,false,SYD,Oceania,Sydney,145,0.00
13.211.0.227,2082,80,false,SYD,Oceania,Sydney,148,0.00
13.55.59.224,2052,80,false,SYD,Oceania,Sydney,149,0.00
13.237.94.188,2082,80,false,SYD,Oceania,Sydney,149,0.00
13.237.223.44,2052,80,false,SYD,Oceania,Sydney,157,0.00
13.238.235.196,2095,80,false,SYD,Oceania,Sydney,158,0.00
15.236.116.199,2087,80,false,CDG,Europe,Paris,159,0.00
13.55.237.163,2087,80,false,SYD,Oceania,Sydney,161,0.00
13.238.235.196,2086,80,false,SYD,Oceania,Sydney,162,0.00
13.211.0.227,2087,80,false,SYD,Oceania,Sydney,163,0.00
18.166.171.197,2096,80,false,HKG,Asia Pacific,Hong Kong,163,0.00
54.66.80.167,2087,80,false,SYD,Oceania,Sydney,164,0.00
13.215.80.221,2095,80,false,SIN,Asia Pacific,Singapore,166,0.00
54.66.80.167,2086,80,false,SYD,Oceania,Sydney,166,0.00
15.188.168.174,2095,80,false,CDG,Europe,Paris,166,0.00
16.63.55.49,2086,80,false,MXP,Europe,Milan,168,0.00
15.165.63.136,2052,80,false,ICN,Asia Pacific,Seoul,169,0.00
13.238.235.196,2083,80,false,SYD,Oceania,Sydney,169,0.00
54.66.80.167,2095,80,false,SYD,Oceania,Sydney,170,0.00
13.54.173.154,2052,80,false,SYD,Oceania,Sydney,171,0.00
13.36.24.111,2086,80,false,CDG,Europe,Paris,172,0.00
13.238.235.196,2096,80,false,SYD,Oceania,Sydney,173,0.00
15.236.116.199,2082,80,false,CDG,Europe,Paris,173,0.00
15.236.116.199,2086,80,false,CDG,Europe,Paris,173,0.00
13.36.162.145,2096,80,false,CDG,Europe,Paris,173,0.00
13.211.0.227,2052,80,false,SYD,Oceania,Sydney,174,0.00
15.188.168.174,2083,80,false,CDG,Europe,Paris,174,0.00
13.36.63.124,2083,80,false,CDG,Europe,Paris,174,0.00
13.36.63.124,2096,80,false,CDG,Europe,Paris,175,0.00
13.54.173.154,2082,80,false,SYD,Oceania,Sydney,175,0.00
15.236.116.199,2052,80,false,CDG,Europe,Paris,176,0.00
13.36.63.124,2082,80,false,CDG,Europe,Paris,176,0.00
15.160.250.170,2053,80,false,MXP,Europe,Milan,176,0.00
15.160.252.181,2095,80,false,MXP,Europe,Milan,176,0.00
13.36.253.240,2087,80,false,CDG,Europe,Paris,176,0.00
13.55.238.1,2052,80,false,SYD,Oceania,Sydney,177,0.00
15.160.252.181,2053,80,false,MXP,Europe,Milan,177,0.00
15.188.168.174,2082,80,false,CDG,Europe,Paris,177,0.00
18.101.242.202,2086,80,false,MAD,Europe,Madrid,177,0.00
15.161.74.249,2087,80,false,MXP,Europe,Milan,177,0.00
13.36.162.145,2083,80,false,CDG,Europe,Paris,177,0.00
15.160.250.170,2052,80,false,MXP,Europe,Milan,178,0.00
15.188.168.174,2052,80,false,CDG,Europe,Paris,178,0.00
15.188.168.174,2086,80,false,CDG,Europe,Paris,178,0.00
15.161.40.69,2052,80,false,MXP,Europe,Milan,178,0.00
15.160.19.149,2053,80,false,MXP,Europe,Milan,178,0.00
15.188.168.174,2087,80,false,CDG,Europe,Paris,178,0.00
15.160.15.101,2052,80,false,MXP,Europe,Milan,179,0.00
15.160.80.28,2096,80,false,MXP,Europe,Milan,179,0.00
15.160.250.170,2082,80,false,MXP,Europe,Milan,179,0.00
15.160.252.181,2083,80,false,MXP,Europe,Milan,179,0.00
15.160.250.170,2096,80,false,MXP,Europe,Milan,180,0.00
15.161.186.110,2082,80,false,MXP,Europe,Milan,180,0.00
13.36.63.124,2086,80,false,CDG,Europe,Paris,180,0.00
16.63.251.69,2052,80,false,MXP,Europe,Milan,181,0.00
15.160.19.149,2095,80,false,MXP,Europe,Milan,181,0.00
13.39.231.83,443,80,false,CDG,Europe,Paris,182,0.00
15.161.186.110,2053,80,false,MXP,Europe,Milan,182,0.00
15.160.252.181,2082,80,false,MXP,Europe,Milan,182,0.00
15.161.119.140,2052,80,false,MXP,Europe,Milan,183,0.00
13.36.63.124,2052,80,false,CDG,Europe,Paris,183,0.00
15.188.168.174,2096,80,false,CDG,Europe,Paris,183,0.00
15.236.116.199,2083,80,false,CDG,Europe,Paris,183,0.00
13.51.138.200,2083,80,false,ARN,Europe,Stockholm,184,0.00
15.160.15.255,2082,80,false,MXP,Europe,Milan,184,0.00
15.160.15.101,2083,80,false,MXP,Europe,Milan,184,0.00
15.161.74.249,2053,80,false,MXP,Europe,Milan,184,0.00
15.160.80.28,2083,80,false,MXP,Europe,Milan,185,0.00
13.54.173.154,2083,80,false,SYD,Oceania,Sydney,185,0.00
16.63.233.188,8443,443,true,MXP,Europe,Milan,185,0.00
13.49.119.167,2053,80,false,ARN,Europe,Stockholm,185,0.00
13.53.47.110,2095,80,false,ARN,Europe,Stockholm,186,0.00
15.160.252.181,2086,80,false,MXP,Europe,Milan,187,0.00
18.101.87.56,2052,80,false,MAD,Europe,Madrid,188,0.00
15.160.252.181,2096,80,false,MXP,Europe,Milan,188,0.00
15.160.14.66,2082,80,false,MXP,Europe,Milan,188,0.00
13.49.119.167,2083,80,false,ARN,Europe,Stockholm,188,0.00
54.66.80.167,2053,80,false,SYD,Oceania,Sydney,189,0.00
13.49.119.167,2052,80,false,ARN,Europe,Stockholm,189,0.00
15.161.74.249,2096,80,false,MXP,Europe,Milan,189,0.00
15.160.250.170,2087,80,false,MXP,Europe,Milan,189,0.00
15.160.15.255,2086,80,false,MXP,Europe,Milan,190,0.00
15.236.116.199,2095,80,false,CDG,Europe,Paris,190,0.00
15.236.116.199,2053,80,false,CDG,Europe,Paris,190,0.00
15.160.15.101,2096,80,false,MXP,Europe,Milan,190,0.00
13.36.24.111,2083,80,false,CDG,Europe,Paris,191,0.00
15.161.40.69,2086,80,false,MXP,Europe,Milan,191,0.00
