IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
143.47.240.239,443,443,true,FRA,Europe,DE,Frankfurt,267,7.03
193.123.81.105,443,443,true,CDG,Europe,FR,Paris,283,7.01
158.180.47.234,443,443,true,FRA,Europe,DE,Frankfurt,173,7.01
141.147.57.71,443,443,true,FRA,Europe,DE,Frankfurt,275,7.01
143.47.179.100,443,443,true,FRA,Europe,DE,Frankfurt,266,7.00
89.168.77.210,443,443,true,FRA,Europe,DE,Frankfurt,168,6.99
89.168.110.114,443,443,true,FRA,Europe,DE,Frankfurt,380,6.98
79.72.86.19,443,443,true,FRA,Europe,DE,Frankfurt,213,6.96
144.24.187.158,443,443,true,FRA,Europe,DE,Frankfurt,252,6.96
158.180.60.88,443,443,true,FRA,Europe,DE,Frankfurt,196,6.95
141.144.244.9,443,443,true,FRA,Europe,DE,Frankfurt,228,6.94
143.47.191.0,443,443,true,FRA,Europe,DE,Frankfurt,324,6.94
158.180.32.134,443,443,true,FRA,Europe,DE,Frankfurt,172,6.93
141.147.69.126,443,443,true,CDG,Europe,FR,Paris,305,6.90
158.180.63.194,443,443,true,FRA,Europe,DE,Frankfurt,188,6.89
144.24.173.46,443,443,true,CDG,Europe,FR,Paris,242,6.89
84.8.157.178,443,443,true,FRA,Europe,DE,Frankfurt,274,6.88
141.147.83.211,443,443,true,FRA,Europe,DE,Frankfurt,259,6.88
89.168.71.153,443,443,true,FRA,Europe,DE,Frankfurt,364,6.88
89.168.112.118,8443,443,true,FRA,Europe,DE,Frankfurt,352,6.87
141.148.236.56,443,443,true,FRA,Europe,DE,Frankfurt,257,6.87
79.76.109.67,443,443,true,FRA,Europe,DE,Frankfurt,273,6.85
143.47.239.176,443,443,true,FRA,Europe,DE,Frankfurt,278,6.85
138.2.136.149,443,443,true,FRA,Europe,DE,Frankfurt,173,6.84
132.145.14.239,443,443,true,FRA,Europe,DE,Frankfurt,262,6.83
141.147.21.78,443,443,true,FRA,Europe,DE,Frankfurt,281,6.83
158.178.152.16,443,443,true,FRA,Europe,DE,Frankfurt,375,6.82
193.123.69.77,443,443,true,DXB,Middle East,AE,Dubai,259,6.82
79.72.88.35,443,443,true,FRA,Europe,DE,Frankfurt,179,6.81
141.147.109.200,443,443,true,FRA,Europe,DE,Frankfurt,281,6.81
143.47.234.194,443,443,true,FRA,Europe,DE,Frankfurt,201,6.79
158.180.15.17,443,443,true,FRA,Europe,DE,Frankfurt,198,6.79
89.168.108.118,443,443,true,FRA,Europe,DE,Frankfurt,216,6.79
141.147.61.116,2053,443,true,FRA,Europe,DE,Frankfurt,297,6.78
130.162.250.180,8443,443,true,FRA,Europe,DE,Frankfurt,200,6.78
