IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
13.237.94.188,2096,80,false,SYD,Oceania,Sydney,145,0.00
13.236.104.165,2082,80,false,SYD,Oceania,Sydney,146,0.00
13.238.235.196,2096,80,false,SYD,Oceania,Sydney,147,0.00
15.165.63.136,2095,80,false,ICN,Asia Pacific,Seoul,148,0.00
13.55.237.163,2096,80,false,SYD,Oceania,Sydney,152,0.00
13.215.80.221,2086,80,false,SIN,Asia Pacific,Singapore,152,0.00
13.54.81.122,2052,80,false,SYD,Oceania,Sydney,162,0.00
15.165.63.136,2053,80,false,ICN,Asia Pacific,Seoul,166,0.00
13.36.162.145,2086,80,false,CDG,Europe,Paris,169,0.00
15.188.168.174,2082,80,false,CDG,Europe,Paris,169,0.00
13.36.24.111,2052,80,false,CDG,Europe,Paris,170,0.00
157.175.188.0,8443,443,true,MRS,Europe,Marseille,170,0.00
13.36.63.124,2095,80,false,CDG,Europe,Paris,170,0.00
13.36.162.145,2053,80,false,CDG,Europe,Paris,170,0.00
13.36.24.111,2086,80,false,CDG,Europe,Paris,171,0.00
15.188.168.174,2086,80,false,CDG,Europe,Paris,171,0.00
15.188.168.174,2053,80,false,CDG,Europe,Paris,171,0.00
15.188.168.174,2052,80,false,CDG,Europe,Paris,171,0.00
13.54.173.154,2096,80,false,SYD,Oceania,Sydney,172,0.00
15.236.165.53,443,80,false,CDG,Europe,Paris,173,0.00
13.36.24.111,2095,80,false,CDG,Europe,Paris,174,0.00
13.36.63.124,2053,80,false,CDG,Europe,Paris,174,0.00
13.36.63.124,2096,80,false,CDG,Europe,Paris,174,0.00
13.36.63.124,2083,80,false,CDG,Europe,Paris,174,0.00
13.36.24.111,2087,80,false,CDG,Europe,Paris,174,0.00
13.36.162.145,2096,80,false,CDG,Europe,Paris,175,0.00
13.36.24.111,2096,80,false,CDG,Europe,Paris,175,0.00
15.165.63.136,2052,80,false,ICN,Asia Pacific,Seoul,176,0.00
13.36.63.124,2086,80,false,CDG,Europe,Paris,176,0.00
13.36.253.240,2082,80,false,CDG,Europe,Paris,177,0.00
13.238.235.196,2086,80,false,SYD,Oceania,Sydney,177,0.00
15.236.116.199,2095,80,false,CDG,Europe,Paris,178,0.00
15.236.116.199,2052,80,false,CDG,Europe,Paris,178,0.00
13.215.80.221,2096,80,false,SIN,Asia Pacific,Singapore,178,0.00
15.161.74.249,2052,80,false,MXP,Europe,Milan,180,0.00
15.160.14.66,2087,80,false,MXP,Europe,Milan,180,0.00
15.161.186.110,2053,80,false,MXP,Europe,Milan,181,0.00
15.161.74.249,2083,80,false,MXP,Europe,Milan,181,0.00
15.160.252.181,2083,80,false,MXP,Europe,Milan,182,0.00
15.161.119.140,2086,80,false,MXP,Europe,Milan,182,0.00
13.54.173.154,2095,80,false,SYD,Oceania,Sydney,182,0.00
15.236.116.199,2086,80,false,CDG,Europe,Paris,182,0.00
15.161.119.140,2095,80,false,MXP,Europe,Milan,182,0.00
15.160.19.149,2086,80,false,MXP,Europe,Milan,182,0.00
15.160.15.101,2096,80,false,MXP,Europe,Milan,182,0.00
15.161.186.110,2082,80,false,MXP,Europe,Milan,182,0.00
15.161.119.140,2053,80,false,MXP,Europe,Milan,182,0.00
15.160.252.181,2082,80,false,MXP,Europe,Milan,182,0.00
15.188.168.174,2083,80,false,CDG,Europe,Paris,183,0.00
15.161.74.249,2095,80,false,MXP,Europe,Milan,183,0.00
15.160.14.66,2095,80,false,MXP,Europe,Milan,184,0.00
15.161.40.69,2087,80,false,MXP,Europe,Milan,184,0.00
15.161.216.233,2083,80,false,MXP,Europe,Milan,185,0.00
13.36.63.124,2052,80,false,CDG,Europe,Paris,185,0.00
15.160.15.255,2083,80,false,MXP,Europe,Milan,186,0.00
15.160.252.181,2052,80,false,MXP,Europe,Milan,186,0.00
15.160.14.66,2082,80,false,MXP,Europe,Milan,187,0.00
18.101.118.37,2095,80,false,MAD,Europe,Madrid,187,0.00
15.160.80.28,2082,80,false,MXP,Europe,Milan,187,0.00
15.161.215.18,2052,80,false,MXP,Europe,Milan,188,0.00
15.160.15.101,2086,80,false,MXP,Europe,Milan,188,0.00
15.160.80.28,2053,80,false,MXP,Europe,Milan,188,0.00
15.160.250.170,2082,80,false,MXP,Europe,Milan,188,0.00
15.160.15.255,2086,80,false,MXP,Europe,Milan,188,0.00
15.160.19.149,2052,80,false,MXP,Europe,Milan,189,0.00
15.160.15.101,2053,80,false,MXP,Europe,Milan,189,0.00
18.101.87.56,2087,80,false,MAD,Europe,Madrid,189,0.00
15.160.80.28,2083,80,false,MXP,Europe,Milan,189,0.00
15.160.19.149,2096,80,false,MXP,Europe,Milan,189,0.00
15.160.15.255,2087,80,false,MXP,Europe,Milan,189,0.00
15.161.40.69,2095,80,false,MXP,Europe,Milan,189,0.00
15.160.14.66,2083,80,false,MXP,Europe,Milan,189,0.00
15.161.74.249,2082,80,false,MXP,Europe,Milan,189,0.00
15.160.250.170,2096,80,false,MXP,Europe,Milan,189,0.00
15.161.40.69,2086,80,false,MXP,Europe,Milan,190,0.00
15.160.19.149,2053,80,false,MXP,Europe,Milan,190,0.00
15.160.15.101,2083,80,false,MXP,Europe,Milan,190,0.00
13.49.243.89,443,443,true,AMS,Europe,Amsterdam,190,0.00
15.160.14.66,2052,80,false,MXP,Europe,Milan,190,0.00
13.48.36.215,2095,80,false,ARN,Europe,Stockholm,190,0.00
15.160.15.255,2052,80,false,MXP,Europe,Milan,191,0.00
