IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
54.186.74.185,443,80,false,ORD,North America,Chicago,200,0.00
54.186.74.185,2087,80,false,ORD,North America,Chicago,211,0.00
54.184.17.90,2083,80,false,ORD,North America,Chicago,197,0.00
44.243.120.213,2053,80,false,ORD,North America,Chicago,207,0.00
34.222.13.3,8080,80,false,ORD,North America,Chicago,200,0.00
35.167.54.4,2096,80,false,ORD,North America,Chicago,213,0.00
54.186.74.185,80,80,false,ORD,North America,Chicago,200,0.00
34.223.248.202,2095,80,false,ORD,North America,Chicago,201,0.00
35.163.222.119,80,80,false,ORD,North America,Chicago,196,0.00
54.212.56.192,2052,80,false,ORD,North America,Chicago,211,0.00
54.212.56.192,2083,80,false,ORD,North America,Chicago,206,0.00
35.167.54.4,2053,80,false,ORD,North America,Chicago,203,0.00
54.212.56.192,8080,80,false,ORD,North America,Chicago,201,0.00
54.186.74.185,8443,80,false,ORD,North America,Chicago,200,0.00
34.223.248.202,2086,80,false,ORD,North America,Chicago,198,0.00
35.88.115.26,8443,80,false,ORD,North America,Chicago,201,0.00
34.223.248.202,2082,80,false,ORD,North America,Chicago,201,0.00
35.163.222.119,8880,80,false,ORD,North America,Chicago,196,0.00
54.184.17.90,2087,80,false,ORD,North America,Chicago,197,0.00
35.163.222.119,8443,80,false,ORD,North America,Chicago,199,0.00
35.88.159.154,2053,80,false,ORD,North America,Chicago,200,0.00
34.223.248.202,8443,80,false,ORD,North America,Chicago,201,0.00
35.163.222.119,2087,80,false,ORD,North America,Chicago,204,0.00
35.163.222.119,2096,80,false,ORD,North America,Chicago,194,0.00
35.167.54.4,2095,80,false,ORD,North America,Chicago,196,0.00
35.88.115.26,8080,80,false,ORD,North America,Chicago,202,0.00
35.163.222.119,2052,80,false,ORD,North America,Chicago,196,0.00
34.222.13.3,8443,80,false,ORD,North America,Chicago,202,0.00
34.222.13.3,2095,80,false,ORD,North America,Chicago,203,0.00
35.165.249.196,2082,80,false,ORD,North America,Chicago,203,0.00
34.222.13.3,2086,80,false,ORD,North America,Chicago,204,0.00
34.222.13.3,2096,80,false,ORD,North America,Chicago,198,0.00
34.222.13.3,8880,80,false,ORD,North America,Chicago,201,0.00
34.222.13.3,2087,80,false,ORD,North America,Chicago,197,0.00
35.165.249.196,8080,80,false,ORD,North America,Chicago,195,0.00
35.88.241.242,8080,80,false,ORD,North America,Chicago,196,0.00
65.2.83.160,2083,80,false,ORD,North America,Chicago,161,0.00
13.126.235.39,2083,80,false,ORD,North America,Chicago,296,0.00
13.126.235.39,2052,80,false,ORD,North America,Chicago,209,0.00
13.126.235.39,2096,80,false,ORD,North America,Chicago,164,0.00
13.126.235.39,2053,80,false,ORD,North America,Chicago,118,0.00
13.126.235.39,2095,80,false,ORD,North America,Chicago,222,0.00
13.126.235.39,8443,80,false,ORD,North America,Chicago,168,0.00
13.126.235.39,2087,80,false,ORD,North America,Chicago,161,0.00
13.126.235.39,443,80,false,ORD,North America,Chicago,184,0.00
13.126.235.39,2082,80,false,ORD,North America,Chicago,128,0.00
13.126.235.39,80,80,false,ORD,North America,Chicago,121,0.00
65.2.83.160,2095,80,false,ORD,North America,Chicago,246,0.00
65.2.83.160,2096,80,false,ORD,North America,Chicago,175,0.00
65.2.83.160,8080,80,false,ORD,North America,Chicago,104,0.00
65.2.83.160,2052,80,false,ORD,North America,Chicago,192,0.00
