IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
20.215.241.164,2053,443,true,WAW,Europe,Warsaw,435,11.70
20.240.254.247,2053,443,true,ARN,Europe,Stockholm,281,11.59
4.219.15.140,8443,443,true,CPH,Europe,Copenhagen,194,11.47
172.179.181.196,443,443,true,SEA,North America,Seattle,165,11.43
4.219.15.140,2053,443,true,CPH,Europe,Copenhagen,207,11.35
20.169.80.29,443,443,true,LAX,North America,Los Angeles,281,11.07
51.145.238.40,8443,443,true,AMS,Europe,Amsterdam,260,10.96
4.221.60.243,8443,443,true,JNB,Africa,Johannesburg,274,10.78
20.217.216.51,8443,443,true,VIE,Europe,Vienna,302,10.73
20.217.216.51,2053,443,true,VIE,Europe,Vienna,274,10.62
20.33.62.19,2083,443,true,LHR,Europe,London,400,10.60
168.63.108.160,8443,443,true,AMS,Europe,Amsterdam,418,10.57
4.231.122.2,443,443,true,AMS,Europe,Amsterdam,427,10.55
4.221.60.243,2053,443,true,JNB,Africa,Johannesburg,180,10.51
74.249.233.213,443,443,true,ORD,North America,Chicago,280,10.01
20.121.115.188,443,443,true,IAD,North America,Ashburn,472,9.74
48.217.34.120,443,443,true,IAD,North America,Ashburn,544,9.39
4.255.56.137,443,443,true,IAD,North America,Ashburn,354,9.00
4.255.56.138,443,443,true,IAD,North America,Ashburn,254,8.94
172.214.176.68,2053,443,true,ORD,North America,Chicago,460,8.82
20.221.32.145,443,443,true,ORD,North America,Chicago,253,8.81
158.23.81.224,2053,443,true,DFW,North America,Dallas,253,8.69
4.172.225.98,8443,443,true,YYZ,North America,Toronto,326,8.50
172.214.176.68,8443,443,true,ORD,North America,Chicago,318,8.49
20.25.205.37,2053,443,true,ORD,North America,Chicago,544,8.37
20.151.238.192,8443,443,true,YYZ,North America,Toronto,468,8.26
40.79.73.114,8443,443,true,IAD,North America,Ashburn,255,8.25
13.68.186.91,443,443,true,IAD,North America,Ashburn,241,8.18
20.228.249.211,8443,443,true,IAD,North America,Ashburn,396,8.12
20.220.29.122,2053,443,true,YYZ,North America,Toronto,585,8.08
20.220.29.122,8443,443,true,YYZ,North America,Toronto,389,8.05
20.246.127.166,443,443,true,IAD,North America,Ashburn,307,7.86
172.177.248.69,8443,443,true,IAD,North America,Ashburn,359,7.85
104.46.101.90,8443,443,true,IAD,North America,Ashburn,342,7.83
20.151.60.161,8443,443,true,YYZ,North America,Toronto,340,7.73
4.172.225.82,8443,443,true,YYZ,North America,Toronto,282,7.71
