IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
20.217.216.51,8443,443,true,VIE,Europe,AT,Vienna,384,11.06
20.33.30.36,2083,443,true,LAX,North America,US,Los Angeles,380,11.03
20.33.62.19,2083,443,true,LHR,Europe,GB,London,299,10.80
20.221.32.145,443,443,true,ORD,North America,US,Chicago,203,10.68
4.221.60.243,8443,443,true,JNB,Africa,ZA,Johannesburg,193,10.48
4.182.90.213,443,443,true,FRA,Europe,DE,Frankfurt,344,10.37
4.221.60.243,2053,443,true,JNB,Africa,ZA,Johannesburg,216,10.21
48.217.34.120,443,443,true,IAD,North America,US,Ashburn,335,9.76
20.84.117.28,443,443,true,IAD,North America,US,Ashburn,288,9.44
4.255.56.138,443,443,true,IAD,North America,US,Ashburn,506,8.97
158.23.168.120,443,443,true,DFW,North America,US,Dallas,345,8.95
4.255.56.137,443,443,true,IAD,North America,US,Ashburn,511,8.95
158.23.81.224,2053,443,true,DFW,North America,US,Dallas,293,8.86
172.191.132.64,443,443,true,IAD,North America,US,Ashburn,268,8.78
20.25.205.37,8443,443,true,ORD,North America,US,Chicago,463,8.54
20.25.205.37,2053,443,true,ORD,North America,US,Chicago,343,8.53
20.83.156.0,443,443,true,IAD,North America,US,Ashburn,285,8.49
74.249.233.213,443,443,true,ORD,North America,US,Chicago,310,8.45
13.68.186.91,443,443,true,IAD,North America,US,Ashburn,506,8.41
104.46.101.90,8443,443,true,IAD,North America,US,Ashburn,550,8.41
158.23.81.224,8443,443,true,DFW,North America,US,Dallas,330,8.35
20.127.201.36,443,443,true,IAD,North America,US,Ashburn,427,8.32
20.220.29.122,2053,443,true,YYZ,North America,CA,Toronto,323,8.26
20.151.60.161,8443,443,true,YYZ,North America,CA,Toronto,307,8.23
172.212.108.47,443,443,true,IAD,North America,US,Ashburn,538,8.18
20.220.29.122,8443,443,true,YYZ,North America,CA,Toronto,291,8.16
4.206.223.188,8443,443,true,YYZ,North America,CA,Toronto,404,8.14
40.87.50.39,443,443,true,IAD,North America,US,Ashburn,510,8.08
172.177.248.69,8443,443,true,IAD,North America,US,Ashburn,474,8.08
20.62.202.159,443,443,true,IAD,North America,US,Ashburn,411,8.07
20.109.23.42,443,443,true,IAD,North America,US,Ashburn,420,7.88
4.172.225.98,8443,443,true,YYZ,North America,CA,Toronto,313,7.88
4.172.225.82,8443,443,true,YYZ,North America,CA,Toronto,345,7.81
20.151.63.165,8443,443,true,YYZ,North America,CA,Toronto,316,7.72
20.228.249.211,8443,443,true,IAD,North America,US,Ashburn,433,7.69
20.151.90.208,8443,443,true,YYZ,North America,CA,Toronto,300,7.58
4.239.248.70,8443,443,true,YYZ,North America,CA,Toronto,343,7.54
104.210.3.231,8443,443,true,IAD,North America,US,Ashburn,433,7.41
172.200.2.241,443,443,true,IAD,North America,US,Ashburn,233,7.41
20.200.127.8,8443,443,true,YYZ,North America,CA,Toronto,294,7.35
4.248.47.209,8443,443,true,YUL,North America,CA,Montréal,474,7.34
40.123.42.160,8443,443,true,IAD,North America,US,Ashburn,411,7.22
172.174.249.255,443,443,true,IAD,North America,US,Ashburn,427,7.16
20.228.249.211,2053,443,true,IAD,North America,US,Ashburn,348,7.13
40.79.73.114,8443,443,true,IAD,North America,US,Ashburn,330,6.95
40.123.41.147,8443,443,true,IAD,North America,US,Ashburn,317,6.88
20.62.172.88,443,443,true,IAD,North America,US,Ashburn,432,6.87
20.151.238.192,8443,443,true,YYZ,North America,CA,Toronto,368,6.48
137.116.91.147,8443,443,true,IAD,North America,US,Ashburn,386,6.47
4.152.146.110,443,443,true,IAD,North America,US,Ashburn,293,6.33
20.246.127.166,443,443,true,IAD,North America,US,Ashburn,395,6.32
20.57.85.61,443,443,true,IAD,North America,US,Ashburn,343,6.04
40.123.47.252,8443,443,true,IAD,North America,US,Ashburn,364,6.01
20.74.223.241,8080,443,true,MCI,North America,US,Kansas City,532,4.22
191.235.86.71,8443,443,true,GRU,South America,BR,São Paulo,342,4.07
191.235.86.71,2053,443,true,GRU,South America,BR,São Paulo,422,3.95
20.220.204.217,443,443,true,YYZ,North America,CA,Toronto,270,0.08
137.116.251.154,80,443,false,DUB,Europe,IE,Dublin,160,0.02
51.137.93.247,80,443,false,AMS,Europe,NL,Amsterdam,177,0.02
52.226.76.91,80,443,false,IAD,North America,US,Ashburn,222,0.02
13.90.157.110,80,443,false,IAD,North America,US,Ashburn,221,0.02
20.204.43.57,80,443,false,BOM,Asia Pacific,IN,Mumbai,67,0.01
4.213.40.54,80,80,false,BOM,Asia Pacific,IN,Mumbai,67,0.00
20.48.5.180,80,80,false,NRT,Asia Pacific,JP,Tokyo,71,0.00
40.66.63.160,80,80,false,CDG,Europe,FR,Paris,145,0.00
51.140.44.206,2086,2086,false,LHR,Europe,GB,London,151,0.00
51.145.10.26,80,8080,false,LHR,Europe,GB,London,153,0.00
104.40.244.228,80,80,false,AMS,Europe,NL,Amsterdam,154,0.00
51.140.154.44,2086,2086,false,LHR,Europe,GB,London,154,0.00
13.95.193.125,80,443,false,AMS,Europe,NL,Amsterdam,156,0.00
