IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
13.235.79.32,443,80,false,ORD,North America,Chicago,188,0.00
13.235.79.32,8880,80,false,ORD,North America,Chicago,187,0.00
13.235.79.32,2087,80,false,ORD,North America,Chicago,150,0.00
13.235.79.32,2053,80,false,ORD,North America,Chicago,186,0.00
13.235.79.32,8443,80,false,ORD,North America,Chicago,266,0.00
13.235.79.32,8080,80,false,ORD,North America,Chicago,213,0.00
13.233.28.21,8880,80,false,ORD,North America,Chicago,145,0.00
13.232.124.236,2095,80,false,ORD,North America,Chicago,178,0.00
13.232.124.236,80,80,false,ORD,North America,Chicago,137,0.00
13.232.124.236,2082,80,false,ORD,North America,Chicago,181,0.00
13.232.124.236,2087,80,false,ORD,North America,Chicago,172,0.00
13.233.28.21,443,80,false,ORD,North America,Chicago,279,0.00
13.233.28.21,2086,80,false,ORD,North America,Chicago,124,0.00
13.232.124.236,2053,80,false,ORD,North America,Chicago,117,0.00
13.233.28.21,2095,80,false,ORD,North America,Chicago,185,0.00
13.232.124.236,8880,80,false,ORD,North America,Chicago,184,0.00
13.233.28.21,2082,80,false,ORD,North America,Chicago,215,0.00
13.233.28.21,8080,80,false,ORD,North America,Chicago,235,0.00
13.233.28.21,2083,80,false,ORD,North America,Chicago,136,0.00
13.233.28.21,2052,80,false,ORD,North America,Chicago,144,0.00
13.232.124.236,2083,80,false,ORD,North America,Chicago,105,0.00
13.233.28.21,80,80,false,ORD,North America,Chicago,176,0.00
65.0.108.245,2083,80,false,ORD,North America,Chicago,199,0.00
65.0.108.245,2053,80,false,ORD,North America,Chicago,284,0.00
65.0.108.245,2052,80,false,ORD,North America,Chicago,232,0.00
65.0.108.245,2087,80,false,ORD,North America,Chicago,197,0.00
65.0.108.245,2082,80,false,ORD,North America,Chicago,126,0.00
65.0.108.245,2086,80,false,ORD,North America,Chicago,111,0.00
65.0.108.245,2095,80,false,ORD,North America,Chicago,242,0.00
65.0.108.245,443,80,false,ORD,North America,Chicago,235,0.00
13.40.46.249,8880,80,false,ORD,North America,Chicago,254,0.00
13.40.46.249,8443,80,false,ORD,North America,Chicago,264,0.00
13.40.46.249,80,80,false,ORD,North America,Chicago,311,0.00
13.40.46.249,2087,80,false,ORD,North America,Chicago,174,0.00
13.40.46.249,8080,80,false,ORD,North America,Chicago,243,0.00
13.40.46.249,2083,80,false,ORD,North America,Chicago,427,0.00
13.40.46.249,2096,80,false,ORD,North America,Chicago,266,0.00
13.40.46.249,2086,80,false,ORD,North America,Chicago,192,0.00
13.40.46.249,2082,80,false,ORD,North America,Chicago,171,0.00
13.40.46.249,2053,80,false,ORD,North America,Chicago,236,0.00
13.40.46.249,2095,80,false,ORD,North America,Chicago,194,0.00
54.251.118.130,2086,80,false,SIN,Asia Pacific,Singapore,2,0.00
54.251.118.130,2053,80,false,SIN,Asia Pacific,Singapore,2,0.00
54.251.118.130,2052,80,false,SIN,Asia Pacific,Singapore,23,0.00
96.0.147.114,443,80,false,SIN,Asia Pacific,Singapore,28,0.00
96.0.147.114,80,80,false,SIN,Asia Pacific,Singapore,30,0.00
96.0.148.92,80,80,false,SIN,Asia Pacific,Singapore,30,0.00
96.0.144.232,80,80,false,SIN,Asia Pacific,Singapore,31,0.00
18.166.234.185,2053,80,false,HKG,Asia Pacific,Hong Kong,59,0.00
108.136.205.136,443,80,false,CGK,Asia Pacific,Jakarta,71,0.00
54.252.91.41,2095,80,false,SYD,Oceania,Sydney,93,0.00
13.55.237.163,2082,80,false,SYD,Oceania,Sydney,93,0.00
54.252.91.41,2052,80,false,SYD,Oceania,Sydney,94,0.00
13.237.94.188,2096,80,false,SYD,Oceania,Sydney,94,0.00
13.55.237.163,2095,80,false,SYD,Oceania,Sydney,94,0.00
54.252.91.41,2082,80,false,SYD,Oceania,Sydney,97,0.00
13.55.237.163,2052,80,false,SYD,Oceania,Sydney,98,0.00
13.54.173.154,2082,80,false,SYD,Oceania,Sydney,98,0.00
13.54.173.154,2052,80,false,SYD,Oceania,Sydney,99,0.00
13.55.237.163,2096,80,false,SYD,Oceania,Sydney,99,0.00
13.54.173.154,2096,80,false,SYD,Oceania,Sydney,100,0.00
13.55.59.224,2096,80,false,SYD,Oceania,Sydney,101,0.00
13.237.223.44,2052,80,false,SYD,Oceania,Sydney,102,0.00
13.55.59.224,2083,80,false,SYD,Oceania,Sydney,103,0.00
13.54.81.122,2052,80,false,SYD,Oceania,Sydney,104,0.00
13.55.237.163,2083,80,false,SYD,Oceania,Sydney,104,0.00
13.55.238.1,2096,80,false,SYD,Oceania,Sydney,104,0.00
13.55.59.224,2086,80,false,SYD,Oceania,Sydney,106,0.00
13.55.237.163,2087,80,false,SYD,Oceania,Sydney,107,0.00
13.55.59.224,2087,80,false,SYD,Oceania,Sydney,111,0.00
13.114.59.37,2052,80,false,NRT,Asia Pacific,Tokyo,113,0.00
65.0.144.242,2082,80,false,BOM,Asia Pacific,Mumbai,114,0.00
13.211.0.227,2052,80,false,SYD,Oceania,Sydney,115,0.00
13.237.94.188,2083,80,false,SYD,Oceania,Sydney,118,0.00
13.236.104.165,2087,80,false,SYD,Oceania,Sydney,118,0.00
13.54.173.154,2053,80,false,SYD,Oceania,Sydney,118,0.00
13.236.104.165,2082,80,false,SYD,Oceania,Sydney,119,0.00
52.65.52.144,2087,80,false,SYD,Oceania,Sydney,120,0.00
18.166.234.185,2095,80,false,HKG,Asia Pacific,Hong Kong,126,0.00
13.55.59.224,2082,80,false,SYD,Oceania,Sydney,126,0.00
13.237.94.188,2086,80,false,SYD,Oceania,Sydney,127,0.00
13.238.235.196,2095,80,false,SYD,Oceania,Sydney,130,0.00
52.65.52.144,2052,80,false,SYD,Oceania,Sydney,134,0.00
52.65.52.144,2086,80,false,SYD,Oceania,Sydney,134,0.00
16.163.147.103,2053,443,true,HKG,Asia Pacific,Hong Kong,134,0.00
13.237.94.188,2053,80,false,SYD,Oceania,Sydney,135,0.00
13.237.94.188,2095,80,false,SYD,Oceania,Sydney,136,0.00
13.54.173.154,2095,80,false,SYD,Oceania,Sydney,137,0.00
13.238.235.196,2083,80,false,SYD,Oceania,Sydney,138,0.00
15.165.63.136,2095,80,false,ICN,Asia Pacific,Seoul,138,0.00
13.54.173.154,2086,80,false,SYD,Oceania,Sydney,140,0.00
13.238.235.196,2082,80,false,SYD,Oceania,Sydney,141,0.00
13.55.238.1,2083,80,false,SYD,Oceania,Sydney,142,0.00
13.236.104.165,2096,80,false,SYD,Oceania,Sydney,144,0.00
13.237.94.188,2087,80,false,SYD,Oceania,Sydney,146,0.00
13.237.94.188,2082,80,false,SYD,Oceania,Sydney,148,0.00
13.236.104.165,2086,80,false,SYD,Oceania,Sydney,149,0.00
15.165.63.136,2053,80,false,ICN,Asia Pacific,Seoul,150,0.00
13.55.238.1,2053,80,false,SYD,Oceania,Sydney,152,0.00
13.238.235.196,2053,80,false,SYD,Oceania,Sydney,152,0.00
13.55.59.224,2053,80,false,SYD,Oceania,Sydney,156,0.00
13.238.235.196,2096,80,false,SYD,Oceania,Sydney,158,0.00
13.55.238.1,2087,80,false,SYD,Oceania,Sydney,159,0.00
13.237.94.188,2052,80,false,SYD,Oceania,Sydney,159,0.00
13.36.24.111,2087,80,false,CDG,Europe,Paris,159,0.00
13.55.59.224,2095,80,false,SYD,Oceania,Sydney,159,0.00
15.188.168.174,2087,80,false,CDG,Europe,Paris,161,0.00
13.36.253.240,2083,80,false,CDG,Europe,Paris,161,0.00
13.36.63.124,2096,80,false,CDG,Europe,Paris,162,0.00
13.114.59.37,2052,80,false,NRT,Asia Pacific,Tokyo,162,0.00
52.65.52.144,2053,80,false,SYD,Oceania,Sydney,163,0.00
13.36.253.240,2053,80,false,CDG,Europe,Paris,163,0.00
13.36.24.111,2096,80,false,CDG,Europe,Paris,164,0.00
13.55.237.163,2086,80,false,SYD,Oceania,Sydney,165,0.00
13.54.173.154,2087,80,false,SYD,Oceania,Sydney,167,0.00
13.55.59.224,2052,80,false,SYD,Oceania,Sydney,168,0.00
13.36.63.124,2053,80,false,CDG,Europe,Paris,170,0.00
13.36.63.124,2087,80,false,CDG,Europe,Paris,170,0.00
13.36.24.111,2052,80,false,CDG,Europe,Paris,171,0.00
13.36.162.145,2052,80,false,CDG,Europe,Paris,172,0.00
13.36.24.111,2083,80,false,CDG,Europe,Paris,173,0.00
13.36.253.240,2082,80,false,CDG,Europe,Paris,173,0.00
13.36.63.124,2083,80,false,CDG,Europe,Paris,173,0.00
13.36.63.124,2086,80,false,CDG,Europe,Paris,173,0.00
13.36.63.124,2095,80,false,CDG,Europe,Paris,174,0.00
13.36.24.111,2086,80,false,CDG,Europe,Paris,174,0.00
13.36.63.124,2052,80,false,CDG,Europe,Paris,174,0.00
13.36.253.240,2087,80,false,CDG,Europe,Paris,176,0.00
15.161.40.69,2052,80,false,MXP,Europe,Milan,176,0.00
13.55.238.1,2052,80,false,SYD,Oceania,Sydney,176,0.00
15.161.186.110,2087,80,false,MXP,Europe,Milan,176,0.00
15.160.252.181,2095,80,false,MXP,Europe,Milan,176,0.00
18.166.234.185,2083,80,false,HKG,Asia Pacific,Hong Kong,177,0.00
13.36.24.111,2082,80,false,CDG,Europe,Paris,177,0.00
15.188.168.174,2083,80,false,CDG,Europe,Paris,177,0.00
15.161.40.69,2096,80,false,MXP,Europe,Milan,177,0.00
15.188.168.174,2095,80,false,CDG,Europe,Paris,178,0.00
13.36.63.124,2082,80,false,CDG,Europe,Paris,178,0.00
13.238.235.196,2052,80,false,SYD,Oceania,Sydney,178,0.00
13.211.0.227,2095,80,false,SYD,Oceania,Sydney,179,0.00
13.36.253.240,2096,80,false,CDG,Europe,Paris,179,0.00
15.160.252.181,2053,80,false,MXP,Europe,Milan,180,0.00
15.161.119.140,2082,80,false,MXP,Europe,Milan,180,0.00
13.36.253.240,2086,80,false,CDG,Europe,Paris,180,0.00
15.161.119.140,2087,80,false,MXP,Europe,Milan,181,0.00
15.161.74.249,2087,80,false,MXP,Europe,Milan,181,0.00
15.160.250.170,2052,80,false,MXP,Europe,Milan,182,0.00
13.209.166.73,80,8080,false,ICN,Asia Pacific,Seoul,182,0.00
15.160.250.170,2087,80,false,MXP,Europe,Milan,183,0.00
13.215.80.221,2095,80,false,SIN,Asia Pacific,Singapore,183,0.00
13.236.104.165,2095,80,false,SYD,Oceania,Sydney,184,0.00
15.161.74.249,2082,80,false,MXP,Europe,Milan,185,0.00
15.188.168.174,2096,80,false,CDG,Europe,Paris,186,0.00
15.160.250.170,2053,80,false,MXP,Europe,Milan,186,0.00
13.39.231.83,443,80,false,CDG,Europe,Paris,186,0.00
15.160.250.170,2095,80,false,MXP,Europe,Milan,187,0.00
15.161.186.110,2086,80,false,MXP,Europe,Milan,187,0.00
15.188.168.174,2052,80,false,CDG,Europe,Paris,188,0.00
13.48.36.215,2052,80,false,ARN,Europe,Stockholm,188,0.00
13.37.165.175,2053,80,false,CDG,Europe,Paris,189,0.00
15.161.40.69,2083,80,false,MXP,Europe,Milan,189,0.00
15.160.250.170,2086,80,false,MXP,Europe,Milan,189,0.00
15.161.119.140,2083,80,false,MXP,Europe,Milan,189,0.00
13.238.235.196,2086,80,false,SYD,Oceania,Sydney,190,0.00
15.161.74.249,2053,80,false,MXP,Europe,Milan,190,0.00
15.188.168.174,2086,80,false,CDG,Europe,Paris,190,0.00
